seed,scenario,method,view,regime,window,n_rows,state_mismatch_rate,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate
43,switch_d12,single_marginal,clean,warehouse,transition,96,1.0,288,0,0,5,0,283,0.0,,0.0,0.017361111111111112,,,0,,0,0.052083333333333336,1.0,1.0,,,
43,switch_d12,single_marginal,clean,warehouse,stable,624,0.0,1872,0,0,32,0,1840,0.0,,0.0,0.017094017094017096,,,0,,0,0.049679487179487176,1.0,1.0,,,
43,switch_d12,single_marginal,clean,transit_smooth,all,720,0.13333333333333333,2160,0,0,1318,0,842,0.0,,0.0,0.6101851851851852,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,single_marginal,clean,transit_smooth,transition,96,1.0,288,0,0,183,0,105,0.0,,0.0,0.6354166666666666,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,single_marginal,clean,transit_smooth,stable,624,0.0,1872,0,0,1135,0,737,0.0,,0.0,0.6063034188034188,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,single_marginal,clean,transit_rough,all,720,0.13333333333333333,2160,0,0,1600,0,560,0.0,,0.0,0.7407407407407407,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,single_marginal,clean,transit_rough,transition,96,1.0,288,0,0,207,0,81,0.0,,0.0,0.71875,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,single_marginal,clean,transit_rough,stable,624,0.0,1872,0,0,1393,0,479,0.0,,0.0,0.7441239316239316,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,single_marginal,observed,all,all,2160,0.13333333333333333,6480,216,133,2866,83,3398,0.04434811603867956,0.6157407407407407,0.08273716951788491,0.45753512132822477,0.03700409549478935,0.36574074074074076,216,0.5324074074074074,432,0.6810699588477366,1.0,1.0,0.3333333333333333,0.6157407407407407,0.0787037037037037
43,switch_d12,single_marginal,observed,all,transition,288,1.0,864,42,28,376,14,446,0.06930693069306931,0.6666666666666666,0.12556053811659193,0.45742092457420924,0.06752483783067507,0.5952380952380952,42,0.5,84,0.6747967479674797,1.0,1.0,0.3333333333333333,0.6666666666666666,0.023809523809523808
43,switch_d12,single_marginal,observed,all,stable,1872,0.0,5616,174,105,2490,69,2952,0.04046242774566474,0.603448275862069,0.07583965330444203,0.45755237045203967,0.03317903474810526,0.3103448275862069,174,0.5402298850574713,348,0.6819787985865724,1.0,1.0,0.3333333333333333,0.603448275862069,0.09195402298850575
43,switch_d12,single_marginal,observed,warehouse,all,720,0.13333333333333333,2160,66,16,36,50,2058,0.3076923076923077,0.24242424242424243,0.2711864406779661,0.017191977077363897,0.3023347749271864,0.7424242424242424,66,0.007575757575757576,132,0.05198776758409786,1.0,1.0,0.33333333333333326,0.24242424242424243,0.24242424242424243
43,switch_d12,single_marginal,observed,warehouse,transition,96,1.0,288,12,1,4,11,272,0.2,0.08333333333333333,0.11764705882352941,0.014492753623188406,0.2023172157379309,0.5833333333333334,12,0.0,24,0.047619047619047616,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333
43,switch_d12,single_marginal,observed,warehouse,stable,624,0.0,1872,54,15,32,39,1786,0.3191489361702128,0.2777777777777778,0.297029702970297,0.0176017601760176,0.33581248398619445,0.7777777777777778,54,0.009259259259259259,108,0.05263157894736842,1.0,1.0,0.3333333333333332,0.2777777777777778,0.2777777777777778
43,switch_d12,single_marginal,observed,transit_smooth,all,720,0.13333333333333333,2160,36,29,1299,7,825,0.021837349397590362,0.8055555555555556,0.04252199413489736,0.6115819209039548,0.018229541783048198,0.5,36,0.6805555555555556,72,1.0,1.0,1.0,0.33333333333333337,0.8055555555555556,0.027777777777777776
43,switch_d12,single_marginal,observed,transit_smooth,transition,96,1.0,288,12,12,171,0,105,0.06557377049180328,1.0,0.12307692307692308,0.6195652173913043,0.08316475554458513,1.0,12,0.5,24,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
43,switch_d12,single_marginal,observed,transit_smooth,stable,624,0.0,1872,24,17,1128,7,720,0.014847161572052401,0.7083333333333334,0.0290846877673225,0.6103896103896104,0.011660708313799523,0.25,24,0.7708333333333334,48,1.0,1.0,1.0,0.3333333333333333,0.7083333333333334,0.041666666666666664
43,switch_d12,single_marginal,observed,transit_rough,all,720,0.13333333333333333,2160,114,88,1531,26,515,0.054354539839407044,0.7719298245614035,0.10155799192152337,0.7482893450635386,0.04512038412129754,0.10526315789473684,114,0.7894736842105263,228,1.0,1.0,1.0,0.3333333333333333,0.7719298245614035,0.0
43,switch_d12,single_marginal,observed,transit_rough,transition,96,1.0,288,18,15,201,3,69,0.06944444444444445,0.8333333333333334,0.1282051282051282,0.7444444444444445,0.059123396198593504,0.3333333333333333,18,0.8333333333333334,36,1.0,1.0,1.0,0.33333333333333326,0.8333333333333334,0.0
43,switch_d12,single_marginal,observed,transit_rough,stable,624,0.0,1872,96,73,1330,23,446,0.05203136136849608,0.7604166666666666,0.09739826551034023,0.7488738738738738,0.043730399687432246,0.0625,96,0.78125,192,1.0,1.0,1.0,0.3333333333333333,0.7604166666666666,0.0
43,switch_d12,pooled_marginal,clean,all,all,2160,0.13333333333333333,6480,0,0,111,0,6369,0.0,,0.0,0.01712962962962963,,,0,,0,0.044444444444444446,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,all,transition,288,1.0,864,0,0,7,0,857,0.0,,0.0,0.008101851851851851,,,0,,0,0.024305555555555556,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,all,stable,1872,0.0,5616,0,0,104,0,5512,0.0,,0.0,0.018518518518518517,,,0,,0,0.04754273504273504,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,warehouse,all,720,0.13333333333333333,2160,0,0,2,0,2158,0.0,,0.0,0.000925925925925926,,,0,,0,0.002777777777777778,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,warehouse,transition,96,1.0,288,0,0,1,0,287,0.0,,0.0,0.003472222222222222,,,0,,0,0.010416666666666666,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,warehouse,stable,624,0.0,1872,0,0,1,0,1871,0.0,,0.0,0.0005341880341880342,,,0,,0,0.0016025641025641025,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,transit_smooth,all,720,0.13333333333333333,2160,0,0,5,0,2155,0.0,,0.0,0.0023148148148148147,,,0,,0,0.006944444444444444,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,transit_smooth,transition,96,1.0,288,0,0,1,0,287,0.0,,0.0,0.003472222222222222,,,0,,0,0.010416666666666666,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,transit_smooth,stable,624,0.0,1872,0,0,4,0,1868,0.0,,0.0,0.002136752136752137,,,0,,0,0.00641025641025641,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,transit_rough,all,720,0.13333333333333333,2160,0,0,104,0,2056,0.0,,0.0,0.04814814814814815,,,0,,0,0.12361111111111112,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,transit_rough,transition,96,1.0,288,0,0,5,0,283,0.0,,0.0,0.017361111111111112,,,0,,0,0.052083333333333336,1.0,1.0,,,
43,switch_d12,pooled_marginal,clean,transit_rough,stable,624,0.0,1872,0,0,99,0,1773,0.0,,0.0,0.052884615384615384,,,0,,0,0.1346153846153846,1.0,1.0,,,
43,switch_d12,pooled_marginal,observed,all,all,2160,0.13333333333333333,6480,216,62,106,154,6158,0.36904761904761907,0.28703703703703703,0.3229166666666667,0.016922094508301407,0.26138871888416815,0.5416666666666666,216,0.02546296296296296,432,0.041666666666666664,1.0,1.0,0.3333333333333333,0.28703703703703703,0.24537037037037038
43,switch_d12,pooled_marginal,observed,all,transition,288,1.0,864,42,5,7,37,815,0.4166666666666667,0.11904761904761904,0.18518518518518517,0.00851581508515815,0.15453240520455597,0.2857142857142857,42,0.011904761904761904,84,0.024390243902439025,1.0,1.0,0.3333333333333333,0.11904761904761904,0.11904761904761904
43,switch_d12,pooled_marginal,observed,all,stable,1872,0.0,5616,174,57,99,117,5343,0.36538461538461536,0.3275862068965517,0.34545454545454546,0.018191841234840134,0.29171537252453056,0.603448275862069,174,0.028735632183908046,348,0.044169611307420496,1.0,1.0,0.3333333333333333,0.3275862068965517,0.27586206896551724
43,switch_d12,pooled_marginal,observed,warehouse,all,720,0.13333333333333333,2160,66,6,2,60,2092,0.75,0.09090909090909091,0.16216216216216217,0.0009551098376313276,0.1589022779273724,0.36363636363636365,66,0.0,132,0.0030581039755351682,1.0,1.0,0.33333333333333326,0.09090909090909091,0.09090909090909091
43,switch_d12,pooled_marginal,observed,warehouse,transition,96,1.0,288,12,0,1,12,275,0.0,0.0,0.0,0.0036231884057971015,0.07765183570654643,0.08333333333333333,12,0.0,24,0.011904761904761904,1.0,1.0,0.3333333333333333,0.0,0.0
43,switch_d12,pooled_marginal,observed,warehouse,stable,624,0.0,1872,54,6,1,48,1817,0.8571428571428571,0.1111111111111111,0.19672131147540983,0.00055005500550055,0.18825117403545735,0.42592592592592593,54,0.0,108,0.0017543859649122807,1.0,1.0,0.3333333333333332,0.1111111111111111,0.1111111111111111
43,switch_d12,pooled_marginal,observed,transit_smooth,all,720,0.13333333333333333,2160,36,4,4,32,2120,0.5,0.1111111111111111,0.18181818181818182,0.0018832391713747645,0.1541355744603827,0.4722222222222222,36,0.013888888888888888,72,0.0043859649122807015,1.0,1.0,0.33333333333333337,0.1111111111111111,0.1111111111111111
43,switch_d12,pooled_marginal,observed,transit_smooth,transition,96,1.0,288,12,0,1,12,275,0.0,0.0,0.0,0.0036231884057971015,0.039238610275706784,0.0,12,0.041666666666666664,24,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
43,switch_d12,pooled_marginal,observed,transit_smooth,stable,624,0.0,1872,24,4,3,20,1845,0.5714285714285714,0.16666666666666666,0.25806451612903225,0.0016233766233766235,0.22813558093058914,0.7083333333333334,24,0.0,48,0.005,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
43,switch_d12,pooled_marginal,observed,transit_rough,all,720,0.13333333333333333,2160,114,52,100,62,1946,0.34210526315789475,0.45614035087719296,0.39097744360902253,0.04887585532746823,0.3849916327653134,0.6666666666666666,114,0.043859649122807015,228,0.1254125412541254,1.0,1.0,0.3333333333333333,0.45614035087719296,0.37719298245614036
43,switch_d12,pooled_marginal,observed,transit_rough,transition,96,1.0,288,18,5,5,13,265,0.5,0.2777777777777778,0.35714285714285715,0.018518518518518517,0.30238459580111576,0.6111111111111112,18,0.0,36,0.0641025641025641,1.0,1.0,0.33333333333333326,0.2777777777777778,0.2777777777777778
43,switch_d12,pooled_marginal,observed,transit_rough,stable,624,0.0,1872,96,47,95,49,1681,0.33098591549295775,0.4895833333333333,0.3949579831932773,0.05349099099099099,0.4091394410326965,0.6770833333333334,96,0.052083333333333336,192,0.13446969696969696,1.0,1.0,0.3333333333333333,0.4895833333333333,0.3958333333333333
43,switch_d12,regime_marginal,clean,all,all,2160,0.13333333333333333,6480,0,0,543,0,5937,0.0,,0.0,0.0837962962962963,,,0,,0,0.16944444444444445,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,all,transition,288,1.0,864,0,0,460,0,404,0.0,,0.0,0.5324074074074074,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,all,stable,1872,0.0,5616,0,0,83,0,5533,0.0,,0.0,0.01477920227920228,,,0,,0,0.041666666666666664,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,warehouse,all,720,0.13333333333333333,2160,0,0,197,0,1963,0.0,,0.0,0.0912037037037037,,,0,,0,0.1763888888888889,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,warehouse,transition,96,1.0,288,0,0,165,0,123,0.0,,0.0,0.5729166666666666,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,warehouse,stable,624,0.0,1872,0,0,32,0,1840,0.0,,0.0,0.017094017094017096,,,0,,0,0.049679487179487176,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,transit_smooth,all,720,0.13333333333333333,2160,0,0,221,0,1939,0.0,,0.0,0.10231481481481482,,,0,,0,0.18194444444444444,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,transit_smooth,transition,96,1.0,288,0,0,183,0,105,0.0,,0.0,0.6354166666666666,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,transit_smooth,stable,624,0.0,1872,0,0,38,0,1834,0.0,,0.0,0.0202991452991453,,,0,,0,0.05608974358974359,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,transit_rough,all,720,0.13333333333333333,2160,0,0,125,0,2035,0.0,,0.0,0.05787037037037037,,,0,,0,0.15,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,transit_rough,transition,96,1.0,288,0,0,112,0,176,0.0,,0.0,0.3888888888888889,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_marginal,clean,transit_rough,stable,624,0.0,1872,0,0,13,0,1859,0.0,,0.0,0.006944444444444444,,,0,,0,0.019230769230769232,1.0,1.0,,,
43,switch_d12,regime_marginal,observed,all,all,2160,0.13333333333333333,6480,216,77,524,139,5740,0.1281198003327787,0.35648148148148145,0.18849449204406366,0.08365261813537675,0.09844697357399876,0.7083333333333334,216,0.10416666666666667,432,0.16512345679012347,1.0,1.0,0.3333333333333333,0.35648148148148145,0.25
43,switch_d12,regime_marginal,observed,all,transition,288,1.0,864,42,27,442,15,380,0.057569296375266525,0.6428571428571429,0.10567514677103718,0.537712895377129,0.06449021269768253,0.40476190476190477,42,0.5119047619047619,84,1.0,1.0,1.0,0.3333333333333333,0.6428571428571429,0.09523809523809523
43,switch_d12,regime_marginal,observed,all,stable,1872,0.0,5616,174,50,82,124,5360,0.3787878787878788,0.28735632183908044,0.32679738562091504,0.015067989709665565,0.3003054339616694,0.7816091954022989,174,0.005747126436781609,348,0.044169611307420496,1.0,1.0,0.3333333333333333,0.28735632183908044,0.28735632183908044
43,switch_d12,regime_marginal,observed,warehouse,all,720,0.13333333333333333,2160,66,16,197,50,1897,0.07511737089201878,0.24242424242424243,0.11469534050179211,0.09407831900668577,0.0678954854269052,0.6363636363636364,66,0.14393939393939395,132,0.1743119266055046,1.0,1.0,0.33333333333333326,0.24242424242424243,0.22727272727272727
43,switch_d12,regime_marginal,observed,warehouse,transition,96,1.0,288,12,1,165,11,111,0.006024096385542169,0.08333333333333333,0.011235955056179775,0.5978260869565217,0.029456635611767288,0.0,12,0.75,24,1.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.0
43,switch_d12,regime_marginal,observed,warehouse,stable,624,0.0,1872,54,15,32,39,1786,0.3191489361702128,0.2777777777777778,0.297029702970297,0.0176017601760176,0.33581248398619445,0.7777777777777778,54,0.009259259259259259,108,0.05263157894736842,1.0,1.0,0.3333333333333332,0.2777777777777778,0.2777777777777778
43,switch_d12,regime_marginal,observed,transit_smooth,all,720,0.13333333333333333,2160,36,18,208,18,1916,0.07964601769911504,0.5,0.13740458015267176,0.09792843691148775,0.0667548081794566,0.7777777777777778,36,0.16666666666666666,72,0.17251461988304093,1.0,1.0,0.33333333333333337,0.5,0.16666666666666666
43,switch_d12,regime_marginal,observed,transit_smooth,transition,96,1.0,288,12,12,171,0,105,0.06557377049180328,1.0,0.12307692307692308,0.6195652173913043,0.08316475554458513,1.0,12,0.5,24,1.0,1.0,1.0,0.3333333333333333,1.0,0.0
43,switch_d12,regime_marginal,observed,transit_smooth,stable,624,0.0,1872,24,6,37,18,1811,0.13953488372093023,0.25,0.1791044776119403,0.02002164502164502,0.10724396351348393,0.6666666666666666,24,0.0,48,0.056666666666666664,1.0,1.0,0.3333333333333333,0.25,0.25
43,switch_d12,regime_marginal,observed,transit_rough,all,720,0.13333333333333333,2160,114,43,119,71,1927,0.2654320987654321,0.37719298245614036,0.3115942028985507,0.05816226783968719,0.1848234358065379,0.7280701754385965,114,0.06140350877192982,228,0.14686468646864687,1.0,1.0,0.3333333333333333,0.37719298245614036,0.2894736842105263
43,switch_d12,regime_marginal,observed,transit_rough,transition,96,1.0,288,18,14,106,4,164,0.11666666666666667,0.7777777777777778,0.2028985507246377,0.3925925925925926,0.0776764540603319,0.2777777777777778,18,0.3611111111111111,36,1.0,1.0,1.0,0.33333333333333326,0.7777777777777778,0.2222222222222222
43,switch_d12,regime_marginal,observed,transit_rough,stable,624,0.0,1872,96,29,13,67,1763,0.6904761904761905,0.3020833333333333,0.42028985507246375,0.00731981981981982,0.4554910135574562,0.8125,96,0.005208333333333333,192,0.020833333333333332,1.0,1.0,0.3333333333333333,0.3020833333333333,0.3020833333333333
43,switch_d12,pooled_conditional,clean,all,all,2160,0.13333333333333333,6480,0,0,64,0,6416,0.0,,0.0,0.009876543209876543,,,0,,0,0.025925925925925925,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,all,transition,288,1.0,864,0,0,10,0,854,0.0,,0.0,0.011574074074074073,,,0,,0,0.03125,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,all,stable,1872,0.0,5616,0,0,54,0,5562,0.0,,0.0,0.009615384615384616,,,0,,0,0.025106837606837608,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,warehouse,all,720,0.13333333333333333,2160,0,0,0,0,2160,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,warehouse,transition,96,1.0,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,warehouse,stable,624,0.0,1872,0,0,0,0,1872,,,,0.0,,,0,,0,0.0,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,transit_smooth,all,720,0.13333333333333333,2160,0,0,38,0,2122,0.0,,0.0,0.017592592592592594,,,0,,0,0.04583333333333333,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,transit_smooth,transition,96,1.0,288,0,0,7,0,281,0.0,,0.0,0.024305555555555556,,,0,,0,0.0625,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,transit_smooth,stable,624,0.0,1872,0,0,31,0,1841,0.0,,0.0,0.01655982905982906,,,0,,0,0.04326923076923077,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,transit_rough,all,720,0.13333333333333333,2160,0,0,26,0,2134,0.0,,0.0,0.012037037037037037,,,0,,0,0.03194444444444444,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,transit_rough,transition,96,1.0,288,0,0,3,0,285,0.0,,0.0,0.010416666666666666,,,0,,0,0.03125,1.0,1.0,,,
43,switch_d12,pooled_conditional,clean,transit_rough,stable,624,0.0,1872,0,0,23,0,1849,0.0,,0.0,0.012286324786324786,,,0,,0,0.03205128205128205,1.0,1.0,,,
43,switch_d12,pooled_conditional,observed,all,all,2160,0.13333333333333333,6480,216,57,74,159,6190,0.4351145038167939,0.2638888888888889,0.3285302593659942,0.01181353767560664,0.28289614450673783,0.6203703703703703,216,0.037037037037037035,432,0.026234567901234566,1.0,1.0,0.3333333333333333,0.2638888888888889,0.2175925925925926
43,switch_d12,pooled_conditional,observed,all,transition,288,1.0,864,42,7,15,35,807,0.3181818181818182,0.16666666666666666,0.21875,0.01824817518248175,0.20664970157021184,0.42857142857142855,42,0.10714285714285714,84,0.024390243902439025,1.0,1.0,0.3333333333333333,0.16666666666666666,0.07142857142857142
43,switch_d12,pooled_conditional,observed,all,stable,1872,0.0,5616,174,50,59,124,5383,0.45871559633027525,0.28735632183908044,0.35335689045936397,0.010841602352076443,0.30872079728860546,0.6666666666666666,174,0.020114942528735632,348,0.026501766784452298,1.0,1.0,0.3333333333333333,0.28735632183908044,0.25287356321839083
43,switch_d12,pooled_conditional,observed,warehouse,all,720,0.13333333333333333,2160,66,4,1,62,2093,0.8,0.06060606060606061,0.11267605633802817,0.0004775549188156638,0.16334819432849235,0.48484848484848486,66,0.007575757575757576,132,0.0,1.0,1.0,0.33333333333333326,0.06060606060606061,0.045454545454545456
43,switch_d12,pooled_conditional,observed,warehouse,transition,96,1.0,288,12,0,0,12,276,,0.0,0.0,0.0,0.0987860758420522,0.5833333333333334,12,0.0,24,0.0,1.0,1.0,0.3333333333333333,0.0,0.0
43,switch_d12,pooled_conditional,observed,warehouse,stable,624,0.0,1872,54,4,1,50,1817,0.8,0.07407407407407407,0.13559322033898305,0.00055005500550055,0.1839917800306343,0.46296296296296297,54,0.009259259259259259,108,0.0,1.0,1.0,0.3333333333333332,0.07407407407407407,0.05555555555555555
43,switch_d12,pooled_conditional,observed,transit_smooth,all,720,0.13333333333333333,2160,36,9,42,27,2082,0.17647058823529413,0.25,0.20689655172413793,0.01977401129943503,0.17653219568802678,0.4166666666666667,36,0.125,72,0.04239766081871345,1.0,1.0,0.33333333333333337,0.25,0.16666666666666666
43,switch_d12,pooled_conditional,observed,transit_smooth,transition,96,1.0,288,12,3,11,9,265,0.21428571428571427,0.25,0.23076923076923078,0.03985507246376811,0.2606348140553131,0.08333333333333333,12,0.3333333333333333,24,0.03571428571428571,1.0,1.0,0.3333333333333333,0.25,0.0
43,switch_d12,pooled_conditional,observed,transit_smooth,stable,624,0.0,1872,24,6,31,18,1817,0.16216216216216217,0.25,0.19672131147540983,0.016774891774891776,0.15344737324653773,0.5833333333333334,24,0.020833333333333332,48,0.043333333333333335,1.0,1.0,0.3333333333333333,0.25,0.25
43,switch_d12,pooled_conditional,observed,transit_rough,all,720,0.13333333333333333,2160,114,44,31,70,2015,0.5866666666666667,0.38596491228070173,0.4656084656084656,0.015151515151515152,0.4587871004616695,0.7631578947368421,114,0.02631578947368421,228,0.036303630363036306,1.0,1.0,0.3333333333333333,0.38596491228070173,0.3333333333333333
43,switch_d12,pooled_conditional,observed,transit_rough,transition,96,1.0,288,18,4,4,14,266,0.5,0.2222222222222222,0.3076923076923077,0.014814814814814815,0.3282564676772158,0.5555555555555556,18,0.027777777777777776,36,0.038461538461538464,1.0,1.0,0.33333333333333326,0.2222222222222222,0.16666666666666666
43,switch_d12,pooled_conditional,observed,transit_rough,stable,624,0.0,1872,96,40,27,56,1749,0.5970149253731343,0.4166666666666667,0.49079754601226994,0.015202702702702704,0.49167501622056564,0.8020833333333334,96,0.026041666666666668,192,0.03598484848484849,1.0,1.0,0.3333333333333333,0.4166666666666667,0.3645833333333333
43,switch_d12,regime_conditional,clean,all,all,2160,0.13333333333333333,6480,0,0,504,0,5976,0.0,,0.0,0.07777777777777778,,,0,,0,0.16157407407407406,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,all,transition,288,1.0,864,0,0,441,0,423,0.0,,0.0,0.5104166666666666,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,all,stable,1872,0.0,5616,0,0,63,0,5553,0.0,,0.0,0.011217948717948718,,,0,,0,0.03258547008547009,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,warehouse,all,720,0.13333333333333333,2160,0,0,120,0,2040,0.0,,0.0,0.05555555555555555,,,0,,0,0.15694444444444444,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,warehouse,transition,96,1.0,288,0,0,103,0,185,0.0,,0.0,0.3576388888888889,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,warehouse,stable,624,0.0,1872,0,0,17,0,1855,0.0,,0.0,0.009081196581196582,,,0,,0,0.027243589743589744,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,transit_smooth,all,720,0.13333333333333333,2160,0,0,228,0,1932,0.0,,0.0,0.10555555555555556,,,0,,0,0.175,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,transit_smooth,transition,96,1.0,288,0,0,196,0,92,0.0,,0.0,0.6805555555555556,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,transit_smooth,stable,624,0.0,1872,0,0,32,0,1840,0.0,,0.0,0.017094017094017096,,,0,,0,0.04807692307692308,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,transit_rough,all,720,0.13333333333333333,2160,0,0,156,0,2004,0.0,,0.0,0.07222222222222222,,,0,,0,0.1527777777777778,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,transit_rough,transition,96,1.0,288,0,0,142,0,146,0.0,,0.0,0.4930555555555556,,,0,,0,1.0,1.0,1.0,,,
43,switch_d12,regime_conditional,clean,transit_rough,stable,624,0.0,1872,0,0,14,0,1858,0.0,,0.0,0.007478632478632479,,,0,,0,0.022435897435897436,1.0,1.0,,,
43,switch_d12,regime_conditional,observed,all,all,2160,0.13333333333333333,6480,216,86,492,130,5772,0.14878892733564014,0.39814814814814814,0.21662468513853905,0.07854406130268199,0.10572229697271097,0.7685185185185185,216,0.14583333333333334,432,0.15637860082304528,1.0,1.0,0.3333333333333333,0.39814814814814814,0.2777777777777778
43,switch_d12,regime_conditional,observed,all,transition,288,1.0,864,42,20,419,22,403,0.04555808656036447,0.47619047619047616,0.08316008316008316,0.5097323600973236,0.05481121827716081,0.40476190476190477,42,0.5952380952380952,84,1.0,1.0,1.0,0.3333333333333333,0.47619047619047616,0.11904761904761904
43,switch_d12,regime_conditional,observed,all,stable,1872,0.0,5616,174,66,73,108,5369,0.4748201438848921,0.3793103448275862,0.4217252396166134,0.013414185961043735,0.44150403807007893,0.8563218390804598,174,0.03735632183908046,348,0.03415783274440518,1.0,1.0,0.3333333333333333,0.3793103448275862,0.3160919540229885
43,switch_d12,regime_conditional,observed,warehouse,all,720,0.13333333333333333,2160,66,19,124,47,1970,0.13286713286713286,0.2878787878787879,0.18181818181818182,0.05921680993314231,0.08248029774288723,0.6818181818181818,66,0.15151515151515152,132,0.1529051987767584,1.0,1.0,0.33333333333333326,0.2878787878787879,0.18181818181818182
43,switch_d12,regime_conditional,observed,warehouse,transition,96,1.0,288,12,0,100,12,176,0.0,0.0,0.0,0.36231884057971014,0.026946399186615642,0.0,12,0.5,24,1.0,1.0,1.0,0.3333333333333333,0.0,0.0
43,switch_d12,regime_conditional,observed,warehouse,stable,624,0.0,1872,54,19,24,35,1794,0.4418604651162791,0.35185185185185186,0.3917525773195876,0.013201320132013201,0.3832245923594983,0.8333333333333334,54,0.07407407407407407,108,0.028070175438596492,1.0,1.0,0.3333333333333332,0.35185185185185186,0.2222222222222222
43,switch_d12,regime_conditional,observed,transit_smooth,all,720,0.13333333333333333,2160,36,21,217,15,1907,0.08823529411764706,0.5833333333333334,0.15328467153284672,0.10216572504708098,0.07456664643582012,0.8611111111111112,36,0.20833333333333334,72,0.1652046783625731,1.0,1.0,0.33333333333333337,0.5833333333333334,0.2777777777777778
43,switch_d12,regime_conditional,observed,transit_smooth,transition,96,1.0,288,12,12,186,0,90,0.06060606060606061,1.0,0.11428571428571428,0.6739130434782609,0.0780999435996929,1.0,12,0.625,24,1.0,1.0,1.0,0.3333333333333333,1.0,0.08333333333333333
43,switch_d12,regime_conditional,observed,transit_smooth,stable,624,0.0,1872,24,9,31,15,1817,0.225,0.375,0.28125,0.016774891774891776,0.18767553107959944,0.7916666666666666,24,0.0,48,0.04833333333333333,1.0,1.0,0.3333333333333333,0.375,0.375
43,switch_d12,regime_conditional,observed,transit_rough,all,720,0.13333333333333333,2160,114,46,151,68,1895,0.233502538071066,0.40350877192982454,0.2958199356913183,0.07380254154447703,0.1701997287170382,0.7894736842105263,114,0.12280701754385964,228,0.15016501650165018,1.0,1.0,0.3333333333333333,0.40350877192982454,0.3333333333333333
43,switch_d12,regime_conditional,observed,transit_rough,transition,96,1.0,288,18,8,133,10,137,0.05673758865248227,0.4444444444444444,0.10062893081761007,0.4925925925925926,0.04997481005326867,0.2777777777777778,18,0.6388888888888888,36,1.0,1.0,1.0,0.33333333333333326,0.4444444444444444,0.2222222222222222
