seed,method,view,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,scenario,compare_to
43,pooled_marginal,observed,0.1445382882882883,0.13425925925925924,0.1547619047619048,0.12831473341496524,-0.00239463601532567,0.006944444444444444,-0.02777777777777779,0.0,0.13425925925925924,0.11574074074074076,0.0,switch_d0,steady_m2_r10_k1
43,regime_marginal,clean,0.0,,0.0,,-0.002469135802469137,,,,,,0.0,switch_d0,steady_m2_r10_k1
43,regime_marginal,observed,0.012090214986004655,0.0,0.03509742193482518,0.02634171754162118,-0.0023946360153256716,-0.006944444444444444,0.01851851851851849,0.0,0.0,0.00462962962962965,0.0,switch_d0,steady_m2_r10_k1
43,pooled_conditional,clean,0.0,,0.0,,0.0009259259259259255,,,,,,0.0,switch_d0,steady_m2_r10_k1
43,pooled_conditional,observed,0.02217187786310404,0.018518518518518517,0.02742219612448621,-0.0019809561909150397,-0.00047892720306513467,-0.020833333333333336,-0.03703703703703709,0.0,0.018518518518518517,0.06944444444444445,0.0,switch_d0,steady_m2_r10_k1
43,regime_conditional,clean,0.0,,0.0,,0.0007716049382716049,,,,,,0.0,switch_d0,steady_m2_r10_k1
43,regime_conditional,observed,0.0061308086699400355,0.009259259259259245,0.0007087172218284699,0.004593305964824823,0.00031928480204342254,-0.0069444444444444475,0.01851851851851849,0.0,0.009259259259259245,0.018518518518518545,0.0,switch_d0,steady_m2_r10_k1
44,single_marginal,clean,0.0,,0.0,,-0.005864197530864201,,,,,,0.0,switch_d0,steady_m2_r10_k1
44,single_marginal,observed,0.018104791870707015,0.12037037037037035,0.009786070886316549,0.007032716697178337,-0.010057471264367845,-0.03009259259259256,0.06018518518518523,0.0,0.12037037037037035,0.050925925925925916,0.0,switch_d0,steady_m2_r10_k1
44,pooled_marginal,clean,0.0,,0.0,,-0.0007716049382716049,,,,,,0.0,switch_d0,steady_m2_r10_k1
44,pooled_marginal,observed,-0.03340828782524896,-0.027777777777777776,-0.019900497512437776,-0.02274055555673972,-0.001277139208173691,0.0,-0.16666666666666669,0.0,-0.027777777777777776,-0.027777777777777776,0.0,switch_d0,steady_m2_r10_k1
44,regime_marginal,clean,0.0,,0.0,,0.00015432098765432063,,,,,,0.0,switch_d0,steady_m2_r10_k1
44,regime_marginal,observed,-0.012403100775193798,-0.009259259259259273,-0.017927170868347386,0.013981762821214216,0.00015964240102171127,0.0023148148148148147,0.02314814814814814,0.0,-0.009259259259259273,-0.013888888888888895,0.0,switch_d0,steady_m2_r10_k1
44,pooled_conditional,clean,0.0,,0.0,,0.0010802469135802462,,,,,,0.0,switch_d0,steady_m2_r10_k1
44,pooled_conditional,observed,0.009587020648967548,0.018518518518518517,-0.026891807379612276,0.014817193959412167,0.00239463601532567,0.025462962962962965,-0.02777777777777779,0.0,0.018518518518518517,-0.013888888888888895,0.0,switch_d0,steady_m2_r10_k1
44,regime_conditional,clean,0.0,,0.0,,-0.00015432098765432063,,,,,,0.0,switch_d0,steady_m2_r10_k1
44,regime_conditional,observed,0.0042188529993408275,0.00462962962962965,0.0030557677616500634,0.016816094840463147,0.0,0.0,0.02777777777777779,0.0,0.00462962962962965,0.0,0.0,switch_d0,steady_m2_r10_k1
45,single_marginal,clean,0.0,,0.0,,-0.0032407407407407662,,,,,,0.0,switch_d0,steady_m2_r10_k1
45,single_marginal,observed,-0.014355289553342546,-0.10185185185185186,-0.007721602154946751,-0.011512301374236658,0.001915708812260497,-0.09953703703703703,0.02314814814814814,0.0,-0.10185185185185186,-0.050925925925925916,0.0,switch_d0,steady_m2_r10_k1
45,pooled_marginal,clean,0.0,,0.0,,-0.0006172839506172825,,,,,,0.0,switch_d0,steady_m2_r10_k1
45,pooled_marginal,observed,-0.13891009561202605,-0.11574074074074073,-0.16907993966817497,-0.06599458702754994,-0.00047892720306513294,-0.0023148148148148147,-0.05555555555555558,0.0,-0.11574074074074073,-0.10648148148148148,0.0,switch_d0,steady_m2_r10_k1
45,regime_marginal,clean,0.0,,0.0,,0.0009259259259259273,,,,,,0.0,switch_d0,steady_m2_r10_k1
45,regime_marginal,observed,-0.03487353650907138,-0.027777777777777762,-0.04664577695484973,-0.022614349454321947,0.0007982120051085572,-0.004629629629629629,-0.00462962962962965,0.0,-0.027777777777777762,-0.027777777777777818,0.0,switch_d0,steady_m2_r10_k1
45,pooled_conditional,clean,0.0,,0.0,,0.002932098765432099,,,,,,0.0,switch_d0,steady_m2_r10_k1
45,pooled_conditional,observed,-0.01840667241875177,0.0,-0.060952380952380925,0.016716419479478578,0.003831417624521072,0.0,-0.01388888888888884,0.0,0.0,-0.009259259259259245,0.0,switch_d0,steady_m2_r10_k1
45,regime_conditional,clean,0.0,,0.0,,0.00046296296296296363,,,,,,0.0,switch_d0,steady_m2_r10_k1
45,regime_conditional,observed,-0.037140811943961516,-0.037037037037037035,-0.03571812802582036,-0.030906277354954936,0.0006385696040868451,0.004629629629629629,-0.01388888888888884,0.0,-0.037037037037037035,-0.04629629629629628,0.0,switch_d0,steady_m2_r10_k1
46,single_marginal,clean,0.0,,0.0,,-0.0012345679012346067,,,,,,0.0,switch_d0,steady_m2_r10_k1
46,single_marginal,observed,0.0006641842264479975,0.00462962962962965,0.0003577072967129863,-0.008573185468672306,-0.0003192848020434069,-0.04629629629629628,0.06481481481481483,0.0,0.00462962962962965,0.06944444444444446,0.0,switch_d0,steady_m2_r10_k1
46,pooled_marginal,clean,0.0,,0.0,,-0.0013888888888888892,,,,,,0.0,switch_d0,steady_m2_r10_k1
46,pooled_marginal,observed,-0.0023939630497007425,-0.0046296296296296224,0.011462944047213708,0.004801723122424481,-0.0014367816091954023,-0.0023148148148148147,-0.032407407407407385,0.0,-0.0046296296296296224,-0.009259259259259259,0.0,switch_d0,steady_m2_r10_k1
46,regime_marginal,clean,0.0,,0.0,,-0.0007716049382716049,,,,,,0.0,switch_d0,steady_m2_r10_k1
46,regime_marginal,observed,0.024615384615384595,0.018518518518518517,0.03669724770642202,0.010077960659637175,-0.0006385696040868468,-0.0023148148148148147,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,switch_d0,steady_m2_r10_k1
46,pooled_conditional,clean,0.0,,0.0,,-0.00030864197530864213,,,,,,0.0,switch_d0,steady_m2_r10_k1
46,pooled_conditional,observed,-0.02034161490683234,-0.013888888888888867,-0.03628447024673437,-0.014065186161126647,0.0007982120051085572,0.0069444444444444475,-0.05555555555555558,0.0,-0.013888888888888867,-0.009259259259259273,0.0,switch_d0,steady_m2_r10_k1
46,regime_conditional,clean,0.0,,0.0,,-0.0006172839506172843,,,,,,0.0,switch_d0,steady_m2_r10_k1
46,regime_conditional,observed,0.004870624048706251,0.0,0.014387858051498004,0.005401435084382733,-0.0006385696040868468,0.0,0.0,0.0,0.0,-0.009259259259259245,0.0,switch_d0,steady_m2_r10_k1
42,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
42,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
42,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
42,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
42,regime_marginal,clean,0.0,,0.0,,0.0220679012345679,,,,,,0.0,switch_d4,switch_d0
42,regime_marginal,observed,-0.09082345503398132,0.03240740740740744,-0.2869352869352869,-0.21383109708730114,0.021551724137931036,0.03240740740740741,0.0,0.0,0.03240740740740744,0.004629629629629595,0.0,switch_d4,switch_d0
42,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
42,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
42,regime_conditional,clean,0.0,,0.0,,0.020987654320987655,,,,,,0.0,switch_d4,switch_d0
42,regime_conditional,observed,-0.06869637691817426,0.04629629629629628,-0.1715901007151147,-0.22320438332129905,0.019636015325670497,0.006944444444444441,0.00462962962962965,0.0,0.04629629629629628,0.02314814814814814,0.0,switch_d4,switch_d0
43,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
43,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
43,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
43,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
43,regime_marginal,clean,0.0,,0.0,,0.023611111111111114,,,,,,0.0,switch_d4,switch_d0
43,regime_marginal,observed,-0.05968135680328923,0.037037037037037035,-0.1667123287671233,-0.14354871184397863,0.023307790549169857,0.034722222222222224,-0.02777777777777779,0.0,0.037037037037037035,0.0,0.0,switch_d4,switch_d0
43,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
43,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
43,regime_conditional,clean,0.0,,0.0,,0.022839506172839506,,,,,,0.0,switch_d4,switch_d0
43,regime_conditional,observed,-0.10212681963977299,0.0092592592592593,-0.20521606700932798,-0.24683580288165508,0.02187100893997446,0.03472222222222223,-0.01851851851851849,0.0,0.0092592592592593,-0.00462962962962965,0.0,switch_d4,switch_d0
44,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
44,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
44,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
44,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
44,regime_marginal,clean,0.0,,0.0,,0.024074074074074074,,,,,,0.0,switch_d4,switch_d0
44,regime_marginal,observed,-0.030858806404657935,0.06481481481481483,-0.25304998032270754,-0.11197846321687191,0.022988505747126436,0.05787037037037037,-0.02314814814814814,0.0,0.06481481481481483,0.0,0.0,switch_d4,switch_d0
44,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
44,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
44,regime_conditional,clean,0.0,,0.0,,0.02222222222222222,,,,,,0.0,switch_d4,switch_d0
44,regime_conditional,observed,-0.07996199324324327,0.05092592592592593,-0.21827834327834322,-0.21076130117979863,0.020913154533844187,0.041666666666666664,-0.03240740740740744,0.0,0.05092592592592593,0.00462962962962965,0.0,switch_d4,switch_d0
45,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
45,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
45,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
45,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
45,regime_marginal,clean,0.0,,0.0,,0.021913580246913582,,,,,,0.0,switch_d4,switch_d0
45,regime_marginal,observed,-0.0668433487930194,0.03240740740740741,-0.2210156602436038,-0.16713184146021015,0.022030651340996167,0.023148148148148147,-0.03240740740740733,0.0,0.03240740740740741,-0.0046296296296296224,0.0,switch_d4,switch_d0
45,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
45,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
45,regime_conditional,clean,0.0,,0.0,,0.02222222222222222,,,,,,0.0,switch_d4,switch_d0
45,regime_conditional,observed,-0.09122372179485244,0.02777777777777779,-0.20566318926974664,-0.24772848299697958,0.02139208173690932,0.020833333333333336,-0.02777777777777779,0.0,0.02777777777777779,0.009259259259259245,0.0,switch_d4,switch_d0
46,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
46,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
46,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
46,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
46,regime_marginal,clean,0.0,,0.0,,0.022993827160493828,,,,,,0.0,switch_d4,switch_d0
46,regime_marginal,observed,-0.09774445893089959,0.0,-0.26867115825688076,-0.1854847984098588,0.023467432950191575,0.016203703703703703,-0.00462962962962965,0.0,0.0,0.0,0.0,switch_d4,switch_d0
46,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d4,switch_d0
46,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d4,switch_d0
46,regime_conditional,clean,0.0,,0.0,,0.023148148148148147,,,,,,0.0,switch_d4,switch_d0
46,regime_conditional,observed,-0.1308684665514031,0.0,-0.27608807883100267,-0.24981039177365372,0.023946360153256706,0.0069444444444444475,-0.00462962962962965,0.0,0.0,-0.00462962962962965,0.0,switch_d4,switch_d0
42,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
42,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
42,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
42,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
42,regime_marginal,clean,0.0,,0.0,,0.06419753086419752,,,,,,0.0,switch_d12,switch_d0
42,regime_marginal,observed,-0.18734863896154216,0.060185185185185175,-0.4211344211344211,-0.2895304539953959,0.06353767560664111,0.0787037037037037,-0.02314814814814814,0.0,0.060185185185185175,0.004629629629629595,0.0,switch_d12,switch_d0
42,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
42,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
42,regime_conditional,clean,0.0,,0.0,,0.06604938271604939,,,,,,0.0,switch_d12,switch_d0
42,regime_conditional,observed,-0.16347487681637007,0.10648148148148145,-0.2965555491804846,-0.30552475955932346,0.0644955300127714,0.027777777777777776,-0.01388888888888895,0.0,0.10648148148148145,0.04166666666666663,0.0,switch_d12,switch_d0
43,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
43,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
43,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
43,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
43,regime_marginal,clean,0.0,,0.0,,0.06913580246913581,,,,,,0.0,switch_d12,switch_d0
43,regime_marginal,observed,-0.11537291127085347,0.1018518518518518,-0.2485925284343446,-0.18224443686435823,0.06912515964240101,0.09722222222222222,-0.04166666666666663,0.0,0.1018518518518518,-0.00462962962962965,0.0,switch_d12,switch_d0
43,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
43,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
43,regime_conditional,clean,0.0,,0.0,,0.06574074074074074,,,,,,0.0,switch_d12,switch_d0
43,regime_conditional,observed,-0.1978830868821863,0.02777777777777779,-0.3217993079584775,-0.3143331730417079,0.06417624521072797,0.10416666666666669,-0.03240740740740744,0.0,0.02777777777777779,-0.02314814814814814,0.0,switch_d12,switch_d0
44,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
44,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
44,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
44,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
44,regime_marginal,clean,0.0,,0.0,,0.07175925925925926,,,,,,0.0,switch_d12,switch_d0
44,regime_marginal,observed,-0.06926406926406925,0.16666666666666669,-0.33900636066701045,-0.13947734292055328,0.06928480204342273,0.09953703703703703,-0.01388888888888895,0.0,0.16666666666666669,0.04166666666666666,0.0,switch_d12,switch_d0
44,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
44,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
44,regime_conditional,clean,0.0,,0.0,,0.06512345679012346,,,,,,0.0,switch_d12,switch_d0
44,regime_conditional,observed,-0.16553623687381652,0.125,-0.3409033848401159,-0.26973667882250285,0.06194125159642401,0.10648148148148148,-0.04629629629629628,0.0,0.125,0.02314814814814814,0.0,switch_d12,switch_d0
45,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
45,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
45,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
45,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
45,regime_marginal,clean,0.0,,0.0,,0.0712962962962963,,,,,,0.0,switch_d12,switch_d0
45,regime_marginal,observed,-0.15527050636880851,0.05555555555555555,-0.33823104066639675,-0.23052728419142166,0.07279693486590039,0.037037037037037035,-0.05092592592592593,0.0,0.05555555555555555,-0.009259259259259245,0.0,switch_d12,switch_d0
45,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
45,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
45,regime_conditional,clean,0.0,,0.0,,0.06481481481481481,,,,,,0.0,switch_d12,switch_d0
45,regime_conditional,observed,-0.2035343818798469,0.032407407407407385,-0.338659955960994,-0.3340851090913663,0.06481481481481481,0.03240740740740741,-0.04629629629629628,0.0,0.032407407407407385,0.004629629629629595,0.0,switch_d12,switch_d0
46,single_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
46,single_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
46,pooled_marginal,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
46,pooled_marginal,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
46,regime_marginal,clean,0.0,,0.0,,0.07083333333333333,,,,,,0.0,switch_d12,switch_d0
46,regime_marginal,observed,-0.18341137123745818,0.0,-0.3777839011897429,-0.23949568225056128,0.07295657726692209,0.023148148148148147,-0.0092592592592593,0.0,0.0,0.0,0.0,switch_d12,switch_d0
46,pooled_conditional,clean,0.0,,0.0,,0.0,,,,,,0.0,switch_d12,switch_d0
46,pooled_conditional,observed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,switch_d12,switch_d0
46,regime_conditional,clean,0.0,,0.0,,0.0669753086419753,,,,,,0.0,switch_d12,switch_d0
46,regime_conditional,observed,-0.23931506849315068,0.009259259259259245,-0.40649995403144246,-0.32441433636754885,0.06912515964240103,0.009259259259259259,-0.00462962962962965,0.0,0.009259259259259245,-0.00462962962962965,0.0,switch_d12,switch_d0
