scenario,method,alpha,view,regime,window,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count
steady_m2_r10_k1,regime_conditional,1.0,observed,all,all,0.4378833241997112,0.019493676422658326,5,0.38333333333333336,0.018919274760835696,5,0.5111967722380414,0.028201532247202354,5,0.43067761247756176,0.026632758100762585,5,0.012675606641123882,0.0012448013211761122,5,0.03657407407407407,0.0070211809667144005,5,0.8018518518518519,0.0319746234256148,5,0.3333333333333333,0.0,5,0.38333333333333336,0.018919274760835696,5,0.3287037037037037,0.027970013827765226,5,1.0,0.0,5,0.015908564541802735,0.00998423666273653,5,12.324393358876119,1.3470640555382503,5
steady_m2_r10_k1,regime_conditional,1.0,observed,all,stable,0.4378833241997112,0.019493676422658326,5,0.38333333333333336,0.018919274760835696,5,0.5111967722380414,0.028201532247202354,5,0.43067761247756176,0.026632758100762585,5,0.012675606641123882,0.0012448013211761122,5,0.03657407407407407,0.0070211809667144005,5,0.8018518518518519,0.0319746234256148,5,0.3333333333333333,0.0,5,0.38333333333333336,0.018919274760835696,5,0.3287037037037037,0.027970013827765226,5,1.0,0.0,5,0.015908564541802735,0.00998423666273653,5,12.324393358876119,1.3470640555382503,5
steady_m2_r10_k1,regime_conditional,1.0,observed,transit_rough,all,0.490548088742121,0.0704786134231221,5,0.43888888888888883,0.0859541580375878,5,0.5615965053439005,0.06235380352509158,5,0.4951736748555141,0.05719798406033106,5,0.011781609195402299,0.002236133626423132,5,0.03333333333333333,0.005810139073153302,5,0.8083333333333333,0.03854010257086557,5,0.3333333333333333,0.0,5,0.43888888888888883,0.0859541580375878,5,0.39444444444444443,0.0859541580375878,5,1.0,0.0,5,0.013695054945054944,0.012123678389882235,5,11.494252873563218,2.141827564654971,5
steady_m2_r10_k1,regime_conditional,1.0,observed,transit_rough,stable,0.490548088742121,0.0704786134231221,5,0.43888888888888883,0.0859541580375878,5,0.5615965053439005,0.06235380352509158,5,0.4951736748555141,0.05719798406033106,5,0.011781609195402299,0.002236133626423132,5,0.03333333333333333,0.005810139073153302,5,0.8083333333333333,0.03854010257086557,5,0.3333333333333333,0.0,5,0.43888888888888883,0.0859541580375878,5,0.39444444444444443,0.0859541580375878,5,1.0,0.0,5,0.013695054945054944,0.012123678389882235,5,11.494252873563218,2.141827564654971,5
steady_m2_r10_k1,regime_conditional,1.0,observed,transit_smooth,all,0.4145925193386567,0.12068551810822697,5,0.35277777777777775,0.12250598372888861,5,0.5120958357503208,0.10641477176080842,5,0.4372094449248699,0.10770223576504155,5,0.01111111111111111,0.0023560103211204683,5,0.029166666666666664,0.012422599874998833,5,0.8305555555555555,0.018108895570007378,5,0.3333333333333333,0.0,5,0.35277777777777775,0.12250598372888861,5,0.3083333333333333,0.11300469781559995,5,1.0,0.0,5,0.019047619047619046,0.018054465342979883,5,10.823754789272032,2.636275659870284,5
steady_m2_r10_k1,regime_conditional,1.0,observed,transit_smooth,stable,0.4145925193386567,0.12068551810822697,5,0.35277777777777775,0.12250598372888861,5,0.5120958357503208,0.10641477176080842,5,0.4372094449248699,0.10770223576504155,5,0.01111111111111111,0.0023560103211204683,5,0.029166666666666664,0.012422599874998833,5,0.8305555555555555,0.018108895570007378,5,0.3333333333333333,0.0,5,0.35277777777777775,0.12250598372888861,5,0.3083333333333333,0.11300469781559995,5,1.0,0.0,5,0.019047619047619046,0.018054465342979883,5,10.823754789272032,2.636275659870284,5
steady_m2_r10_k1,regime_conditional,1.0,observed,warehouse,all,0.39560459414117954,0.10193539366175108,5,0.35833333333333334,0.10820861767101364,5,0.4449268596327419,0.0939805659976591,5,0.3807908183288572,0.12626703351079885,5,0.015134099616858238,0.002614433728727238,5,0.04722222222222222,0.01335790559838288,5,0.7666666666666667,0.076325731466856,5,0.3333333333333333,0.0,5,0.35833333333333334,0.10820861767101364,5,0.2833333333333333,0.10604782871567263,5,1.0,0.0,5,0.01488095238095238,0.00917323512346574,5,14.655172413793105,2.8454886546959672,5
steady_m2_r10_k1,regime_conditional,1.0,observed,warehouse,stable,0.39560459414117954,0.10193539366175108,5,0.35833333333333334,0.10820861767101364,5,0.4449268596327419,0.0939805659976591,5,0.3807908183288572,0.12626703351079885,5,0.015134099616858238,0.002614433728727238,5,0.04722222222222222,0.01335790559838288,5,0.7666666666666667,0.076325731466856,5,0.3333333333333333,0.0,5,0.35833333333333334,0.10820861767101364,5,0.2833333333333333,0.10604782871567263,5,1.0,0.0,5,0.01488095238095238,0.00917323512346574,5,14.655172413793105,2.8454886546959672,5
steady_m2_r10_k1,regime_marginal,0.2,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013919753086419753,0.011030118906475678,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.013334237549338743,0.008385780150205366,5,4.9074074074074066,2.269095836507753,5
steady_m2_r10_k1,regime_marginal,0.2,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013919753086419753,0.011030118906475678,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.013334237549338743,0.008385780150205366,5,4.9074074074074066,2.269095836507753,5
steady_m2_r10_k1,regime_marginal,0.2,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015462962962962961,0.011837737544747581,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.020306776556776557,0.021651809164806975,5,5.555555555555555,2.928034870526277,5
