scenario,method,alpha,view,regime,window,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count
switch_d4,regime_marginal,0.2,clean,transit_rough,transition,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.015972222222222228,0.018471438997597758,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.05111111111111111,0.06876332643007023,5,-14.583333333333334,4.5272238925018415,5
switch_d4,regime_marginal,0.2,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0077777777777777776,0.002667566720534802,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.021845337325213487,0.014430250042057158,5,-8.333333333333332,4.166666666666666,5
switch_d4,regime_marginal,0.2,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.002670940170940171,0.002297629611923778,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0023809523809523807,0.005323971374999499,5,-6.730769230769231,4.66612559870138,5
switch_d4,regime_marginal,0.2,clean,transit_smooth,transition,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.04097222222222222,0.011620278146306593,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0761904761904762,0.062178880272383795,5,-18.75,4.658474953124563,5
switch_d4,regime_marginal,0.2,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.002685185185185185,0.010244984386295852,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.005128205128205128,0.0070220840705790535,5,-5.462962962962964,2.667566720534803,5
switch_d4,regime_marginal,0.2,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.006196581196581197,0.011029398336139785,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.005897435897435898,0.008189086883421185,5,-3.9529914529914536,3.3488094056960427,5
switch_d4,regime_marginal,0.2,clean,warehouse,transition,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.06041666666666666,0.009697388919283994,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,3,-15.277777777777782,3.958942448260898,5
switch_d4,regime_marginal,0.2,observed,all,all,0.11072405008346527,0.03843116372925169,5,0.1425925925925926,0.03920178357410473,5,0.09211882980098855,0.044877614171519725,5,0.05352571447829033,0.02039516907640621,5,-0.000734355044699872,0.005989888405968738,5,-0.010185185185185186,0.00890527039892192,5,0.05555555555555554,0.04022719258560825,5,0.0,0.0,5,0.1425925925925926,0.03920178357410473,5,0.16481481481481483,0.03654182826050208,5,0.0,0.0,5,0.05724724104913518,0.02542401716720547,5,-6.60919540229885,1.0862724033335884,5
switch_d4,regime_marginal,0.2,observed,all,stable,0.13135807332957503,0.05133918584267931,5,0.17298747847134943,0.01142828230780009,5,0.0464335795003889,0.08618534800710269,5,0.13942411517524494,0.05221261312760474,5,0.005007607620328857,0.005200689646325985,5,0.000725806451612903,0.009448179244595794,5,0.05478700078811312,0.04107069182084212,5,0.0,0.0,5,0.17298747847134943,0.01142828230780009,5,0.17620560443141087,0.014080042554097326,5,0.0,0.0,5,0.07844165218706223,0.02485022895805965,5,-5.083074350668052,1.4351125721233153,5
switch_d4,regime_marginal,0.2,observed,all,transition,0.007552090031481967,0.07094670256086076,5,-0.05103174603174606,0.20313034302138092,5,0.008646918209506204,0.04401602818055889,5,0.0010445803483757528,0.019841744067231167,5,-0.03816005508811665,0.014035234303638676,5,-0.06797619047619048,0.04893349529158169,5,0.0706746031746032,0.08106614516344274,5,0.0,0.0,5,-0.05103174603174606,0.20313034302138092,5,0.09242063492063492,0.19420216927799797,5,0.0,0.0,5,-0.05,0.0719278187568003,5,-16.512412932671918,2.4945234612033382,5
switch_d4,regime_marginal,0.2,observed,transit_rough,all,0.09094773027865369,0.08136824404678487,5,0.12360623781676412,0.08061414055490795,5,0.06235391903650596,0.11967309610165451,5,0.03853648805167974,0.030422422793574582,5,0.0022490745898642835,0.01496978306850751,5,-0.011159844054580897,0.013266195692050849,5,0.0074074074074073955,0.05454324620378943,5,0.0,0.0,5,0.12360623781676412,0.08061414055490795,5,0.14267056530214423,0.09498485493184414,5,0.0,0.0,5,0.013022486772486772,0.061660931143709234,5,-5.593737473437318,3.6612268599575772,5
switch_d4,regime_marginal,0.2,observed,transit_rough,stable,0.14121667838137722,0.1350209669114877,5,0.16375,0.11398877733366866,5,0.09003304926292544,0.2919446464406164,5,0.15001570148729634,0.14108259898280437,5,0.00488883377432555,0.015059596772170855,5,-0.003125,0.01015291077584267,5,0.0040277777777777855,0.05331054200520653,5,0.0,0.0,5,0.16375,0.11398877733366866,5,0.16375,0.11398877733366866,5,0.0,0.0,5,0.021326933935629587,0.06674699812114308,5,-4.146444689463114,3.865471959981425,5
switch_d4,regime_marginal,0.2,observed,transit_rough,transition,-0.029217538567383773,0.05995365719662076,5,-0.125,0.15957118462605632,4,-0.016472085833787963,0.04488143711073424,5,0.00011276554826750596,0.025080910059863168,4,-0.015057131599684795,0.01902876933209572,5,-0.05555555555555555,0.06804138174397717,4,0.04166666666666666,0.15957118462605632,4,0.0,0.0,4,-0.125,0.15957118462605632,4,0.013888888888888888,0.06990587440065509,4,0.0,0.0,5,-0.07777777777777778,0.14487116456005886,5,-15.055161544523248,4.641066971425914,5
switch_d4,regime_marginal,0.2,observed,transit_smooth,all,0.09717415212575145,0.10555487671466418,5,0.10145410145410143,0.1285064160856869,5,0.0940062450525597,0.09274749025538359,5,0.043853512501909796,0.04997854334645115,5,-0.005544972169489191,0.004610837426024231,5,-0.008857808857808857,0.016458964651551257,5,0.07533300033300032,0.04751943062563002,5,0.0,0.0,5,0.10145410145410143,0.1285064160856869,5,0.12692307692307692,0.1112609935831568,5,0.0,0.0,5,0.023172939891206144,0.05149916575381103,5,-8.479416466018307,4.379155318441179,5
switch_d4,regime_marginal,0.2,observed,transit_smooth,stable,0.14806767075106436,0.10774677680176736,5,0.15042735042735042,0.09433948222429549,5,0.11829791022142486,0.12084859395462932,5,0.1291158920221504,0.10844115925768677,5,-0.0005423303585440027,0.003892120704680465,5,0.001282051282051282,0.0070220840705790535,5,0.0974164724164724,0.1102066027157643,5,0.0,0.0,5,0.15042735042735042,0.09433948222429549,5,0.15042735042735042,0.09433948222429549,5,0.0,0.0,5,0.05015873015873016,0.05433001997789703,5,-6.7951282071308245,4.748423314992496,5
switch_d4,regime_marginal,0.2,observed,transit_smooth,transition,-0.03263240463347128,0.04361761081361011,5,-0.23750000000000004,0.18174819781061763,4,-0.01535841943045058,0.022678746795865328,5,-0.005169139665126894,0.016875984236236218,4,-0.038612951688430895,0.01618245739403712,5,-0.0625,0.07978559231302818,4,0.0,0.13608276348795434,4,0.0,0.0,4,-0.23750000000000004,0.18174819781061763,4,-0.02916666666666666,0.14166666666666666,4,0.0,0.0,5,-0.04380952380952382,0.11680749517777193,5,-19.5122111548547,4.122323068283473,5
switch_d4,regime_marginal,0.2,observed,warehouse,all,0.12126557248240602,0.08778691804751419,5,0.17149170274170272,0.09512483435179395,5,0.09141141745938415,0.09179518834900523,5,0.07685919419671092,0.05370219840416959,5,0.0012787305616458002,0.010904593778629488,5,-0.011811267436267436,0.010469949317919551,5,0.09501743626743628,0.08339672022255154,5,0.0,0.0,5,0.17149170274170272,0.09512483435179395,5,0.1922733285233285,0.09516708704331153,5,0.0,0.0,5,0.1220010055304173,0.036123681990684275,5,-5.671053584250406,2.4896523768022503,5
switch_d4,regime_marginal,0.2,observed,warehouse,stable,0.090474084592481,0.12974034698258297,5,0.16532835356364767,0.09010800572170292,5,-0.033308525045346274,0.15720087301452457,5,0.09192944824498124,0.1433638458544015,5,0.010884657977738415,0.011602254129958214,5,0.0008465608465608471,0.015480881575461443,5,0.08891845627139747,0.08906842210215637,5,0.0,0.0,5,0.16532835356364767,0.09010800572170292,5,0.17382041705571116,0.09569335941561875,5,0.0,0.0,5,0.1333974358974359,0.0370163862821039,5,-4.218525490224822,3.357887188929103,5
switch_d4,regime_marginal,0.2,observed,warehouse,transition,0.05715885010221744,0.12019006765174654,5,0.09722222222222221,0.24414438654509643,3,0.043801406926406924,0.09209862143649747,5,0.0435678308778212,0.040304658208050695,3,-0.06066679748455881,0.010606670455896593,5,-0.13194444444444445,0.03182344232608224,3,0.08333333333333331,0.08333333333333334,3,0.0,0.0,3,0.09722222222222221,0.24414438654509643,3,0.2777777777777778,0.2545875386086578,3,0.0,0.0,5,0.0,0.0,3,-15.078222091404331,4.85247073955691,5
