seed,scenario,method,alpha,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,event_channel_count
45,steady_k2,regime_conditional,1.0,clean,0.08333333333333333,0.08333333333333333,0.041666666666666664,6.5,8.666666666666666,48
45,steady_k2,regime_conditional,1.0,observed,0.9375,0.9375,0.041666666666666664,1.8444444444444446,2.2291666666666665,48
45,steady_k2,regime_marginal,0.2,clean,0.0,0.0,0.0,,9.0,48
45,steady_k2,regime_marginal,0.2,observed,0.75,0.75,0.0,4.0,4.75,48
45,steady_k2,regime_marginal,1.0,clean,0.020833333333333332,0.020833333333333332,0.0,3.0,8.8125,48
45,steady_k2,regime_marginal,1.0,observed,0.7708333333333334,0.7708333333333334,0.0,2.2432432432432434,3.3541666666666665,48
45,steady_m05,regime_conditional,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,8.875,24
45,steady_m05,regime_conditional,0.2,observed,0.16666666666666666,0.16666666666666666,0.0,5.5,8.416666666666666,24
45,steady_m05,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,7.0,8.625,24
45,steady_m05,regime_conditional,1.0,observed,0.125,0.125,0.041666666666666664,5.666666666666667,8.458333333333334,24
45,steady_m05,regime_marginal,0.2,clean,0.0,0.0,0.0,,9.0,24
45,steady_m05,regime_marginal,0.2,observed,0.041666666666666664,0.041666666666666664,0.0,5.0,8.958333333333334,24
45,steady_m05,regime_marginal,1.0,clean,0.0,0.0,0.0,,9.0,24
45,steady_m05,regime_marginal,1.0,observed,0.08333333333333333,0.08333333333333333,0.0,8.0,8.666666666666666,24
45,steady_m1,regime_conditional,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,8.875,24
45,steady_m1,regime_conditional,0.2,observed,0.5833333333333334,0.5833333333333334,0.0,4.857142857142857,6.083333333333333,24
45,steady_m1,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,7.0,8.625,24
45,steady_m1,regime_conditional,1.0,observed,0.5833333333333334,0.5833333333333334,0.041666666666666664,5.357142857142857,6.125,24
45,steady_m1,regime_marginal,0.2,clean,0.0,0.0,0.0,,9.0,24
45,steady_m1,regime_marginal,0.2,observed,0.16666666666666666,0.16666666666666666,0.0,6.25,8.291666666666666,24
45,steady_m1,regime_marginal,1.0,clean,0.0,0.0,0.0,,9.0,24
45,steady_m1,regime_marginal,1.0,observed,0.2916666666666667,0.2916666666666667,0.0,5.0,7.958333333333333,24
45,steady_m2_r10_k1,regime_conditional,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,8.875,24
45,steady_m2_r10_k1,regime_conditional,0.2,observed,1.0,1.0,0.0,2.2916666666666665,2.2916666666666665,24
45,steady_m2_r10_k1,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,7.0,8.625,24
45,steady_m2_r10_k1,regime_conditional,1.0,observed,0.9166666666666666,0.9166666666666666,0.041666666666666664,1.0454545454545454,1.4583333333333333,24
45,steady_m2_r10_k1,regime_marginal,0.2,clean,0.0,0.0,0.0,,9.0,24
45,steady_m2_r10_k1,regime_marginal,0.2,observed,0.7916666666666666,0.7916666666666666,0.0,4.421052631578948,5.0,24
45,steady_m2_r10_k1,regime_marginal,1.0,clean,0.0,0.0,0.0,,9.0,24
45,steady_m2_r10_k1,regime_marginal,1.0,observed,0.7916666666666666,0.7916666666666666,0.0,2.6315789473684212,3.5833333333333335,24
45,steady_m4,regime_conditional,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,8.875,24
45,steady_m4,regime_conditional,0.2,observed,1.0,1.0,0.0,0.5833333333333334,0.5833333333333334,24
45,steady_m4,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,7.0,8.625,24
45,steady_m4,regime_conditional,1.0,observed,1.0,0.9583333333333334,0.041666666666666664,0.043478260869565216,0.2916666666666667,24
45,steady_m4,regime_marginal,0.2,clean,0.0,0.0,0.0,,9.0,24
45,steady_m4,regime_marginal,0.2,observed,1.0,1.0,0.0,1.4166666666666667,1.4166666666666667,24
45,steady_m4,regime_marginal,1.0,clean,0.0,0.0,0.0,,9.0,24
45,steady_m4,regime_marginal,1.0,observed,1.0,1.0,0.0,0.125,0.125,24
45,steady_r02,regime_conditional,0.2,clean,0.0,0.0,0.0,,4.0,12
45,steady_r02,regime_conditional,0.2,observed,1.0,1.0,0.0,2.1666666666666665,2.1666666666666665,12
45,steady_r02,regime_conditional,1.0,clean,0.0,0.0,0.0,,4.0,12
45,steady_r02,regime_conditional,1.0,observed,1.0,1.0,0.0,0.5833333333333334,0.5833333333333334,12
45,steady_r02,regime_marginal,0.2,clean,0.0,0.0,0.0,,4.0,12
45,steady_r02,regime_marginal,0.2,observed,0.4166666666666667,0.4166666666666667,0.0,2.6,3.4166666666666665,12
45,steady_r02,regime_marginal,1.0,clean,0.0,0.0,0.0,,4.0,12
45,steady_r02,regime_marginal,1.0,observed,0.5833333333333334,0.5833333333333334,0.0,0.8571428571428571,2.1666666666666665,12
45,steady_r20,regime_conditional,0.2,clean,0.08333333333333333,0.05555555555555555,0.027777777777777776,7.5,11.75,36
45,steady_r20,regime_conditional,0.2,observed,1.0,0.9166666666666666,0.1388888888888889,2.5757575757575757,3.361111111111111,36
45,steady_r20,regime_conditional,1.0,clean,0.16666666666666666,0.16666666666666666,0.027777777777777776,6.166666666666667,11.027777777777779,36
45,steady_r20,regime_conditional,1.0,observed,1.0,1.0,0.05555555555555555,1.6111111111111112,1.6111111111111112,36
45,steady_r20,regime_marginal,0.2,clean,0.027777777777777776,0.027777777777777776,0.027777777777777776,4.0,11.777777777777779,36
45,steady_r20,regime_marginal,0.2,observed,0.8888888888888888,0.8333333333333334,0.08333333333333333,4.233333333333333,5.527777777777778,36
45,steady_r20,regime_marginal,1.0,clean,0.027777777777777776,0.027777777777777776,0.0,4.0,11.777777777777779,36
45,steady_r20,regime_marginal,1.0,observed,0.9166666666666666,0.9166666666666666,0.027777777777777776,3.090909090909091,3.8333333333333335,36
45,switch_d0,regime_conditional,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,9.0,8.875,24
45,switch_d0,regime_conditional,0.2,observed,1.0,1.0,0.0,2.3333333333333335,2.3333333333333335,24
45,switch_d0,regime_conditional,1.0,clean,0.08333333333333333,0.08333333333333333,0.041666666666666664,7.0,8.583333333333334,24
45,switch_d0,regime_conditional,1.0,observed,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.6521739130434783,1.8333333333333333,24
45,switch_d0,regime_marginal,0.2,clean,0.0,0.0,0.0,,9.0,24
45,switch_d0,regime_marginal,0.2,observed,0.8333333333333334,0.8333333333333334,0.0,4.4,4.916666666666667,24
45,switch_d0,regime_marginal,1.0,clean,0.041666666666666664,0.041666666666666664,0.0,11.0,8.958333333333334,24
45,switch_d0,regime_marginal,1.0,observed,0.7916666666666666,0.7916666666666666,0.0,2.8421052631578947,3.75,24
45,switch_d12,regime_conditional,0.2,clean,0.16666666666666666,0.16666666666666666,0.041666666666666664,3.0,8.25,24
45,switch_d12,regime_conditional,0.2,observed,0.9583333333333334,0.9583333333333334,0.041666666666666664,2.1739130434782608,2.3333333333333335,24
45,switch_d12,regime_conditional,1.0,clean,0.20833333333333334,0.16666666666666666,0.08333333333333333,3.5,8.083333333333334,24
45,switch_d12,regime_conditional,1.0,observed,0.9166666666666666,0.875,0.08333333333333333,1.5238095238095237,2.0833333333333335,24
45,switch_d12,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,8.75,24
45,switch_d12,regime_marginal,0.2,observed,0.875,0.875,0.16666666666666666,4.238095238095238,4.708333333333333,24
45,switch_d12,regime_marginal,1.0,clean,0.08333333333333333,0.08333333333333333,0.16666666666666666,5.5,8.708333333333334,24
45,switch_d12,regime_marginal,1.0,observed,0.875,0.8333333333333334,0.16666666666666666,3.15,4.125,24
45,switch_d4,regime_conditional,0.2,clean,0.16666666666666666,0.16666666666666666,0.0,3.0,8.25,24
45,switch_d4,regime_conditional,0.2,observed,0.9583333333333334,0.9583333333333334,0.0,2.217391304347826,2.375,24
45,switch_d4,regime_conditional,1.0,clean,0.20833333333333334,0.16666666666666666,0.041666666666666664,3.5,8.083333333333334,24
45,switch_d4,regime_conditional,1.0,observed,0.9583333333333334,0.9166666666666666,0.041666666666666664,1.6363636363636365,2.0,24
45,switch_d4,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,0.0,8.75,24
45,switch_d4,regime_marginal,0.2,observed,0.8333333333333334,0.8333333333333334,0.0,4.25,4.791666666666667,24
45,switch_d4,regime_marginal,1.0,clean,0.08333333333333333,0.08333333333333333,0.0,5.5,8.708333333333334,24
45,switch_d4,regime_marginal,1.0,observed,0.875,0.875,0.0,2.619047619047619,3.2916666666666665,24
46,steady_k2,regime_conditional,0.2,clean,0.0625,0.0625,0.0,4.666666666666667,8.666666666666666,48
46,steady_k2,regime_conditional,0.2,observed,0.9583333333333334,0.9375,0.041666666666666664,2.2444444444444445,2.4791666666666665,48
46,steady_k2,regime_conditional,1.0,clean,0.10416666666666667,0.10416666666666667,0.020833333333333332,3.2,8.458333333333334,48
46,steady_k2,regime_conditional,1.0,observed,0.875,0.875,0.020833333333333332,1.9047619047619047,2.5416666666666665,48
46,steady_k2,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,3.5,8.770833333333334,48
46,steady_k2,regime_marginal,0.2,observed,0.7708333333333334,0.75,0.020833333333333332,3.611111111111111,4.583333333333333,48
46,steady_k2,regime_marginal,1.0,clean,0.08333333333333333,0.08333333333333333,0.020833333333333332,4.25,8.479166666666666,48
46,steady_k2,regime_marginal,1.0,observed,0.75,0.75,0.020833333333333332,2.3055555555555554,3.4791666666666665,48
46,steady_m05,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,4.5,8.375,24
46,steady_m05,regime_conditional,0.2,observed,0.20833333333333334,0.20833333333333334,0.0,4.2,7.875,24
46,steady_m05,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,3.6666666666666665,8.208333333333334,24
46,steady_m05,regime_conditional,1.0,observed,0.16666666666666666,0.16666666666666666,0.041666666666666664,1.5,7.5,24
46,steady_m05,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,2.0,8.583333333333334,24
46,steady_m05,regime_marginal,0.2,observed,0.041666666666666664,0.041666666666666664,0.0,2.0,8.583333333333334,24
46,steady_m05,regime_marginal,1.0,clean,0.125,0.125,0.041666666666666664,5.333333333333333,8.166666666666666,24
46,steady_m05,regime_marginal,1.0,observed,0.041666666666666664,0.041666666666666664,0.041666666666666664,2.0,8.583333333333334,24
46,steady_m1,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,4.5,8.375,24
46,steady_m1,regime_conditional,0.2,observed,0.5,0.5,0.0,3.25,6.125,24
46,steady_m1,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,3.6666666666666665,8.208333333333334,24
46,steady_m1,regime_conditional,1.0,observed,0.2916666666666667,0.2916666666666667,0.041666666666666664,2.4285714285714284,6.708333333333333,24
46,steady_m1,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,2.0,8.583333333333334,24
46,steady_m1,regime_marginal,0.2,observed,0.125,0.125,0.0,6.0,8.25,24
46,steady_m1,regime_marginal,1.0,clean,0.125,0.125,0.041666666666666664,5.333333333333333,8.166666666666666,24
46,steady_m1,regime_marginal,1.0,observed,0.2916666666666667,0.2916666666666667,0.041666666666666664,3.857142857142857,7.125,24
46,steady_m2_r10_k1,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,4.5,8.375,24
46,steady_m2_r10_k1,regime_conditional,0.2,observed,1.0,1.0,0.0,2.625,2.625,24
46,steady_m2_r10_k1,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,3.6666666666666665,8.208333333333334,24
46,steady_m2_r10_k1,regime_conditional,1.0,observed,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.6956521739130435,1.875,24
46,steady_m2_r10_k1,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,2.0,8.583333333333334,24
46,steady_m2_r10_k1,regime_marginal,0.2,observed,0.7083333333333334,0.7083333333333334,0.0,3.588235294117647,4.791666666666667,24
46,steady_m2_r10_k1,regime_marginal,1.0,clean,0.125,0.125,0.041666666666666664,5.333333333333333,8.166666666666666,24
46,steady_m2_r10_k1,regime_marginal,1.0,observed,0.6666666666666666,0.6666666666666666,0.041666666666666664,1.875,3.75,24
46,steady_m4,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,4.5,8.375,24
46,steady_m4,regime_conditional,0.2,observed,1.0,1.0,0.041666666666666664,0.7916666666666666,0.7916666666666666,24
46,steady_m4,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,3.6666666666666665,8.208333333333334,24
46,steady_m4,regime_conditional,1.0,observed,1.0,0.9583333333333334,0.041666666666666664,0.0,0.25,24
46,steady_m4,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,2.0,8.583333333333334,24
46,steady_m4,regime_marginal,0.2,observed,1.0,1.0,0.0,1.7083333333333333,1.7083333333333333,24
46,steady_m4,regime_marginal,1.0,clean,0.125,0.125,0.041666666666666664,5.333333333333333,8.166666666666666,24
46,steady_m4,regime_marginal,1.0,observed,1.0,0.9583333333333334,0.041666666666666664,0.17391304347826086,0.4166666666666667,24
46,steady_r02,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,12
46,steady_r02,regime_conditional,0.2,observed,0.9166666666666666,0.9166666666666666,0.0,2.272727272727273,2.4166666666666665,12
46,steady_r02,regime_conditional,1.0,clean,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,12
46,steady_r02,regime_conditional,1.0,observed,0.8333333333333334,0.8333333333333334,0.0,1.8,2.1666666666666665,12
46,steady_r02,regime_marginal,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,2.0,3.8333333333333335,12
46,steady_r02,regime_marginal,0.2,observed,0.4166666666666667,0.4166666666666667,0.0,2.4,3.3333333333333335,12
46,steady_r02,regime_marginal,1.0,clean,0.0,0.0,0.0,,4.0,12
46,steady_r02,regime_marginal,1.0,observed,0.5833333333333334,0.5833333333333334,0.0,1.4285714285714286,2.5,12
46,steady_r20,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,6.0,11.5,36
46,steady_r20,regime_conditional,0.2,observed,1.0,0.9722222222222222,0.027777777777777776,2.7142857142857144,2.9722222222222223,36
46,steady_r20,regime_conditional,1.0,clean,0.1111111111111111,0.1111111111111111,0.027777777777777776,3.5,11.055555555555555,36
46,steady_r20,regime_conditional,1.0,observed,1.0,1.0,0.027777777777777776,1.9166666666666667,1.9166666666666667,36
46,steady_r20,regime_marginal,0.2,clean,0.05555555555555555,0.05555555555555555,0.0,2.5,11.472222222222221,36
46,steady_r20,regime_marginal,0.2,observed,0.9166666666666666,0.8888888888888888,0.027777777777777776,4.75,5.555555555555555,36
46,steady_r20,regime_marginal,1.0,clean,0.1111111111111111,0.1111111111111111,0.027777777777777776,4.75,11.194444444444445,36
46,steady_r20,regime_marginal,1.0,observed,0.8611111111111112,0.8611111111111112,0.027777777777777776,3.4516129032258065,4.638888888888889,36
46,switch_d0,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,4.5,8.375,24
46,switch_d0,regime_conditional,0.2,observed,0.9583333333333334,0.9583333333333334,0.0,2.3043478260869565,2.4583333333333335,24
46,switch_d0,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,3.6666666666666665,8.208333333333334,24
46,switch_d0,regime_conditional,1.0,observed,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.565217391304348,1.75,24
46,switch_d0,regime_marginal,0.2,clean,0.041666666666666664,0.041666666666666664,0.0,2.0,8.583333333333334,24
46,switch_d0,regime_marginal,0.2,observed,0.75,0.75,0.0,3.388888888888889,4.541666666666667,24
46,switch_d0,regime_marginal,1.0,clean,0.08333333333333333,0.08333333333333333,0.041666666666666664,3.0,8.25,24
46,switch_d0,regime_marginal,1.0,observed,0.7083333333333334,0.7083333333333334,0.041666666666666664,1.7058823529411764,3.4583333333333335,24
46,switch_d12,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.041666666666666664,4.5,8.375,24
46,switch_d12,regime_conditional,0.2,observed,0.9583333333333334,0.9583333333333334,0.041666666666666664,2.3043478260869565,2.4583333333333335,24
46,switch_d12,regime_conditional,1.0,clean,0.125,0.125,0.08333333333333333,3.6666666666666665,8.208333333333334,24
46,switch_d12,regime_conditional,1.0,observed,0.9583333333333334,0.9583333333333334,0.08333333333333333,1.565217391304348,1.75,24
46,switch_d12,regime_marginal,0.2,clean,0.08333333333333333,0.08333333333333333,0.041666666666666664,2.0,8.416666666666666,24
46,switch_d12,regime_marginal,0.2,observed,0.75,0.75,0.041666666666666664,3.3333333333333335,4.5,24
46,switch_d12,regime_marginal,1.0,clean,0.125,0.125,0.08333333333333333,2.3333333333333335,8.041666666666666,24
46,switch_d12,regime_marginal,1.0,observed,0.7083333333333334,0.7083333333333334,0.08333333333333333,1.7058823529411764,3.4583333333333335,24
46,switch_d4,regime_conditional,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,4.5,8.375,24
46,switch_d4,regime_conditional,0.2,observed,0.9583333333333334,0.9583333333333334,0.0,2.3043478260869565,2.4583333333333335,24
46,switch_d4,regime_conditional,1.0,clean,0.125,0.125,0.041666666666666664,3.6666666666666665,8.208333333333334,24
46,switch_d4,regime_conditional,1.0,observed,0.9583333333333334,0.9583333333333334,0.041666666666666664,1.565217391304348,1.75,24
46,switch_d4,regime_marginal,0.2,clean,0.08333333333333333,0.08333333333333333,0.0,2.0,8.416666666666666,24
46,switch_d4,regime_marginal,0.2,observed,0.75,0.75,0.0,3.3333333333333335,4.5,24
46,switch_d4,regime_marginal,1.0,clean,0.125,0.125,0.041666666666666664,2.3333333333333335,8.041666666666666,24
46,switch_d4,regime_marginal,1.0,observed,0.7083333333333334,0.7083333333333334,0.041666666666666664,1.7058823529411764,3.4583333333333335,24
