seed,scenario,method,view,regime,window,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,alpha
44,steady_m2_r10_k1,regime_marginal,observed,transit_rough,all,0.16442048517520214,0.18055555555555555,0.08823529411764708,0.1363378942523774,0.0033524904214559392,-0.006944444444444444,0.125,0.0,0.18055555555555555,0.18055555555555555,0.0,0.023809523809523808,-4.310344827586207,0.2
44,steady_m2_r10_k1,regime_marginal,observed,transit_rough,stable,0.16442048517520214,0.18055555555555555,0.08823529411764708,0.1363378942523774,0.0033524904214559392,-0.006944444444444444,0.125,0.0,0.18055555555555555,0.18055555555555555,0.0,0.023809523809523808,-4.310344827586207,0.2
44,steady_m2_r10_k1,regime_conditional,clean,all,all,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.003787878787878788,-2.932098765432098,0.2
44,steady_m2_r10_k1,regime_conditional,clean,all,stable,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.003787878787878788,-2.932098765432098,0.2
44,steady_m2_r10_k1,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.03125,-6.944444444444444,0.2
44,steady_m2_r10_k1,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.03125,-6.944444444444444,0.2
44,steady_m2_r10_k1,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.011574074074074073,,,,,,0.0,-0.03571428571428571,-0.4629629629629628,0.2
44,steady_m2_r10_k1,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.011574074074074073,,,,,,0.0,-0.03571428571428571,-0.4629629629629628,0.2
44,steady_m2_r10_k1,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.011904761904761904,-1.3888888888888884,0.2
44,steady_m2_r10_k1,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.011904761904761904,-1.3888888888888884,0.2
44,steady_m2_r10_k1,regime_conditional,observed,all,all,0.09643660266389903,0.32407407407407407,-0.09550371872887087,0.22146368157857793,0.019955300127713918,0.09953703703703703,0.04629629629629628,0.0,0.32407407407407407,0.16203703703703703,0.0,0.18181818181818182,-2.713920817369093,0.2
44,steady_m2_r10_k1,regime_conditional,observed,all,stable,0.09643660266389903,0.32407407407407407,-0.09550371872887087,0.22146368157857793,0.019955300127713918,0.09953703703703703,0.04629629629629628,0.0,0.32407407407407407,0.16203703703703703,0.0,0.18181818181818182,-2.713920817369093,0.2
44,steady_m2_r10_k1,regime_conditional,observed,warehouse,all,0.2427913966375505,0.37499999999999994,0.12237495227185946,0.28902338922765314,0.007662835249042148,0.09722222222222222,0.01388888888888884,0.0,0.37499999999999994,0.2638888888888889,0.0,0.14583333333333331,-10.057471264367816,0.2
44,steady_m2_r10_k1,regime_conditional,observed,warehouse,stable,0.2427913966375505,0.37499999999999994,0.12237495227185946,0.28902338922765314,0.007662835249042148,0.09722222222222222,0.01388888888888884,0.0,0.37499999999999994,0.2638888888888889,0.0,0.14583333333333331,-10.057471264367816,0.2
44,steady_m2_r10_k1,regime_conditional,observed,transit_smooth,all,0.004132231404958664,0.3333333333333333,-0.2372448979591837,0.16917246406474828,0.034003831417624523,0.1597222222222222,0.08333333333333337,0.0,0.3333333333333333,0.05555555555555558,0.0,0.22619047619047622,1.9157088122605348,0.2
44,steady_m2_r10_k1,regime_conditional,observed,transit_smooth,stable,0.004132231404958664,0.3333333333333333,-0.2372448979591837,0.16917246406474828,0.034003831417624523,0.1597222222222222,0.08333333333333337,0.0,0.3333333333333333,0.05555555555555558,0.0,0.22619047619047622,1.9157088122605348,0.2
44,steady_m2_r10_k1,regime_conditional,observed,transit_rough,all,0.04524223830021057,0.26388888888888895,-0.16336448598130843,0.15424039661866462,0.018199233716475097,0.041666666666666664,0.04166666666666663,0.0,0.26388888888888895,0.16666666666666663,0.0,0.17857142857142855,0.0,0.2
44,steady_m2_r10_k1,regime_conditional,observed,transit_rough,stable,0.04524223830021057,0.26388888888888895,-0.16336448598130843,0.15424039661866462,0.018199233716475097,0.041666666666666664,0.04166666666666663,0.0,0.26388888888888895,0.16666666666666663,0.0,0.17857142857142855,0.0,0.2
44,steady_m4,regime_marginal,clean,all,all,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.003787878787878788,-2.932098765432099,0.2
44,steady_m4,regime_marginal,clean,all,stable,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.003787878787878788,-2.932098765432099,0.2
44,steady_m4,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_m4,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_m4,regime_marginal,clean,transit_smooth,all,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_m4,regime_marginal,clean,transit_smooth,stable,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_m4,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,0.011904761904761904,-4.166666666666666,0.2
44,steady_m4,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,0.011904761904761904,-4.166666666666666,0.2
44,steady_m4,regime_marginal,observed,all,all,-0.15296664513957736,-0.08333333333333326,-0.20293517501177205,-0.16812428668160695,0.010376756066411238,0.004629629629629629,-0.04629629629629628,0.0,-0.08333333333333326,-0.09259259259259267,0.0,0.23863636363636365,-3.1928480204342273,0.2
44,steady_m4,regime_marginal,observed,all,stable,-0.15296664513957736,-0.08333333333333326,-0.20293517501177205,-0.16812428668160695,0.010376756066411238,0.004629629629629629,-0.04629629629629628,0.0,-0.08333333333333326,-0.09259259259259267,0.0,0.23863636363636365,-3.1928480204342273,0.2
44,steady_m4,regime_marginal,observed,warehouse,all,-0.16326530612244905,-0.05555555555555558,-0.23757575757575755,-0.13298295123201842,0.013409961685823753,0.020833333333333332,-0.06944444444444453,0.0,-0.05555555555555558,-0.09722222222222221,0.0,0.22916666666666669,-0.9578544061302683,0.2
44,steady_m4,regime_marginal,observed,warehouse,stable,-0.16326530612244905,-0.05555555555555558,-0.23757575757575755,-0.13298295123201842,0.013409961685823753,0.020833333333333332,-0.06944444444444453,0.0,-0.05555555555555558,-0.09722222222222221,0.0,0.22916666666666669,-0.9578544061302683,0.2
44,steady_m4,regime_marginal,observed,transit_smooth,all,-0.12322695035460995,-0.13888888888888884,-0.10688405797101452,-0.1467362165656544,0.0033524904214559384,0.0,-0.01388888888888884,0.0,-0.13888888888888884,-0.13888888888888884,0.0,0.19047619047619047,-4.310344827586207,0.2
44,steady_m4,regime_marginal,observed,transit_smooth,stable,-0.12322695035460995,-0.13888888888888884,-0.10688405797101452,-0.1467362165656544,0.0033524904214559384,0.0,-0.01388888888888884,0.0,-0.13888888888888884,-0.13888888888888884,0.0,0.19047619047619047,-4.310344827586207,0.2
44,steady_m4,regime_marginal,observed,transit_rough,all,-0.16096952414899302,-0.05555555555555558,-0.2177517409085885,-0.1749932834601543,0.014367816091954025,-0.006944444444444444,-0.05555555555555558,0.0,-0.05555555555555558,-0.04166666666666674,0.0,0.2976190476190476,-4.310344827586207,0.2
44,steady_m4,regime_marginal,observed,transit_rough,stable,-0.16096952414899302,-0.05555555555555558,-0.2177517409085885,-0.1749932834601543,0.014367816091954025,-0.006944444444444444,-0.05555555555555558,0.0,-0.05555555555555558,-0.04166666666666674,0.0,0.2976190476190476,-4.310344827586207,0.2
44,steady_m4,regime_conditional,clean,all,all,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.003787878787878788,-2.932098765432098,0.2
44,steady_m4,regime_conditional,clean,all,stable,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.003787878787878788,-2.932098765432098,0.2
44,steady_m4,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.03125,-6.944444444444444,0.2
44,steady_m4,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.03125,-6.944444444444444,0.2
44,steady_m4,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.011574074074074073,,,,,,0.0,-0.03571428571428571,-0.4629629629629628,0.2
44,steady_m4,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.011574074074074073,,,,,,0.0,-0.03571428571428571,-0.4629629629629628,0.2
44,steady_m4,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.011904761904761904,-1.3888888888888884,0.2
44,steady_m4,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.011904761904761904,-1.3888888888888884,0.2
44,steady_m4,regime_conditional,observed,all,all,-0.27860467139315387,-0.05092592592592593,-0.2971975406202417,-0.16213531734286157,0.045817369093231156,0.24537037037037035,-0.03703703703703698,0.0,-0.05092592592592593,-0.3101851851851852,0.0,0.42045454545454547,-4.469987228607916,0.2
44,steady_m4,regime_conditional,observed,all,stable,-0.27860467139315387,-0.05092592592592593,-0.2971975406202417,-0.16213531734286157,0.045817369093231156,0.24537037037037035,-0.03703703703703698,0.0,-0.05092592592592593,-0.3101851851851852,0.0,0.42045454545454547,-4.469987228607916,0.2
44,steady_m4,regime_conditional,observed,warehouse,all,-0.17628205128205132,-0.06944444444444442,-0.18220092915214864,-0.16335122295755478,0.023946360153256706,0.09027777777777779,-0.05555555555555558,0.0,-0.06944444444444442,-0.11111111111111105,0.0,0.4166666666666667,-12.452107279693486,0.2
44,steady_m4,regime_conditional,observed,warehouse,stable,-0.17628205128205132,-0.06944444444444442,-0.18220092915214864,-0.16335122295755478,0.023946360153256706,0.09027777777777779,-0.05555555555555558,0.0,-0.06944444444444442,-0.11111111111111105,0.0,0.4166666666666667,-12.452107279693486,0.2
44,steady_m4,regime_conditional,observed,transit_smooth,all,-0.3257470661017584,-0.02777777777777779,-0.35332065172442306,-0.15202471173730991,0.05795019157088123,0.3055555555555556,0.0,0.0,-0.02777777777777779,-0.3888888888888889,0.0,0.40476190476190477,0.0,0.2
44,steady_m4,regime_conditional,observed,transit_smooth,stable,-0.3257470661017584,-0.02777777777777779,-0.35332065172442306,-0.15202471173730991,0.05795019157088123,0.3055555555555556,0.0,0.0,-0.02777777777777779,-0.3888888888888889,0.0,0.40476190476190477,0.0,0.2
44,steady_m4,regime_conditional,observed,transit_rough,all,-0.32572298325722987,-0.05555555555555558,-0.34814814814814815,-0.165664994512969,0.05555555555555555,0.3402777777777778,-0.05555555555555558,0.0,-0.05555555555555558,-0.4305555555555556,0.0,0.44047619047619047,-0.9578544061302683,0.2
44,steady_m4,regime_conditional,observed,transit_rough,stable,-0.32572298325722987,-0.05555555555555558,-0.34814814814814815,-0.165664994512969,0.05555555555555555,0.3402777777777778,-0.05555555555555558,0.0,-0.05555555555555558,-0.4305555555555556,0.0,0.44047619047619047,-0.9578544061302683,0.2
44,steady_r02,regime_marginal,clean,all,all,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.0,-2.932098765432099,0.2
44,steady_r02,regime_marginal,clean,all,stable,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.0,-2.932098765432099,0.2
44,steady_r02,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r02,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r02,regime_marginal,clean,transit_smooth,all,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_r02,regime_marginal,clean,transit_smooth,stable,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_r02,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,0.0,-4.166666666666666,0.2
44,steady_r02,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,0.0,-4.166666666666666,0.2
44,steady_r02,regime_marginal,observed,all,all,-0.007399186089530135,0.0,-0.012771392081736888,0.019056760927371644,0.0006218905472636814,0.0,-0.0625,0.0,0.0,0.0,0.0,0.013888888888888888,-2.953980099502488,0.2
44,steady_r02,regime_marginal,observed,all,stable,-0.007399186089530135,0.0,-0.012771392081736888,0.019056760927371644,0.0006218905472636814,0.0,-0.0625,0.0,0.0,0.0,0.0,0.013888888888888888,-2.953980099502488,0.2
44,steady_r02,regime_marginal,observed,warehouse,all,0.09725158562367864,0.1875,0.04575163398692808,0.24308512888090184,0.003264925373134329,0.0,-0.125,0.0,0.1875,0.1875,0.0,0.020833333333333332,-0.4664179104477615,0.2
44,steady_r02,regime_marginal,observed,warehouse,stable,0.09725158562367864,0.1875,0.04575163398692808,0.24308512888090184,0.003264925373134329,0.0,-0.125,0.0,0.1875,0.1875,0.0,0.020833333333333332,-0.4664179104477615,0.2
44,steady_r02,regime_marginal,observed,transit_smooth,all,-0.26944971537001894,-0.3125,0.6,0.040363797304654725,-0.004197761194029851,0.0,0.0625,0.0,-0.3125,-0.3125,0.0,0.0,-4.197761194029851,0.2
44,steady_r02,regime_marginal,observed,transit_smooth,stable,-0.26944971537001894,-0.3125,0.6,0.040363797304654725,-0.004197761194029851,0.0,0.0625,0.0,-0.3125,-0.3125,0.0,0.0,-4.197761194029851,0.2
44,steady_r02,regime_marginal,observed,transit_rough,all,0.07780320366132723,0.125,0.05454545454545455,-0.0099381637397392,0.0027985074626865666,0.0,-0.125,0.0,0.125,0.125,0.0,0.020833333333333332,-4.197761194029851,0.2
44,steady_r02,regime_marginal,observed,transit_rough,stable,0.07780320366132723,0.125,0.05454545454545455,-0.0099381637397392,0.0027985074626865666,0.0,-0.125,0.0,0.125,0.125,0.0,0.020833333333333332,-4.197761194029851,0.2
44,steady_r02,regime_conditional,clean,all,all,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.013888888888888888,-2.932098765432098,0.2
44,steady_r02,regime_conditional,clean,all,stable,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.013888888888888888,-2.932098765432098,0.2
44,steady_r02,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.041666666666666664,-6.944444444444444,0.2
44,steady_r02,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.041666666666666664,-6.944444444444444,0.2
44,steady_r02,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.011574074074074073,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r02,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.011574074074074073,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r02,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.0,-1.3888888888888884,0.2
44,steady_r02,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.0,-1.3888888888888884,0.2
44,steady_r02,regime_conditional,observed,all,all,-0.05101378751013791,0.041666666666666685,-0.06171263193735102,0.07184284405612867,0.006374378109452735,0.0,-0.10416666666666663,0.0,0.041666666666666685,0.0625,0.0,0.10416666666666667,-3.5758706467661687,0.2
44,steady_r02,regime_conditional,observed,all,stable,-0.05101378751013791,0.041666666666666685,-0.06171263193735102,0.07184284405612867,0.006374378109452735,0.0,-0.10416666666666663,0.0,0.041666666666666685,0.0625,0.0,0.10416666666666667,-3.5758706467661687,0.2
44,steady_r02,regime_conditional,observed,warehouse,all,0.10556464811783958,0.125,0.08691756272401432,0.21631428585101786,-0.003264925373134329,0.03125,-0.125,0.0,0.125,0.125,0.0,0.041666666666666664,-8.861940298507463,0.2
44,steady_r02,regime_conditional,observed,warehouse,stable,0.10556464811783958,0.125,0.08691756272401432,0.21631428585101786,-0.003264925373134329,0.03125,-0.125,0.0,0.125,0.125,0.0,0.041666666666666664,-8.861940298507463,0.2
44,steady_r02,regime_conditional,observed,transit_smooth,all,-0.15018315018315015,0.0625,-0.16253101736972705,-0.159988904093032,0.01632462686567164,0.03125,0.125,0.0,0.0625,0.0,0.0,0.14583333333333334,0.4664179104477615,0.2
44,steady_r02,regime_conditional,observed,transit_smooth,stable,-0.15018315018315015,0.0625,-0.16253101736972705,-0.159988904093032,0.01632462686567164,0.03125,0.125,0.0,0.0625,0.0,0.0,0.14583333333333334,0.4664179104477615,0.2
44,steady_r02,regime_conditional,observed,transit_rough,all,-0.11754756871035943,-0.0625,-0.11680911680911679,0.09688469296902136,0.006063432835820896,-0.0625,-0.3125,0.0,-0.0625,0.0625,0.0,0.125,-2.3320895522388065,0.2
44,steady_r02,regime_conditional,observed,transit_rough,stable,-0.11754756871035943,-0.0625,-0.11680911680911679,0.09688469296902136,0.006063432835820896,-0.0625,-0.3125,0.0,-0.0625,0.0625,0.0,0.125,-2.3320895522388065,0.2
44,steady_r20,regime_marginal,clean,all,all,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.002525252525252525,-2.932098765432099,0.2
44,steady_r20,regime_marginal,clean,all,stable,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.002525252525252525,-2.932098765432099,0.2
44,steady_r20,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r20,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r20,regime_marginal,clean,transit_smooth,all,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_r20,regime_marginal,clean,transit_smooth,stable,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_r20,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,0.007575757575757576,-4.166666666666666,0.2
44,steady_r20,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,0.007575757575757576,-4.166666666666666,0.2
44,steady_r20,regime_marginal,observed,all,all,0.18844999754045944,0.2060185185185185,-0.0034662915703806974,0.12656045273054006,0.005291005291005291,0.0011574074074074073,0.0625,0.0,0.2060185185185185,0.2060185185185185,0.0,0.07828282828282827,-3.1415343915343916,0.2
44,steady_r20,regime_marginal,observed,all,stable,0.18844999754045944,0.2060185185185185,-0.0034662915703806974,0.12656045273054006,0.005291005291005291,0.0011574074074074073,0.0625,0.0,0.2060185185185185,0.2060185185185185,0.0,0.07828282828282827,-3.1415343915343916,0.2
44,steady_r20,regime_marginal,observed,warehouse,all,0.168558706727105,0.2361111111111111,-0.12283185840707966,0.11972935112925143,0.014384920634920636,0.010416666666666666,0.04166666666666663,0.0,0.2361111111111111,0.2361111111111111,0.0,0.17424242424242425,-0.9920634920634921,0.2
44,steady_r20,regime_marginal,observed,warehouse,stable,0.168558706727105,0.2361111111111111,-0.12283185840707966,0.11972935112925143,0.014384920634920636,0.010416666666666666,0.04166666666666663,0.0,0.2361111111111111,0.2361111111111111,0.0,0.17424242424242425,-0.9920634920634921,0.2
44,steady_r20,regime_marginal,observed,transit_smooth,all,0.1327100795185902,0.10416666666666666,0.13047138047138052,0.16673782222029204,-0.00248015873015873,-0.003472222222222222,0.07638888888888895,0.0,0.10416666666666666,0.10416666666666666,0.0,0.030303030303030304,-4.464285714285714,0.2
44,steady_r20,regime_marginal,observed,transit_smooth,stable,0.1327100795185902,0.10416666666666666,0.13047138047138052,0.16673782222029204,-0.00248015873015873,-0.003472222222222222,0.07638888888888895,0.0,0.10416666666666666,0.10416666666666666,0.0,0.030303030303030304,-4.464285714285714,0.2
44,steady_r20,regime_marginal,observed,transit_rough,all,0.25227888642522783,0.2777777777777778,0.06971677559912848,0.15614606344249637,0.003968253968253968,-0.003472222222222222,0.06944444444444442,0.0,0.2777777777777778,0.2777777777777778,0.0,0.030303030303030304,-3.9682539682539684,0.2
44,steady_r20,regime_marginal,observed,transit_rough,stable,0.25227888642522783,0.2777777777777778,0.06971677559912848,0.15614606344249637,0.003968253968253968,-0.003472222222222222,0.06944444444444442,0.0,0.2777777777777778,0.2777777777777778,0.0,0.030303030303030304,-3.9682539682539684,0.2
44,steady_r20,regime_conditional,clean,all,all,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.007575757575757576,-2.932098765432098,0.2
44,steady_r20,regime_conditional,clean,all,stable,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,0.007575757575757576,-2.932098765432098,0.2
44,steady_r20,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.022727272727272728,-6.944444444444444,0.2
44,steady_r20,regime_conditional,clean,warehouse,stable,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.022727272727272728,-6.944444444444444,0.2
44,steady_r20,regime_conditional,clean,transit_smooth,all,0.0,,0.0,,0.011574074074074073,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r20,regime_conditional,clean,transit_smooth,stable,0.0,,0.0,,0.011574074074074073,,,,,,0.0,0.0,-0.4629629629629628,0.2
44,steady_r20,regime_conditional,clean,transit_rough,all,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.0,-1.3888888888888884,0.2
44,steady_r20,regime_conditional,clean,transit_rough,stable,0.0,,0.0,,0.0041666666666666675,,,,,,0.0,0.0,-1.3888888888888884,0.2
44,steady_r20,regime_conditional,observed,all,all,0.1269532919864046,0.3819444444444445,-0.17113415637860085,0.19431162887273234,0.035879629629629636,0.10532407407407407,0.0717592592592593,0.0,0.3819444444444445,0.19444444444444448,0.0,0.25,-0.9920634920634921,0.2
44,steady_r20,regime_conditional,observed,all,stable,0.1269532919864046,0.3819444444444445,-0.17113415637860085,0.19431162887273234,0.035879629629629636,0.10532407407407407,0.0717592592592593,0.0,0.3819444444444445,0.19444444444444448,0.0,0.25,-0.9920634920634921,0.2
44,steady_r20,regime_conditional,observed,warehouse,all,0.21044780167620497,0.3819444444444445,-0.010641110376734986,0.19247831200092258,0.018849206349206348,0.06597222222222222,0.04861111111111116,0.0,0.3819444444444445,0.3194444444444445,0.0,0.24242424242424243,-11.40873015873016,0.2
44,steady_r20,regime_conditional,observed,warehouse,stable,0.21044780167620497,0.3819444444444445,-0.010641110376734986,0.19247831200092258,0.018849206349206348,0.06597222222222222,0.04861111111111116,0.0,0.3819444444444445,0.3194444444444445,0.0,0.24242424242424243,-11.40873015873016,0.2
44,steady_r20,regime_conditional,observed,transit_smooth,all,0.09966462525517639,0.42361111111111116,-0.2744374120956399,0.17727074199961157,0.05158730158730159,0.14583333333333331,0.08333333333333337,0.0,0.42361111111111116,0.15277777777777773,0.0,0.3106060606060606,4.9603174603174605,0.2
44,steady_r20,regime_conditional,observed,transit_smooth,stable,0.09966462525517639,0.42361111111111116,-0.2744374120956399,0.17727074199961157,0.05158730158730159,0.14583333333333331,0.08333333333333337,0.0,0.42361111111111116,0.15277777777777773,0.0,0.3106060606060606,4.9603174603174605,0.2
44,steady_r20,regime_conditional,observed,transit_rough,all,0.0758044706460329,0.34027777777777785,-0.21982281284606864,0.19842217971622367,0.03720238095238095,0.10416666666666666,0.08333333333333326,0.0,0.34027777777777785,0.1111111111111111,0.0,0.196969696969697,3.4722222222222214,0.2
44,steady_r20,regime_conditional,observed,transit_rough,stable,0.0758044706460329,0.34027777777777785,-0.21982281284606864,0.19842217971622367,0.03720238095238095,0.10416666666666666,0.08333333333333326,0.0,0.34027777777777785,0.1111111111111111,0.0,0.196969696969697,3.4722222222222214,0.2
44,steady_k2,regime_marginal,clean,all,all,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.00568181818181818,-2.932098765432099,0.2
44,steady_k2,regime_marginal,clean,all,stable,0.0,,0.0,,0.00030864197530864213,,,,,,0.0,0.00568181818181818,-2.932098765432099,0.2
44,steady_k2,regime_marginal,clean,warehouse,all,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.020833333333333336,-0.4629629629629628,0.2
44,steady_k2,regime_marginal,clean,warehouse,stable,0.0,,0.0,,0.0027777777777777775,,,,,,0.0,0.020833333333333336,-0.4629629629629628,0.2
44,steady_k2,regime_marginal,clean,transit_smooth,all,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_k2,regime_marginal,clean,transit_smooth,stable,,,,,-0.004166666666666667,,,,,,0.0,0.0,-4.166666666666667,0.2
44,steady_k2,regime_marginal,clean,transit_rough,all,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,-0.005952380952380952,-4.166666666666666,0.2
44,steady_k2,regime_marginal,clean,transit_rough,stable,0.0,,0.0,,0.0023148148148148147,,,,,,0.0,-0.005952380952380952,-4.166666666666666,0.2
44,steady_k2,regime_marginal,observed,all,all,0.10370972670350675,0.11111111111111116,-0.020338692144859505,0.05815698110052464,0.004133597883597883,-0.004629629629629629,-0.04629629629629628,0.0,0.16203703703703703,0.16203703703703703,0.0,0.053030303030303025,-3.802910052910053,0.2
44,steady_k2,regime_marginal,observed,all,stable,0.10370972670350675,0.11111111111111116,-0.020338692144859505,0.05815698110052464,0.004133597883597883,-0.004629629629629629,-0.04629629629629628,0.0,0.16203703703703703,0.16203703703703703,0.0,0.053030303030303025,-3.802910052910053,0.2
44,steady_k2,regime_marginal,observed,warehouse,all,0.172582304526749,0.20833333333333331,-0.06186868686868685,0.11304927419471411,0.010416666666666668,0.0,-0.04166666666666663,0.0,0.2361111111111111,0.2361111111111111,0.0,0.11458333333333334,-2.4801587301587302,0.2
44,steady_k2,regime_marginal,observed,warehouse,stable,0.172582304526749,0.20833333333333331,-0.06186868686868685,0.11304927419471411,0.010416666666666668,0.0,-0.04166666666666663,0.0,0.2361111111111111,0.2361111111111111,0.0,0.11458333333333334,-2.4801587301587302,0.2
44,steady_k2,regime_marginal,observed,transit_smooth,all,0.016251904520060922,0.0,0.1807308970099668,0.09503870483219518,-0.003968253968253968,0.0,-0.02777777777777779,0.0,0.06944444444444445,0.06944444444444445,0.0,0.005952380952380952,-4.464285714285714,0.2
44,steady_k2,regime_marginal,observed,transit_smooth,stable,0.016251904520060922,0.0,0.1807308970099668,0.09503870483219518,-0.003968253968253968,0.0,-0.02777777777777779,0.0,0.06944444444444445,0.06944444444444445,0.0,0.005952380952380952,-4.464285714285714,0.2
44,steady_k2,regime_marginal,observed,transit_rough,all,0.09930899529138387,0.125,-0.02662570404505893,0.04311975200119256,0.005952380952380952,-0.013888888888888888,-0.06944444444444442,0.0,0.18055555555555555,0.18055555555555555,0.0,0.02976190476190476,-4.464285714285714,0.2
44,steady_k2,regime_marginal,observed,transit_rough,stable,0.09930899529138387,0.125,-0.02662570404505893,0.04311975200119256,0.005952380952380952,-0.013888888888888888,-0.06944444444444442,0.0,0.18055555555555555,0.18055555555555555,0.0,0.02976190476190476,-4.464285714285714,0.2
44,steady_k2,regime_conditional,clean,all,all,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,-0.003787878787878788,-2.932098765432098,0.2
44,steady_k2,regime_conditional,clean,all,stable,0.0,,0.0,,0.0033950617283950626,,,,,,0.0,-0.003787878787878788,-2.932098765432098,0.2
44,steady_k2,regime_conditional,clean,warehouse,all,0.0,,0.0,,-0.005555555555555555,,,,,,0.0,0.005208333333333332,-6.944444444444444,0.2
