seed,scenario,method,alpha,view,regime,window,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,post_event_cells,post_event_fpr,false_onsets_per_1000_clean_cells
45,steady_k2,regime_conditional,1.0,observed,all,stable,6480,432,221,82,211,5966,0.7293729372937293,0.5115740740740741,0.601360544217687,0.013558201058201057,0.6539802414161581,0.9259259259259259,216,0.07407407407407407,216,0.03292181069958848,1.0,1.0,0.6666666666666666,0.375,0.3472222222222222,498,0.02208835341365462,12.40079365079365
45,steady_k2,regime_conditional,1.0,observed,warehouse,all,2160,144,95,20,49,1996,0.8260869565217391,0.6597222222222222,0.7335907335907336,0.00992063492063492,0.7992562618549496,1.0,72,0.013888888888888888,72,0.029320987654320986,1.0,1.0,0.6666666666666666,0.5,0.5,168,0.011904761904761904,9.424603174603174
45,steady_k2,regime_conditional,1.0,observed,warehouse,stable,2160,144,95,20,49,1996,0.8260869565217391,0.6597222222222222,0.7335907335907336,0.00992063492063492,0.7992562618549496,1.0,72,0.013888888888888888,72,0.029320987654320986,1.0,1.0,0.6666666666666666,0.5,0.5,168,0.011904761904761904,9.424603174603174
45,steady_k2,regime_conditional,1.0,observed,transit_smooth,all,2160,144,52,27,92,1989,0.6582278481012658,0.3611111111111111,0.4663677130044843,0.013392857142857142,0.4983347156781556,0.9027777777777778,72,0.06944444444444445,72,0.030864197530864196,1.0,1.0,0.6666666666666666,0.2361111111111111,0.2222222222222222,168,0.023809523809523808,12.40079365079365
45,steady_k2,regime_conditional,1.0,observed,transit_smooth,stable,2160,144,52,27,92,1989,0.6582278481012658,0.3611111111111111,0.4663677130044843,0.013392857142857142,0.4983347156781556,0.9027777777777778,72,0.06944444444444445,72,0.030864197530864196,1.0,1.0,0.6666666666666666,0.2361111111111111,0.2222222222222222,168,0.023809523809523808,12.40079365079365
45,steady_k2,regime_conditional,1.0,observed,transit_rough,all,2160,144,74,35,70,1981,0.6788990825688074,0.5138888888888888,0.5849802371541502,0.017361111111111112,0.6450847835357946,0.875,72,0.1388888888888889,72,0.038580246913580245,1.0,1.0,0.6666666666666666,0.3888888888888889,0.3194444444444444,162,0.030864197530864196,15.376984126984127
45,steady_k2,regime_conditional,1.0,observed,transit_rough,stable,2160,144,74,35,70,1981,0.6788990825688074,0.5138888888888888,0.5849802371541502,0.017361111111111112,0.6450847835357946,0.875,72,0.1388888888888889,72,0.038580246913580245,1.0,1.0,0.6666666666666666,0.3888888888888889,0.3194444444444444,162,0.030864197530864196,15.376984126984127
45,steady_k2,regime_conditional,0.2,clean,all,all,6480,0,0,63,0,6417,0.0,,0.0,0.009722222222222222,,,0,,0,0.028703703703703703,1.0,1.0,,,,498,0.012048192771084338,6.018518518518518
45,steady_k2,regime_conditional,0.2,clean,all,stable,6480,0,0,63,0,6417,0.0,,0.0,0.009722222222222222,,,0,,0,0.028703703703703703,1.0,1.0,,,,498,0.012048192771084338,6.018518518518518
45,steady_k2,regime_conditional,0.2,clean,warehouse,all,2160,0,0,24,0,2136,0.0,,0.0,0.011111111111111112,,,0,,0,0.03333333333333333,1.0,1.0,,,,168,0.0,6.481481481481482
45,steady_k2,regime_conditional,0.2,clean,warehouse,stable,2160,0,0,24,0,2136,0.0,,0.0,0.011111111111111112,,,0,,0,0.03333333333333333,1.0,1.0,,,,168,0.0,6.481481481481482
45,steady_k2,regime_conditional,0.2,clean,transit_smooth,all,2160,0,0,12,0,2148,0.0,,0.0,0.005555555555555556,,,0,,0,0.016666666666666666,1.0,1.0,,,,168,0.011904761904761904,4.166666666666667
45,steady_k2,regime_conditional,0.2,clean,transit_smooth,stable,2160,0,0,12,0,2148,0.0,,0.0,0.005555555555555556,,,0,,0,0.016666666666666666,1.0,1.0,,,,168,0.011904761904761904,4.166666666666667
45,steady_k2,regime_conditional,0.2,clean,transit_rough,all,2160,0,0,27,0,2133,0.0,,0.0,0.0125,,,0,,0,0.03611111111111111,1.0,1.0,,,,162,0.024691358024691357,7.407407407407407
45,steady_k2,regime_conditional,0.2,clean,transit_rough,stable,2160,0,0,27,0,2133,0.0,,0.0,0.0125,,,0,,0,0.03611111111111111,1.0,1.0,,,,162,0.024691358024691357,7.407407407407407
45,steady_k2,regime_conditional,0.2,observed,all,all,6480,432,302,271,130,5777,0.5270506108202443,0.6990740740740741,0.6009950248756218,0.04480820105820106,0.6265333918822242,0.8796296296296297,216,0.25925925925925924,216,0.08076131687242798,1.0,1.0,0.6666666666666666,0.5925925925925926,0.41203703703703703,498,0.3112449799196787,8.597883597883598
45,steady_k2,regime_conditional,0.2,observed,all,stable,6480,432,302,271,130,5777,0.5270506108202443,0.6990740740740741,0.6009950248756218,0.04480820105820106,0.6265333918822242,0.8796296296296297,216,0.25925925925925924,216,0.08076131687242798,1.0,1.0,0.6666666666666666,0.5925925925925926,0.41203703703703703,498,0.3112449799196787,8.597883597883598
45,steady_k2,regime_conditional,0.2,observed,warehouse,all,2160,144,112,109,32,1907,0.5067873303167421,0.7777777777777778,0.6136986301369863,0.05406746031746032,0.676108000906667,0.9861111111111112,72,0.1527777777777778,72,0.1111111111111111,1.0,1.0,0.6666666666666666,0.7222222222222222,0.5694444444444444,168,0.44642857142857145,9.920634920634921
45,steady_k2,regime_conditional,0.2,observed,warehouse,stable,2160,144,112,109,32,1907,0.5067873303167421,0.7777777777777778,0.6136986301369863,0.05406746031746032,0.676108000906667,0.9861111111111112,72,0.1527777777777778,72,0.1111111111111111,1.0,1.0,0.6666666666666666,0.7222222222222222,0.5694444444444444,168,0.44642857142857145,9.920634920634921
45,steady_k2,regime_conditional,0.2,observed,transit_smooth,all,2160,144,90,63,54,1953,0.5882352941176471,0.625,0.6060606060606061,0.03125,0.5922109160431404,0.7777777777777778,72,0.3333333333333333,72,0.046296296296296294,1.0,1.0,0.6666666666666666,0.4861111111111111,0.2777777777777778,168,0.16666666666666666,6.944444444444445
45,steady_k2,regime_conditional,0.2,observed,transit_smooth,stable,2160,144,90,63,54,1953,0.5882352941176471,0.625,0.6060606060606061,0.03125,0.5922109160431404,0.7777777777777778,72,0.3333333333333333,72,0.046296296296296294,1.0,1.0,0.6666666666666666,0.4861111111111111,0.2777777777777778,168,0.16666666666666666,6.944444444444445
45,steady_k2,regime_conditional,0.2,observed,transit_rough,all,2160,144,100,99,44,1917,0.5025125628140703,0.6944444444444444,0.5830903790087464,0.049107142857142856,0.6455716155617458,0.875,72,0.2916666666666667,72,0.08487654320987655,1.0,1.0,0.6666666666666666,0.5694444444444444,0.3888888888888889,162,0.32098765432098764,8.928571428571429
45,steady_k2,regime_conditional,0.2,observed,transit_rough,stable,2160,144,100,99,44,1917,0.5025125628140703,0.6944444444444444,0.5830903790087464,0.049107142857142856,0.6455716155617458,0.875,72,0.2916666666666667,72,0.08487654320987655,1.0,1.0,0.6666666666666666,0.5694444444444444,0.3888888888888889,162,0.32098765432098764,8.928571428571429
45,switch_d0,regime_marginal,1.0,clean,all,all,6480,0,0,66,0,6414,0.0,,0.0,0.010185185185185186,,,0,,0,0.02824074074074074,1.0,1.0,,,,246,0.012195121951219513,9.722222222222221
45,switch_d0,regime_marginal,1.0,clean,all,transition,864,0,0,8,0,856,0.0,,0.0,0.009259259259259259,,,0,,0,0.027777777777777776,1.0,1.0,,,,48,0.020833333333333332,9.25925925925926
45,switch_d0,regime_marginal,1.0,clean,all,stable,5616,0,0,58,0,5558,0.0,,0.0,0.010327635327635327,,,0,,0,0.028311965811965812,1.0,1.0,,,,198,0.010101010101010102,9.793447293447294
45,switch_d0,regime_marginal,1.0,clean,warehouse,all,2160,0,0,11,0,2149,0.0,,0.0,0.005092592592592593,,,0,,0,0.0125,1.0,1.0,,,,102,0.0,4.62962962962963
45,switch_d0,regime_marginal,1.0,clean,warehouse,transition,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,6,0.0,0.0
45,switch_d0,regime_marginal,1.0,clean,warehouse,stable,1872,0,0,11,0,1861,0.0,,0.0,0.005876068376068376,,,0,,0,0.014423076923076924,1.0,1.0,,,,96,0.0,5.3418803418803416
45,switch_d0,regime_marginal,1.0,clean,transit_smooth,all,2160,0,0,16,0,2144,0.0,,0.0,0.007407407407407408,,,0,,0,0.020833333333333332,1.0,1.0,,,,102,0.00980392156862745,6.944444444444445
45,switch_d0,regime_marginal,1.0,clean,transit_smooth,transition,288,0,0,2,0,286,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,,30,0.03333333333333333,6.944444444444445
45,switch_d0,regime_marginal,1.0,clean,transit_smooth,stable,1872,0,0,14,0,1858,0.0,,0.0,0.007478632478632479,,,0,,0,0.020833333333333332,1.0,1.0,,,,72,0.0,6.944444444444445
45,switch_d0,regime_marginal,1.0,clean,transit_rough,all,2160,0,0,39,0,2121,0.0,,0.0,0.018055555555555554,,,0,,0,0.05138888888888889,1.0,1.0,,,,42,0.047619047619047616,17.59259259259259
45,switch_d0,regime_marginal,1.0,clean,transit_rough,transition,288,0,0,6,0,282,0.0,,0.0,0.020833333333333332,,,0,,0,0.0625,1.0,1.0,,,,12,0.0,20.833333333333332
45,switch_d0,regime_marginal,1.0,clean,transit_rough,stable,1872,0,0,33,0,1839,0.0,,0.0,0.017628205128205128,,,0,,0,0.049679487179487176,1.0,1.0,,,,30,0.06666666666666667,17.094017094017094
45,switch_d0,regime_marginal,1.0,observed,all,all,6480,216,53,65,163,6199,0.4491525423728814,0.24537037037037038,0.31736526946107785,0.010376756066411238,0.3191564690984545,0.8194444444444444,216,0.0023148148148148147,432,0.030349794238683128,1.0,1.0,0.3333333333333333,0.24537037037037038,0.24074074074074073,246,0.012195121951219513,9.897828863346104
45,switch_d0,regime_marginal,1.0,observed,all,transition,864,18,4,8,14,838,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.009456264775413711,0.3102028558513989,0.9444444444444444,18,0.027777777777777776,36,0.025925925925925925,1.0,1.0,0.33333333333333326,0.2222222222222222,0.16666666666666666,48,0.020833333333333332,9.456264775413711
45,switch_d0,regime_marginal,1.0,observed,all,stable,5616,198,49,57,149,5361,0.46226415094339623,0.2474747474747475,0.3223684210526316,0.010520487264673311,0.3235469978587111,0.8080808080808081,198,0.0,396,0.03106332138590203,1.0,1.0,0.3333333333333334,0.2474747474747475,0.2474747474747475,198,0.010101010101010102,9.966777408637874
45,switch_d0,regime_marginal,1.0,observed,warehouse,all,2160,108,19,11,89,2041,0.6333333333333333,0.17592592592592593,0.2753623188405797,0.005360623781676413,0.41828059521132227,0.7777777777777778,108,0.0,216,0.014705882352941176,1.0,1.0,0.3333333333333334,0.17592592592592593,0.17592592592592593,102,0.0,4.8732943469785575
45,switch_d0,regime_marginal,1.0,observed,warehouse,transition,288,6,0,0,6,282,,0.0,0.0,0.0,0.8075396825396826,1.0,6,0.0,12,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,6,0.0,0.0
45,switch_d0,regime_marginal,1.0,observed,warehouse,stable,1872,102,19,11,83,1759,0.6333333333333333,0.18627450980392157,0.2878787878787879,0.0062146892655367235,0.41354037681009664,0.7647058823529411,102,0.0,204,0.017241379310344827,1.0,1.0,0.3333333333333335,0.18627450980392157,0.18627450980392157,96,0.0,5.649717514124294
45,switch_d0,regime_marginal,1.0,observed,transit_smooth,all,2160,72,29,16,43,2072,0.6444444444444445,0.4027777777777778,0.49572649572649574,0.007662835249042145,0.48567600269804606,0.875,72,0.006944444444444444,144,0.021604938271604937,1.0,1.0,0.3333333333333333,0.4027777777777778,0.3888888888888889,102,0.00980392156862745,7.183908045977011
45,switch_d0,regime_marginal,1.0,observed,transit_smooth,transition,288,6,4,2,2,280,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0070921985815602835,0.7471819645732689,1.0,6,0.08333333333333333,12,0.011111111111111112,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,30,0.03333333333333333,7.092198581560283
45,switch_d0,regime_marginal,1.0,observed,transit_smooth,stable,1872,66,25,14,41,1792,0.6410256410256411,0.3787878787878788,0.47619047619047616,0.007751937984496124,0.46332300347364747,0.8636363636363636,66,0.0,132,0.023297491039426525,1.0,1.0,0.33333333333333326,0.3787878787878788,0.3787878787878788,72,0.0,7.198228128460687
45,switch_d0,regime_marginal,1.0,observed,transit_rough,all,2160,36,5,38,31,2086,0.11627906976744186,0.1388888888888889,0.12658227848101267,0.017890772128060263,0.11628658676218333,0.8333333333333334,36,0.0,72,0.05263157894736842,1.0,1.0,0.33333333333333337,0.1388888888888889,0.1388888888888889,42,0.047619047619047616,17.41996233521657
45,switch_d0,regime_marginal,1.0,observed,transit_rough,transition,288,6,0,6,6,276,0.0,0.0,0.0,0.02127659574468085,0.0625530243177302,0.8333333333333334,6,0.0,12,0.06666666666666667,1.0,1.0,0.3333333333333333,0.0,0.0,12,0.0,21.27659574468085
45,switch_d0,regime_marginal,1.0,observed,transit_rough,stable,1872,30,5,32,25,1810,0.13513513513513514,0.16666666666666666,0.14925373134328357,0.01737242128121607,0.13190173455679582,0.8333333333333334,30,0.0,60,0.050505050505050504,1.0,1.0,0.3333333333333334,0.16666666666666666,0.16666666666666666,30,0.06666666666666667,16.829533116178066
45,switch_d0,regime_marginal,0.2,clean,all,all,6480,0,0,58,0,6422,0.0,,0.0,0.008950617283950617,,,0,,0,0.02175925925925926,1.0,1.0,,,,246,0.0,4.166666666666667
45,switch_d0,regime_marginal,0.2,clean,all,transition,864,0,0,8,0,856,0.0,,0.0,0.009259259259259259,,,0,,0,0.017361111111111112,1.0,1.0,,,,48,0.0,2.314814814814815
45,switch_d0,regime_marginal,0.2,clean,all,stable,5616,0,0,50,0,5566,0.0,,0.0,0.008903133903133903,,,0,,0,0.022435897435897436,1.0,1.0,,,,198,0.0,4.451566951566951
45,switch_d0,regime_marginal,0.2,clean,warehouse,all,2160,0,0,10,0,2150,0.0,,0.0,0.004629629629629629,,,0,,0,0.011111111111111112,1.0,1.0,,,,102,0.0,2.314814814814815
45,switch_d0,regime_marginal,0.2,clean,warehouse,transition,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,6,0.0,0.0
45,switch_d0,regime_marginal,0.2,clean,warehouse,stable,1872,0,0,10,0,1862,0.0,,0.0,0.005341880341880342,,,0,,0,0.01282051282051282,1.0,1.0,,,,96,0.0,2.6709401709401708
45,switch_d0,regime_marginal,0.2,clean,transit_smooth,all,2160,0,0,15,0,2145,0.0,,0.0,0.006944444444444444,,,0,,0,0.018055555555555554,1.0,1.0,,,,102,0.0,2.7777777777777777
45,switch_d0,regime_marginal,0.2,clean,transit_smooth,transition,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,30,0.0,0.0
45,switch_d0,regime_marginal,0.2,clean,transit_smooth,stable,1872,0,0,15,0,1857,0.0,,0.0,0.008012820512820512,,,0,,0,0.020833333333333332,1.0,1.0,,,,72,0.0,3.2051282051282053
45,switch_d0,regime_marginal,0.2,clean,transit_rough,all,2160,0,0,33,0,2127,0.0,,0.0,0.015277777777777777,,,0,,0,0.03611111111111111,1.0,1.0,,,,42,0.0,7.407407407407407
45,switch_d0,regime_marginal,0.2,clean,transit_rough,transition,288,0,0,8,0,280,0.0,,0.0,0.027777777777777776,,,0,,0,0.052083333333333336,1.0,1.0,,,,12,0.0,6.944444444444445
45,switch_d0,regime_marginal,0.2,clean,transit_rough,stable,1872,0,0,25,0,1847,0.0,,0.0,0.013354700854700854,,,0,,0,0.03365384615384615,1.0,1.0,,,,30,0.0,7.478632478632479
45,switch_d0,regime_marginal,0.2,observed,all,all,6480,216,87,84,129,6180,0.5087719298245614,0.4027777777777778,0.4496124031007752,0.013409961685823755,0.43364987016855694,0.8240740740740741,216,0.0,432,0.03755144032921811,1.0,1.0,0.3333333333333333,0.4027777777777778,0.4027777777777778,246,0.10569105691056911,4.469987228607918
45,switch_d0,regime_marginal,0.2,observed,all,transition,864,18,7,14,11,832,0.3333333333333333,0.3888888888888889,0.358974358974359,0.016548463356973995,0.40002326564880836,0.7222222222222222,18,0.0,36,0.040740740740740744,1.0,1.0,0.33333333333333326,0.3888888888888889,0.3888888888888889,48,0.125,2.3640661938534278
45,switch_d0,regime_marginal,0.2,observed,all,stable,5616,198,80,70,118,5348,0.5333333333333333,0.40404040404040403,0.45977011494252873,0.012919896640826873,0.4435467044861798,0.8333333333333334,198,0.0,396,0.037037037037037035,1.0,1.0,0.3333333333333334,0.40404040404040403,0.40404040404040403,198,0.10101010101010101,4.798818752307124
45,switch_d0,regime_marginal,0.2,observed,warehouse,all,2160,108,35,24,73,2028,0.5932203389830508,0.32407407407407407,0.41916167664670656,0.011695906432748537,0.4402430850131863,0.7962962962962963,108,0.0,216,0.03594771241830065,1.0,1.0,0.3333333333333334,0.32407407407407407,0.32407407407407407,102,0.13725490196078433,2.9239766081871346
45,switch_d0,regime_marginal,0.2,observed,warehouse,transition,288,6,4,4,2,278,0.5,0.6666666666666666,0.5714285714285714,0.014184397163120567,0.5822751322751323,1.0,6,0.0,12,0.044444444444444446,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,6,0.6666666666666666,0.0
45,switch_d0,regime_marginal,0.2,observed,warehouse,stable,1872,102,31,20,71,1750,0.6078431372549019,0.30392156862745096,0.40522875816993464,0.011299435028248588,0.43708679271576417,0.7843137254901961,102,0.0,204,0.034482758620689655,1.0,1.0,0.3333333333333335,0.30392156862745096,0.30392156862745096,96,0.10416666666666667,3.389830508474576
45,switch_d0,regime_marginal,0.2,observed,transit_smooth,all,2160,72,39,27,33,2061,0.5909090909090909,0.5416666666666666,0.5652173913043478,0.01293103448275862,0.5788507645929577,0.9444444444444444,72,0.0,144,0.038580246913580245,1.0,1.0,0.3333333333333333,0.5416666666666666,0.5416666666666666,102,0.11764705882352941,2.8735632183908044
45,switch_d0,regime_marginal,0.2,observed,transit_smooth,transition,288,6,3,2,3,280,0.6,0.5,0.5454545454545454,0.0070921985815602835,0.7545489740611693,1.0,6,0.0,12,0.022222222222222223,1.0,1.0,0.3333333333333333,0.5,0.5,30,0.06666666666666667,0.0
45,switch_d0,regime_marginal,0.2,observed,transit_smooth,stable,1872,66,36,25,30,1781,0.5901639344262295,0.5454545454545454,0.5669291338582677,0.013842746400885935,0.5711324390551434,0.9393939393939394,66,0.0,132,0.04121863799283154,1.0,1.0,0.33333333333333326,0.5454545454545454,0.5454545454545454,72,0.1388888888888889,3.3222591362126246
45,switch_d0,regime_marginal,0.2,observed,transit_rough,all,2160,36,13,33,23,2091,0.2826086956521739,0.3611111111111111,0.3170731707317073,0.015536723163841809,0.2836412027630473,0.6666666666666666,36,0.0,72,0.038011695906432746,1.0,1.0,0.33333333333333337,0.3611111111111111,0.3611111111111111,42,0.0,7.532956685499058
45,switch_d0,regime_marginal,0.2,observed,transit_rough,transition,288,6,0,8,6,274,0.0,0.0,0.0,0.028368794326241134,0.03077494467299361,0.16666666666666666,6,0.0,12,0.05555555555555555,1.0,1.0,0.3333333333333333,0.0,0.0,12,0.0,7.092198581560283
45,switch_d0,regime_marginal,0.2,observed,transit_rough,stable,1872,30,13,25,17,1817,0.34210526315789475,0.43333333333333335,0.38235294117647056,0.013572204125950055,0.36301642399271367,0.7666666666666667,30,0.0,60,0.03535353535353535,1.0,1.0,0.3333333333333334,0.43333333333333335,0.43333333333333335,30,0.0,7.60043431053203
45,switch_d0,regime_conditional,1.0,clean,all,all,6480,0,0,73,0,6407,0.0,,0.0,0.011265432098765432,,,0,,0,0.032407407407407406,1.0,1.0,,,,246,0.02032520325203252,10.802469135802468
45,switch_d0,regime_conditional,1.0,clean,all,transition,864,0,0,12,0,852,0.0,,0.0,0.013888888888888888,,,0,,0,0.03819444444444445,1.0,1.0,,,,48,0.041666666666666664,12.731481481481481
45,switch_d0,regime_conditional,1.0,clean,all,stable,5616,0,0,61,0,5555,0.0,,0.0,0.010861823361823363,,,0,,0,0.031517094017094016,1.0,1.0,,,,198,0.015151515151515152,10.505698005698006
45,switch_d0,regime_conditional,1.0,clean,warehouse,all,2160,0,0,15,0,2145,0.0,,0.0,0.006944444444444444,,,0,,0,0.019444444444444445,1.0,1.0,,,,102,0.00980392156862745,6.944444444444445
45,switch_d0,regime_conditional,1.0,clean,warehouse,transition,288,0,0,2,0,286,0.0,,0.0,0.006944444444444444,,,0,,0,0.020833333333333332,1.0,1.0,,,,6,0.0,6.944444444444445
45,switch_d0,regime_conditional,1.0,clean,warehouse,stable,1872,0,0,13,0,1859,0.0,,0.0,0.006944444444444444,,,0,,0,0.019230769230769232,1.0,1.0,,,,96,0.010416666666666666,6.944444444444445
45,switch_d0,regime_conditional,1.0,clean,transit_smooth,all,2160,0,0,18,0,2142,0.0,,0.0,0.008333333333333333,,,0,,0,0.025,1.0,1.0,,,,102,0.0,8.333333333333334
45,switch_d0,regime_conditional,1.0,clean,transit_smooth,transition,288,0,0,3,0,285,0.0,,0.0,0.010416666666666666,,,0,,0,0.03125,1.0,1.0,,,,30,0.0,10.416666666666666
45,switch_d0,regime_conditional,1.0,clean,transit_smooth,stable,1872,0,0,15,0,1857,0.0,,0.0,0.008012820512820512,,,0,,0,0.02403846153846154,1.0,1.0,,,,72,0.0,8.012820512820513
45,switch_d0,regime_conditional,1.0,clean,transit_rough,all,2160,0,0,40,0,2120,0.0,,0.0,0.018518518518518517,,,0,,0,0.05277777777777778,1.0,1.0,,,,42,0.09523809523809523,17.12962962962963
45,switch_d0,regime_conditional,1.0,clean,transit_rough,transition,288,0,0,7,0,281,0.0,,0.0,0.024305555555555556,,,0,,0,0.0625,1.0,1.0,,,,12,0.16666666666666666,20.833333333333332
45,switch_d0,regime_conditional,1.0,clean,transit_rough,stable,1872,0,0,33,0,1839,0.0,,0.0,0.017628205128205128,,,0,,0,0.05128205128205128,1.0,1.0,,,,30,0.06666666666666667,16.55982905982906
45,switch_d0,regime_conditional,1.0,observed,all,all,6480,216,81,84,135,6180,0.4909090909090909,0.375,0.4251968503937008,0.013409961685823755,0.4469882802060901,0.8333333333333334,216,0.037037037037037035,432,0.033950617283950615,1.0,1.0,0.3333333333333333,0.375,0.3055555555555556,246,0.02032520325203252,12.611749680715198
45,switch_d0,regime_conditional,1.0,observed,all,transition,864,18,5,11,13,835,0.3125,0.2777777777777778,0.29411764705882354,0.013002364066193853,0.37048861374149306,0.8888888888888888,18,0.0,36,0.037037037037037035,1.0,1.0,0.33333333333333326,0.2777777777777778,0.2777777777777778,48,0.041666666666666664,10.638297872340425
45,switch_d0,regime_conditional,1.0,observed,all,stable,5616,198,76,73,122,5345,0.5100671140939598,0.3838383838383838,0.43804034582132567,0.01347360649686231,0.4549524672733049,0.8282828282828283,198,0.04040404040404041,396,0.03345280764635603,1.0,1.0,0.3333333333333334,0.3838383838383838,0.30808080808080807,198,0.015151515151515152,12.919896640826874
45,switch_d0,regime_conditional,1.0,observed,warehouse,all,2160,108,44,22,64,2030,0.6666666666666666,0.4074074074074074,0.5057471264367817,0.010721247563352826,0.5642404417957738,0.8240740740740741,108,0.046296296296296294,216,0.0196078431372549,1.0,1.0,0.3333333333333334,0.4074074074074074,0.32407407407407407,102,0.00980392156862745,10.23391812865497
45,switch_d0,regime_conditional,1.0,observed,warehouse,transition,288,6,1,2,5,280,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0070921985815602835,0.522895622895623,1.0,6,0.0,12,0.022222222222222223,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,6,0.0,7.092198581560283
45,switch_d0,regime_conditional,1.0,observed,warehouse,stable,1872,102,43,20,59,1750,0.6825396825396826,0.4215686274509804,0.5212121212121212,0.011299435028248588,0.5705668325047546,0.8137254901960784,102,0.049019607843137254,204,0.019157088122605363,1.0,1.0,0.3333333333333335,0.4215686274509804,0.3333333333333333,96,0.010416666666666666,10.734463276836157
45,switch_d0,regime_conditional,1.0,observed,transit_smooth,all,2160,72,31,22,41,2066,0.5849056603773585,0.4305555555555556,0.496,0.01053639846743295,0.4916990832877023,0.875,72,0.041666666666666664,144,0.024691358024691357,1.0,1.0,0.3333333333333333,0.4305555555555556,0.3472222222222222,102,0.0,10.53639846743295
45,switch_d0,regime_conditional,1.0,observed,transit_smooth,transition,288,6,2,2,4,280,0.5,0.3333333333333333,0.4,0.0070921985815602835,0.615831964969896,0.8333333333333334,6,0.0,12,0.022222222222222223,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,30,0.0,7.092198581560283
45,switch_d0,regime_conditional,1.0,observed,transit_smooth,stable,1872,66,29,20,37,1786,0.5918367346938775,0.4393939393939394,0.5043478260869565,0.01107419712070875,0.4870674249556584,0.8787878787878788,66,0.045454545454545456,132,0.025089605734767026,1.0,1.0,0.33333333333333326,0.4393939393939394,0.3484848484848485,72,0.0,11.074197120708748
45,switch_d0,regime_conditional,1.0,observed,transit_rough,all,2160,36,6,40,30,2084,0.13043478260869565,0.16666666666666666,0.14634146341463414,0.018832391713747645,0.15047024325006772,0.7777777777777778,36,0.0,72,0.05555555555555555,1.0,1.0,0.33333333333333337,0.16666666666666666,0.16666666666666666,42,0.09523809523809523,16.949152542372882
45,switch_d0,regime_conditional,1.0,observed,transit_rough,transition,288,6,2,7,4,275,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.024822695035460994,0.2603962418300654,0.8333333333333334,6,0.0,12,0.06666666666666667,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12,0.16666666666666666,17.73049645390071
45,switch_d0,regime_conditional,1.0,observed,transit_rough,stable,1872,30,4,33,26,1809,0.10810810810810811,0.13333333333333333,0.11940298507462686,0.017915309446254073,0.13796091382653844,0.7666666666666667,30,0.0,60,0.05387205387205387,1.0,1.0,0.3333333333333334,0.13333333333333333,0.13333333333333333,30,0.06666666666666667,16.829533116178066
45,switch_d0,regime_conditional,0.2,clean,all,all,6480,0,0,48,0,6432,0.0,,0.0,0.007407407407407408,,,0,,0,0.021296296296296296,1.0,1.0,,,,246,0.0040650406504065045,4.320987654320987
45,switch_d0,regime_conditional,0.2,clean,all,transition,864,0,0,3,0,861,0.0,,0.0,0.003472222222222222,,,0,,0,0.010416666666666666,1.0,1.0,,,,48,0.0,2.314814814814815
45,switch_d0,regime_conditional,0.2,clean,all,stable,5616,0,0,45,0,5571,0.0,,0.0,0.008012820512820512,,,0,,0,0.022970085470085472,1.0,1.0,,,,198,0.005050505050505051,4.62962962962963
45,switch_d0,regime_conditional,0.2,clean,warehouse,all,2160,0,0,19,0,2141,0.0,,0.0,0.008796296296296297,,,0,,0,0.02361111111111111,1.0,1.0,,,,102,0.0,4.166666666666667
45,switch_d0,regime_conditional,0.2,clean,warehouse,transition,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,6,0.0,0.0
45,switch_d0,regime_conditional,0.2,clean,warehouse,stable,1872,0,0,19,0,1853,0.0,,0.0,0.01014957264957265,,,0,,0,0.027243589743589744,1.0,1.0,,,,96,0.0,4.8076923076923075
45,switch_d0,regime_conditional,0.2,clean,transit_smooth,all,2160,0,0,14,0,2146,0.0,,0.0,0.006481481481481481,,,0,,0,0.019444444444444445,1.0,1.0,,,,102,0.0,4.166666666666667
45,switch_d0,regime_conditional,0.2,clean,transit_smooth,transition,288,0,0,0,0,288,,,,0.0,,,0,,0,0.0,1.0,1.0,,,,30,0.0,0.0
45,switch_d0,regime_conditional,0.2,clean,transit_smooth,stable,1872,0,0,14,0,1858,0.0,,0.0,0.007478632478632479,,,0,,0,0.022435897435897436,1.0,1.0,,,,72,0.0,4.8076923076923075
