scenario,method,temporal,view,regime,window,support,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
steady_r20,regime_marginal,ewma,observed,warehouse,all,common,0.5302581173147327,0.11952865839488475,5,0.5284313725490196,0.10387936157322689,5,0.5415477412333057,0.14851324799089577,5,0.5390678663891607,0.1379955745496239,5,0.03421081250106723,0.019931402860266845,5,0.044395424836601305,0.03221563837203737,5,0.7637091503267974,0.05701240072614544,5,0.3333333333333333,2.7755575615628914e-17,5,0.5284313725490196,0.10387936157322689,5,0.5194117647058824,0.10740027159695799,5,1.0,0.0,5,0.15530303030303033,0.05415143354354469,5,8.189951419838465,6.219716979290444,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.5263888888888888,0.09923511487720138,5,0.5368278610231906,0.11535127902555553,5,0.0,0.0,5
steady_r20,regime_marginal,ewma,observed,warehouse,all,own,0.5368278610231906,0.11535127902555553,5,0.5263888888888888,0.09923511487720138,5,0.5575038378443573,0.14653914873837282,5,0.5466872800130782,0.1321530856048621,5,0.03273809523809524,0.01905046068419794,5,0.04097222222222222,0.03011039359538722,5,0.7805555555555556,0.049738901609638814,5,0.3333333333333333,0.0,5,0.5263888888888888,0.09923511487720138,5,0.5180555555555555,0.102132924462483,5,1.0,0.0,5,0.15530303030303033,0.05415143354354469,5,7.837301587301587,5.9461773228138926,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.5263888888888888,0.09923511487720138,5,0.5368278610231906,0.11535127902555553,5,0.0,0.0,5
steady_r20,regime_marginal,ewma,observed,warehouse,stable,common,0.5302581173147327,0.11952865839488475,5,0.5284313725490196,0.10387936157322689,5,0.5415477412333057,0.14851324799089577,5,0.5390678663891607,0.1379955745496239,5,0.03421081250106723,0.019931402860266845,5,0.044395424836601305,0.03221563837203737,5,0.7637091503267974,0.05701240072614544,5,0.3333333333333333,2.7755575615628914e-17,5,0.5284313725490196,0.10387936157322689,5,0.5194117647058824,0.10740027159695799,5,1.0,0.0,5,0.15530303030303033,0.05415143354354469,5,8.189951419838465,6.219716979290444,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.5263888888888888,0.09923511487720138,5,0.5368278610231906,0.11535127902555553,5,0.0,0.0,5
steady_r20,regime_marginal,ewma,observed,warehouse,stable,own,0.5368278610231906,0.11535127902555553,5,0.5263888888888888,0.09923511487720138,5,0.5575038378443573,0.14653914873837282,5,0.5466872800130782,0.1321530856048621,5,0.03273809523809524,0.01905046068419794,5,0.04097222222222222,0.03011039359538722,5,0.7805555555555556,0.049738901609638814,5,0.3333333333333333,0.0,5,0.5263888888888888,0.09923511487720138,5,0.5180555555555555,0.102132924462483,5,1.0,0.0,5,0.15530303030303033,0.05415143354354469,5,7.837301587301587,5.9461773228138926,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.5263888888888888,0.09923511487720138,5,0.5368278610231906,0.11535127902555553,5,0.0,0.0,5
steady_r20,regime_marginal,point,clean,all,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010271317829457364,0.004178106104295687,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.65762273901809,3.966429310854974,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,all,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010185185185185184,0.004084407490082113,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.598765432098766,3.884783743535081,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,all,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010271317829457364,0.004178106104295687,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.65762273901809,3.966429310854974,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,all,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010185185185185184,0.004084407490082113,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.598765432098766,3.884783743535081,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_rough,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011337209302325582,0.004629410537050874,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.368217054263564,3.885042673784778,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_rough,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01138888888888889,0.0045195240229132525,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.462962962962962,3.8261025021100714,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_rough,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.011337209302325582,0.004629410537050874,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.368217054263564,3.885042673784778,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_rough,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01138888888888889,0.0045195240229132525,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.462962962962962,3.8261025021100714,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_smooth,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.007170542635658915,0.003483658529505339,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,6.976744186046512,3.3144634450556336,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_smooth,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00712962962962963,0.003184027567416556,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,6.944444444444445,3.0181492616678924,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_smooth,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.007170542635658915,0.003483658529505339,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,6.976744186046512,3.3144634450556336,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,transit_smooth,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00712962962962963,0.003184027567416556,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,6.944444444444445,3.0181492616678924,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,warehouse,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012306201550387596,0.0072074396401701985,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.627906976744185,7.037712716247069,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,warehouse,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.38888888888889,6.840267985829928,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,warehouse,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012306201550387596,0.0072074396401701985,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.627906976744185,7.037712716247069,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,clean,warehouse,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012037037037037037,0.006998248360106932,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.38888888888889,6.840267985829928,5,1.0,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,point,observed,all,all,common,0.37406384482424315,0.027187094727530194,5,0.2634723120017238,0.02047160587644053,5,0.6526568948492886,0.08546862540849656,5,0.44803143196851414,0.04195194221322879,5,0.010268678904073899,0.004105024129960271,5,0.010793644380829255,0.005572253588857595,5,0.7724310878197432,0.03620758259367487,5,0.3333333333333333,0.0,5,0.2634723120017238,0.02047160587644053,5,0.25856804260165606,0.020496881850432493,5,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.646223183852953,3.8353979958597946,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.2675925925925926,0.023922242005118163,5,0.37943362666947283,0.02806827845362009,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,all,all,own,0.37943362666947283,0.02806827845362009,5,0.2675925925925926,0.023922242005118163,5,0.6607934989075741,0.08008556552911901,5,0.45500489619785256,0.0410660715466152,5,0.010185185185185184,0.004034188237570181,5,0.01087962962962963,0.00570544330734548,5,0.774074074074074,0.038893022267110555,5,0.3333333333333333,0.0,5,0.2675925925925926,0.023922242005118163,5,0.262037037037037,0.02407852522952933,5,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.58994708994709,3.777665231083288,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.2675925925925926,0.023922242005118163,5,0.37943362666947283,0.02806827845362009,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,all,stable,common,0.37406384482424315,0.027187094727530194,5,0.2634723120017238,0.02047160587644053,5,0.6526568948492886,0.08546862540849656,5,0.44803143196851414,0.04195194221322879,5,0.010268678904073899,0.004105024129960271,5,0.010793644380829255,0.005572253588857595,5,0.7724310878197432,0.03620758259367487,5,0.3333333333333333,0.0,5,0.2634723120017238,0.02047160587644053,5,0.25856804260165606,0.020496881850432493,5,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.646223183852953,3.8353979958597946,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.2675925925925926,0.023922242005118163,5,0.37943362666947283,0.02806827845362009,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,all,stable,own,0.37943362666947283,0.02806827845362009,5,0.2675925925925926,0.023922242005118163,5,0.6607934989075741,0.08008556552911901,5,0.45500489619785256,0.0410660715466152,5,0.010185185185185184,0.004034188237570181,5,0.01087962962962963,0.00570544330734548,5,0.774074074074074,0.038893022267110555,5,0.3333333333333333,0.0,5,0.2675925925925926,0.023922242005118163,5,0.262037037037037,0.02407852522952933,5,1.0,0.0,5,0.011118077324973876,0.006949328630545355,5,9.58994708994709,3.777665231083288,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.2675925925925926,0.023922242005118163,5,0.37943362666947283,0.02806827845362009,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_rough,all,common,0.4074863585423114,0.060086486076012746,5,0.297140522875817,0.05422061312696163,5,0.6611342825398661,0.09742759810345852,5,0.4752456935191775,0.06609883481929181,5,0.011326071922544952,0.0046889249462795605,5,0.011519607843137256,0.008428308266690882,5,0.7707516339869281,0.058344574492211206,5,0.3333333333333333,0.0,5,0.297140522875817,0.05422061312696163,5,0.2884803921568627,0.0542042993711277,5,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.286998616874136,3.9178450759379277,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.3013888888888889,0.06144950501563595,5,0.4110731820215466,0.06477954438909109,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_rough,all,own,0.4110731820215466,0.06477954438909109,5,0.3013888888888889,0.06144950501563595,5,0.6618092423066985,0.09518712087354822,5,0.474677694945167,0.07127908896760142,5,0.011309523809523808,0.004645251892239347,5,0.012499999999999999,0.008715208609729953,5,0.7694444444444445,0.06409989310674623,5,0.3333333333333333,0.0,5,0.3013888888888889,0.06144950501563595,5,0.2916666666666667,0.05872060599058253,5,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.317460317460318,3.9277446219899117,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.3013888888888889,0.06144950501563595,5,0.4110731820215466,0.06477954438909109,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_rough,stable,common,0.4074863585423114,0.060086486076012746,5,0.297140522875817,0.05422061312696163,5,0.6611342825398661,0.09742759810345852,5,0.4752456935191775,0.06609883481929181,5,0.011326071922544952,0.0046889249462795605,5,0.011519607843137256,0.008428308266690882,5,0.7707516339869281,0.058344574492211206,5,0.3333333333333333,0.0,5,0.297140522875817,0.05422061312696163,5,0.2884803921568627,0.0542042993711277,5,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.286998616874136,3.9178450759379277,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.3013888888888889,0.06144950501563595,5,0.4110731820215466,0.06477954438909109,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_rough,stable,own,0.4110731820215466,0.06477954438909109,5,0.3013888888888889,0.06144950501563595,5,0.6618092423066985,0.09518712087354822,5,0.474677694945167,0.07127908896760142,5,0.011309523809523808,0.004645251892239347,5,0.012499999999999999,0.008715208609729953,5,0.7694444444444445,0.06409989310674623,5,0.3333333333333333,0.0,5,0.3013888888888889,0.06144950501563595,5,0.2916666666666667,0.05872060599058253,5,1.0,0.0,5,0.017575757575757574,0.00959986297537655,5,10.317460317460318,3.9277446219899117,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.3013888888888889,0.06144950501563595,5,0.4110731820215466,0.06477954438909109,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_smooth,all,common,0.3730457927421604,0.03268593734043652,5,0.2539522058823529,0.029129649978906342,5,0.7140600895775213,0.08074097210971558,5,0.48255373994694245,0.0551391110302509,5,0.007359144062274957,0.0033294737447291277,5,0.004411764705882353,0.006041057619542273,5,0.809375,0.032179620134327576,5,0.3333333333333333,5.551115123125783e-17,5,0.2539522058823529,0.029129649978906342,5,0.2524816176470588,0.028156370672561683,5,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,7.1516751826069065,3.1632577160479034,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.25555555555555554,0.019270051285432802,5,0.3760723424424634,0.019598220679566486,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_smooth,all,own,0.3760723424424634,0.019598220679566486,5,0.25555555555555554,0.019270051285432802,5,0.7206874400109694,0.07057188858108734,5,0.4922073435917519,0.04427445621123216,5,0.00734126984126984,0.0030253870400747825,5,0.004166666666666667,0.00570544330734548,5,0.8097222222222221,0.03977172517576765,5,0.3333333333333333,0.0,5,0.25555555555555554,0.019270051285432802,5,0.25416666666666665,0.018762855675147645,5,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,7.142857142857143,2.862408342510617,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.25555555555555554,0.019270051285432802,5,0.3760723424424634,0.019598220679566486,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_smooth,stable,common,0.3730457927421604,0.03268593734043652,5,0.2539522058823529,0.029129649978906342,5,0.7140600895775213,0.08074097210971558,5,0.48255373994694245,0.0551391110302509,5,0.007359144062274957,0.0033294737447291277,5,0.004411764705882353,0.006041057619542273,5,0.809375,0.032179620134327576,5,0.3333333333333333,5.551115123125783e-17,5,0.2539522058823529,0.029129649978906342,5,0.2524816176470588,0.028156370672561683,5,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,7.1516751826069065,3.1632577160479034,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.25555555555555554,0.019270051285432802,5,0.3760723424424634,0.019598220679566486,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,transit_smooth,stable,own,0.3760723424424634,0.019598220679566486,5,0.25555555555555554,0.019270051285432802,5,0.7206874400109694,0.07057188858108734,5,0.4922073435917519,0.04427445621123216,5,0.00734126984126984,0.0030253870400747825,5,0.004166666666666667,0.00570544330734548,5,0.8097222222222221,0.03977172517576765,5,0.3333333333333333,0.0,5,0.25555555555555554,0.019270051285432802,5,0.25416666666666665,0.018762855675147645,5,1.0,0.0,5,0.004545454545454545,0.006775963568181181,5,7.142857142857143,2.862408342510617,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.25555555555555554,0.019270051285432802,5,0.3760723424424634,0.019598220679566486,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,warehouse,all,common,0.3354741625727812,0.10402491897052372,5,0.23591503267973857,0.07068380800014122,5,0.5861448595589007,0.2040959273860252,5,0.40123839587525323,0.11849946445161509,5,0.01211906408483172,0.007066639620563317,5,0.01633169934640523,0.01278374190081406,5,0.7356699346405229,0.07186922985361842,5,0.3333333333333333,2.7755575615628914e-17,5,0.23591503267973857,0.07068380800014122,5,0.23150326797385617,0.06949847955419106,5,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.497511227225381,6.783493655063852,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.24583333333333335,0.058432455466562866,5,0.3494916297405667,0.08759053219464574,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,warehouse,all,own,0.3494916297405667,0.08759053219464574,5,0.24583333333333335,0.058432455466562866,5,0.6101233386496544,0.1789277974295291,5,0.41496402113784325,0.107267865059133,5,0.011904761904761904,0.006900013761529541,5,0.01597222222222222,0.011672039106924732,5,0.7430555555555556,0.06532947125773186,5,0.3333333333333333,0.0,5,0.24583333333333335,0.058432455466562866,5,0.24027777777777776,0.05904819908189254,5,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.30952380952381,6.630888855337705,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.24583333333333335,0.058432455466562866,5,0.3494916297405667,0.08759053219464574,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,warehouse,stable,common,0.3354741625727812,0.10402491897052372,5,0.23591503267973857,0.07068380800014122,5,0.5861448595589007,0.2040959273860252,5,0.40123839587525323,0.11849946445161509,5,0.01211906408483172,0.007066639620563317,5,0.01633169934640523,0.01278374190081406,5,0.7356699346405229,0.07186922985361842,5,0.3333333333333333,2.7755575615628914e-17,5,0.23591503267973857,0.07068380800014122,5,0.23150326797385617,0.06949847955419106,5,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.497511227225381,6.783493655063852,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.24583333333333335,0.058432455466562866,5,0.3494916297405667,0.08759053219464574,5,0.0,0.0,5
steady_r20,regime_marginal,point,observed,warehouse,stable,own,0.3494916297405667,0.08759053219464574,5,0.24583333333333335,0.058432455466562866,5,0.6101233386496544,0.1789277974295291,5,0.41496402113784325,0.107267865059133,5,0.011904761904761904,0.006900013761529541,5,0.01597222222222222,0.011672039106924732,5,0.7430555555555556,0.06532947125773186,5,0.3333333333333333,0.0,5,0.24583333333333335,0.058432455466562866,5,0.24027777777777776,0.05904819908189254,5,1.0,0.0,5,0.011616161616161616,0.006162987303972616,5,11.30952380952381,6.630888855337705,5,1.0,0.0,5,0.9555555555555555,0.0,5,0.24583333333333335,0.058432455466562866,5,0.3494916297405667,0.08759053219464574,5,0.0,0.0,5
steady_r20,regime_marginal,sma,clean,all,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013404392764857881,0.0100363358774479,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0048484848484848485,0.006930426623399769,5,3.875968992248062,1.9680325592625871,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,all,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013404392764857881,0.0100363358774479,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.0048484848484848485,0.006930426623399769,5,3.875968992248062,1.9680325592625871,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,all,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013404392764857881,0.0100363358774479,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0048484848484848485,0.006930426623399769,5,3.875968992248062,1.9680325592625871,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,all,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.013404392764857881,0.0100363358774479,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.0048484848484848485,0.006930426623399769,5,3.875968992248062,1.9680325592625871,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,transit_rough,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014922480620155037,0.009290457949839358,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.005808080808080808,0.007965560755347224,5,4.3604651162790695,1.712952473804621,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,transit_rough,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014922480620155037,0.009290457949839358,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.005808080808080808,0.007965560755347224,5,4.3604651162790695,1.712952473804621,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,transit_rough,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014922480620155037,0.009290457949839358,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.005808080808080808,0.007965560755347224,5,4.3604651162790695,1.712952473804621,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,transit_rough,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.014922480620155037,0.009290457949839358,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.005808080808080808,0.007965560755347224,5,4.3604651162790695,1.712952473804621,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,transit_smooth,all,common,0.0,0.0,4,,,0,0.0,0.0,4,,,0,0.003197674418604651,0.0027535411314695392,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,1.065891472868217,0.9319469022127589,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,4,,,0
steady_r20,regime_marginal,sma,clean,transit_smooth,all,own,0.0,0.0,4,,,0,0.0,0.0,4,,,0,0.003197674418604651,0.0027535411314695392,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.0,0.0,5,1.065891472868217,0.9319469022127589,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,4,,,0
steady_r20,regime_marginal,sma,clean,transit_smooth,stable,common,0.0,0.0,4,,,0,0.0,0.0,4,,,0,0.003197674418604651,0.0027535411314695392,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,1.065891472868217,0.9319469022127589,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,4,,,0
steady_r20,regime_marginal,sma,clean,transit_smooth,stable,own,0.0,0.0,4,,,0,0.0,0.0,4,,,0,0.003197674418604651,0.0027535411314695392,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.0,0.0,5,1.065891472868217,0.9319469022127589,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,4,,,0
steady_r20,regime_marginal,sma,clean,warehouse,all,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.022093023255813953,0.023232081721544444,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.008333333333333335,0.015055196797693612,5,6.201550387596899,5.256280563998263,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,warehouse,all,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.022093023255813953,0.023232081721544444,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.008333333333333335,0.015055196797693612,5,6.201550387596899,5.256280563998263,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,warehouse,stable,common,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.022093023255813953,0.023232081721544444,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.008333333333333335,0.015055196797693612,5,6.201550387596899,5.256280563998263,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,clean,warehouse,stable,own,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.022093023255813953,0.023232081721544444,5,,,0,,,0,,,0,,,0,,,0,0.9555555555555555,0.0,5,0.008333333333333335,0.015055196797693612,5,6.201550387596899,5.256280563998263,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,,,0,0.0,0.0,5,,,0
steady_r20,regime_marginal,sma,observed,all,all,common,0.5327362440798608,0.03256753869151434,5,0.4898320866808262,0.036258318128077144,5,0.5930928255395977,0.07997494475139441,5,0.5206507508233482,0.0356572282187191,5,0.02489411523477006,0.010059182347144122,5,0.02031928155877736,0.018166921799697748,5,0.8033178656077815,0.01589246107745637,5,0.3333333333333333,0.0,5,0.4898320866808262,0.036258318128077144,5,0.4783963585434174,0.03776202726275271,5,1.0,0.0,5,0.17875951634572324,0.03412730473462671,5,4.044981382827282,2.079752176584597,5,0.9555555555555555,0.0,5,0.9555555555555555,0.0,5,0.4625,0.03454429722121359,5,0.5162231315446307,0.03244273811352835,5,0.05555555555555556,0.022680460581325723,5
