seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,comparison
45,steady_r02,regime_marginal,clean,0.0,0.0,0.0,,0.0,0.0,0.0,sma_minus_point
45,steady_r02,regime_marginal,observed,-0.33333333333333337,-0.33333333333333337,0.0,2.142857142857143,1.5833333333333335,0.0,0.0,sma_minus_point
45,steady_r20,regime_conditional,clean,-0.1111111111111111,-0.1111111111111111,0.0,0.33333333333333304,0.6666666666666661,-0.03703703703703709,0.0,sma_minus_point
45,steady_r20,regime_conditional,observed,0.0,-0.08333333333333337,0.08333333333333334,2.54040404040404,3.194444444444444,-0.03703703703703709,0.0,sma_minus_point
45,steady_r20,regime_marginal,clean,0.0,-0.027777777777777776,0.027777777777777776,,0.22222222222222143,-0.03703703703703709,0.0,sma_minus_point
45,steady_r20,regime_marginal,observed,-0.05555555555555547,-0.11111111111111105,0.08333333333333333,2.1504702194357366,2.722222222222222,-0.03703703703703709,0.0,sma_minus_point
45,switch_d0,regime_conditional,clean,-0.08333333333333333,-0.08333333333333333,-0.041666666666666664,,0.4166666666666661,-0.16666666666666663,0.16666666666666666,sma_minus_point
45,switch_d0,regime_conditional,observed,-0.125,-0.125,-0.041666666666666664,2.1478260869565213,2.333333333333334,-0.16666666666666663,0.16666666666666666,sma_minus_point
45,switch_d0,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.041666666666666075,-0.16666666666666663,0.16666666666666666,sma_minus_point
45,switch_d0,regime_marginal,observed,-0.25,-0.25,0.0,2.5425101214574903,2.416666666666667,-0.16666666666666663,0.16666666666666666,sma_minus_point
45,switch_d12,regime_conditional,clean,-0.08333333333333334,-0.04166666666666666,-0.041666666666666664,-1.8333333333333333,0.375,-0.1527777777777778,0.041666666666666664,sma_minus_point
45,switch_d12,regime_conditional,observed,0.0,0.04166666666666663,-0.041666666666666664,2.7943722943722946,2.3749999999999996,-0.1527777777777778,0.041666666666666664,sma_minus_point
45,switch_d12,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,-4.5,0.08333333333333215,-0.1527777777777778,0.041666666666666664,sma_minus_point
45,switch_d12,regime_marginal,observed,-0.25,-0.20833333333333337,0.0,2.2500000000000004,2.0,-0.1527777777777778,0.041666666666666664,sma_minus_point
45,switch_d4,regime_conditional,clean,-0.08333333333333334,-0.04166666666666666,-0.041666666666666664,-1.8333333333333333,0.375,-0.08333333333333337,0.041666666666666664,sma_minus_point
45,switch_d4,regime_conditional,observed,-0.04166666666666674,0.0,-0.041666666666666664,1.909090909090909,1.75,-0.08333333333333337,0.041666666666666664,sma_minus_point
45,switch_d4,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.0,-4.5,0.08333333333333215,-0.08333333333333337,0.041666666666666664,sma_minus_point
45,switch_d4,regime_marginal,observed,-0.25,-0.25,0.0,2.3142857142857145,2.5416666666666665,-0.08333333333333337,0.041666666666666664,sma_minus_point
46,steady_k2,regime_conditional,clean,-0.0625,-0.0625,0.0,1.7999999999999998,0.25,-0.125,0.041666666666666664,sma_minus_point
46,steady_k2,regime_conditional,observed,0.0625,0.04166666666666663,0.04166666666666667,2.0725108225108224,1.6041666666666665,-0.125,0.041666666666666664,sma_minus_point
