scenario,method,temporal,view,any_active_hit_mean,any_active_hit_std,any_active_hit_count,fresh_onset_hit_mean,fresh_onset_hit_std,fresh_onset_hit_count,pre_active_mean,pre_active_std,pre_active_count,fresh_delay_detected_mean,fresh_delay_detected_std,fresh_delay_detected_count,fresh_delay_capped_mean,fresh_delay_capped_std,fresh_delay_capped_count,scoreable_fraction_mean,scoreable_fraction_std,scoreable_fraction_count,fully_unavailable_mean,fully_unavailable_std,fully_unavailable_count
switch_d12,regime_conditional,sma,clean,0.125,0.05892556509887897,5,0.11666666666666667,0.04564354645876384,5,0.06666666666666667,0.06319062870042959,5,1.5666666666666669,0.760116950066092,5,8.075,0.45204012850385067,5,0.8583333333333334,0.043256698617770616,5,0.075,0.03486083443891982,5
switch_d12,regime_conditional,sma,observed,0.875,0.041666666666666616,5,0.8416666666666666,0.04564354645876384,5,0.1,0.047507309379130745,5,3.7157416267942587,0.7336542533432482,5,4.191666666666666,0.6539144949201434,5,0.8583333333333334,0.043256698617770616,5,0.075,0.03486083443891982,5
switch_d12,regime_marginal,ewma,clean,0.1,0.047507309379130745,5,0.09166666666666666,0.04564354645876384,5,0.08333333333333333,0.05892556509887896,5,0.7,0.9746794344808964,5,8.283333333333333,0.3613247231446466,5,1.0,0.0,5,0.0,0.0,5
switch_d12,regime_marginal,ewma,observed,0.8166666666666667,0.055901699437494755,5,0.8,0.04564354645876385,5,0.10833333333333332,0.04750730937913076,5,3.7563909774436093,0.5281487357302613,5,4.466666666666667,0.27227182087840895,5,1.0,0.0,5,0.0,0.0,5
switch_d12,regime_marginal,point,clean,0.125,0.05103103630798289,5,0.125,0.05103103630798289,5,0.05833333333333333,0.06972166887783962,5,1.6866666666666668,2.3361411677284303,5,8.025,0.5762968467340036,5,1.0,0.0,5,0.0,0.0,5
switch_d12,regime_marginal,point,observed,0.8166666666666667,0.08122328620674135,5,0.8083333333333333,0.07569125885243724,5,0.06666666666666667,0.06972166887783963,5,1.9855305375738812,0.7841309329610132,5,3.058333333333333,0.7919955457226036,5,1.0,0.0,5,0.0,0.0,5
switch_d12,regime_marginal,sma,clean,0.1,0.047507309379130745,5,0.09166666666666666,0.04564354645876384,5,0.08333333333333333,0.05103103630798288,5,1.6,0.8215838362577492,5,8.316666666666666,0.40888568084490295,5,0.8583333333333334,0.043256698617770616,5,0.075,0.03486083443891982,5
switch_d12,regime_marginal,sma,observed,0.65,0.04750730937913078,5,0.6166666666666666,0.05432668671002203,5,0.10833333333333332,0.03726779962499649,5,5.020247252747253,0.5532570549540408,5,5.775,0.6975900977253366,5,0.8583333333333334,0.043256698617770616,5,0.075,0.03486083443891982,5
switch_d4,regime_conditional,ewma,clean,0.14166666666666666,0.055901699437494755,5,0.14166666666666666,0.055901699437494755,5,0.008333333333333333,0.018633899812498245,5,2.1,1.746424919657298,5,7.883333333333333,0.6033759193073588,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_conditional,ewma,observed,0.975,0.022821773229381906,5,0.9583333333333334,0.02946278254943951,5,0.03333333333333333,0.04564354645876384,5,2.234947299077734,0.03937023392140716,5,2.441666666666667,0.215702985092413,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_conditional,point,clean,0.175,0.054326686710022075,5,0.16666666666666666,0.05103103630798288,5,0.025,0.02282177322938192,5,2.333333333333333,1.5590239111558089,5,7.733333333333334,0.5209166600010668,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_conditional,point,observed,0.975,0.02282177322938193,5,0.9666666666666666,0.03486083443891983,5,0.03333333333333333,0.018633899812498245,5,1.5037220026350462,0.14572323935848097,5,1.7,0.33773140215265735,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_conditional,sma,clean,0.11666666666666667,0.061801654059130524,5,0.10833333333333332,0.04750730937913075,5,0.016666666666666666,0.02282177322938192,5,1.2,0.7397447007057383,5,8.125,0.46116549210788904,5,0.8722222222222221,0.02671581119676573,5,0.03333333333333333,0.018633899812498245,5
switch_d4,regime_conditional,sma,observed,0.9,0.022821773229381913,5,0.8666666666666666,0.045643546458763805,5,0.05,0.03486083443891982,5,3.382727272727273,0.5288807767664259,5,3.9333333333333327,0.47562093917086706,5,0.8722222222222221,0.02671581119676573,5,0.03333333333333333,0.018633899812498245,5
switch_d4,regime_marginal,ewma,clean,0.09166666666666666,0.03486083443891982,5,0.08333333333333333,0.02946278254943948,5,0.008333333333333333,0.018633899812498245,5,0.5333333333333333,0.8692269873603532,5,8.3,0.3312434485725303,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_marginal,ewma,observed,0.8,0.05432668671002211,5,0.7833333333333333,0.03486083443891984,5,0.03333333333333333,0.04564354645876384,5,3.7622807017543862,0.5298891850910475,5,4.508333333333334,0.31512784001981725,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_marginal,point,clean,0.13333333333333333,0.054326686710022075,5,0.13333333333333333,0.054326686710022075,5,0.008333333333333333,0.018633899812498245,5,2.1366666666666667,2.1383534683385617,5,8.0,0.5803495115493383,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_marginal,point,observed,0.825,0.09501461875826149,5,0.825,0.09501461875826149,5,0.016666666666666666,0.02282177322938192,5,1.9093795870751045,0.5844159037600697,5,2.833333333333333,0.666666666666667,5,1.0,0.0,5,0.0,0.0,5
switch_d4,regime_marginal,sma,clean,0.09166666666666666,0.03486083443891982,5,0.08333333333333333,0.02946278254943948,5,0.016666666666666666,0.02282177322938192,5,1.3666666666666667,0.6497862896539309,5,8.366666666666667,0.3137475099502781,5,0.8722222222222221,0.02671581119676573,5,0.03333333333333333,0.018633899812498245,5
switch_d4,regime_marginal,sma,observed,0.6416666666666667,0.04750730937913077,5,0.6083333333333333,0.047507309379130724,5,0.041666666666666664,0.041666666666666664,5,4.8308241758241754,0.39880702993126455,5,5.775,0.5469295607703466,5,0.8722222222222221,0.02671581119676573,5,0.03333333333333333,0.018633899812498245,5
