scenario,method,view,regime,window,support,comparison,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
switch_d0,regime_conditional,clean,transit_smooth,transition,common,sma_minus_point,0.0,,1,,,0,0.0,,1,,,0,-0.0020833333333333346,0.013581671677505519,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0625,0.10825317547305482,5,-8.333333333333334,22.58279519654042,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,0.0,2,,,0
switch_d0,regime_conditional,clean,transit_smooth,transition,own,sma_minus_ewma,0.0,0.0,2,,,0,0.0,0.0,2,,,0,0.0062499999999999995,0.012127950830953459,5,,,0,,,0,,,0,,,0,,,0,-0.6666666666666667,0.0,5,-0.03333333333333333,0.07453559924999298,5,2.7777777777777777,4.52722389250184,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,0.0,2,,,0
switch_d0,regime_conditional,clean,transit_smooth,transition,own,sma_minus_point,0.0,0.0,2,,,0,0.0,0.0,2,,,0,0.0006944444444444444,0.013084335889872758,5,,,0,,,0,,,0,,,0,,,0,-0.6666666666666667,0.0,5,-0.026984126984126982,0.04814524091461302,5,-5.555555555555556,12.662904533896159,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,0.0,2,,,0
switch_d0,regime_conditional,clean,warehouse,all,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0014957264957264956,0.0026548661623481146,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.003333333333333333,0.007453559924999299,5,-2.2435897435897436,1.663719177606564,5,-0.1333333333333333,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,all,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0013888888888888887,0.006027099447678776,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.002257429287504476,0.018923061964748234,5,-5.235042735042735,6.036561148084037,5,-0.1333333333333333,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,all,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-7.122507122507144e-05,0.001880901615299857,5,,,0,,,0,,,0,,,0,,,0,-0.1333333333333333,0.0,5,-0.0022188484030589294,0.008215793858636257,5,-1.6025641025641026,1.2479640646677517,5,-0.1333333333333333,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,all,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.000762108262108262,0.0058061322044506225,5,,,0,,,0,,,0,,,0,,,0,-0.1333333333333333,0.0,5,0.0006066920695403669,0.015763923612613386,5,-5.861823361823362,5.6220227639417795,5,-0.1333333333333333,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,stable,common,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.001463963963963964,0.0027469168733447,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.003333333333333333,0.007453559924999299,5,-2.2522522522522523,1.641596817242483,5,-0.05128205128205132,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,stable,common,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.00213963963963964,0.006510625909712729,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0019074281448301605,0.019469132595385658,5,-4.842342342342342,6.390207639239237,5,-0.05128205128205132,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,stable,own,sma_minus_ewma,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.0008547008547008545,0.0023031207051634923,5,,,0,,,0,,,0,,,0,,,0,-0.05128205128205132,0.0,5,-0.0031983805668016193,0.007530890379666912,5,-1.9606144606144607,1.3510999054310189,5,-0.05128205128205132,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,stable,own,sma_minus_point,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.001495726495726496,0.006047841883423122,5,,,0,,,0,,,0,,,0,,,0,-0.05128205128205132,0.0,5,0.0021541835357624826,0.019067410325758923,5,-5.4862554862554855,5.7901903196129885,5,-0.05128205128205132,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
switch_d0,regime_conditional,clean,warehouse,transition,common,sma_minus_ewma,0.0,,1,,,0,0.0,,1,,,0,-0.0020833333333333333,0.004658474953124561,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,2,-2.083333333333333,4.6584749531245615,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,,1,,,0
switch_d0,regime_conditional,clean,warehouse,transition,common,sma_minus_point,0.0,,1,,,0,0.0,,1,,,0,-0.0125,0.013581671677505519,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,2,-12.5,13.58167167750552,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,,1,,,0
switch_d0,regime_conditional,clean,warehouse,transition,own,sma_minus_ewma,0.0,,1,,,0,0.0,,1,,,0,-0.0013888888888888887,0.003105649968749708,5,,,0,,,0,,,0,,,0,,,0,-0.6666666666666667,0.0,5,0.0,0.0,2,-1.388888888888889,3.1056499687497077,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,,1,,,0
switch_d0,regime_conditional,clean,warehouse,transition,own,sma_minus_point,0.0,,1,,,0,0.0,,1,,,0,-0.010416666666666666,0.003472222222222222,5,,,0,,,0,,,0,,,0,,,0,-0.6666666666666667,0.0,5,0.0,0.0,2,-10.416666666666668,3.472222222222222,5,-0.6666666666666667,0.0,5,0.0,0.0,5,,,0,0.0,,1,,,0
switch_d0,regime_conditional,observed,all,all,common,sma_minus_ewma,-0.10494091343254186,0.028206176172225438,5,-0.12220438352920918,0.03415583329396352,5,-0.09066624888379099,0.0279033018741103,5,-0.1793317608309099,0.019469898876453784,5,0.006845673141962788,0.0032464733149329653,5,-0.0016533212794351882,0.00784087740649904,5,-0.05726188169959963,0.016856353677938307,5,0.0,0.0,5,-0.12220438352920918,0.03415583329396352,5,-0.1188532653149081,0.027146603654911797,5,0.0,0.0,5,0.12999405968531183,0.02638372798493885,5,-1.5446590510511786,0.9778170562387407,5,-0.1333333333333333,0.0,5,0.0,0.0,5,-0.2074074074074074,0.028046539316409196,5,-0.14422699502874603,0.02044068956090723,5,0.16296296296296295,0.03112543761846595,5
switch_d0,regime_conditional,observed,all,all,common,sma_minus_point,0.01366783871164784,0.027441179963850156,5,0.2381825519824358,0.024614084347117423,5,-0.14664962838911053,0.04999053187056906,5,0.04647702763564463,0.07476651920803562,5,0.025316890259577497,0.006136655402120497,5,0.09276576423866718,0.020757617903294785,5,-0.015842911877394637,0.036644134651215285,5,0.0,0.0,5,0.2381825519824358,0.024614084347117423,5,0.08585367428645227,0.04430019054090356,5,0.0,0.0,5,0.34073739627409394,0.03903299976762001,5,-4.415640033083394,2.1173807736422092,5,-0.1333333333333333,0.0,5,0.0,0.0,5,0.15185185185185185,0.014042361933428841,5,-0.0053357369522677445,0.029022206655304895,5,0.16296296296296295,0.03112543761846595,5
switch_d0,regime_conditional,observed,all,all,own,sma_minus_ewma,-0.11417200745304701,0.02598124973517826,5,-0.10380375823324291,0.03921473067580692,5,-0.1094774889880504,0.023868727623778913,5,-0.16796112527443618,0.03190576237407231,5,0.008841290101557486,0.0030260409848290194,5,0.001974579189805842,0.013615531328918708,5,-0.05855010618910268,0.01915724186022223,5,1.1102230246251566e-17,2.4825341532472732e-17,5,-0.10380375823324291,0.03921473067580692,5,-0.1064082791625411,0.048931241989641334,5,-0.1333333333333333,0.0,5,0.14788604333335204,0.027902048743453593,5,-1.0340300703897085,1.0634114817352662,5,-0.1333333333333333,0.0,5,0.0,0.0,5,-0.2074074074074074,0.028046539316409196,5,-0.14422699502874603,0.02044068956090723,5,0.16296296296296295,0.03112543761846595,5
switch_d0,regime_conditional,observed,all,all,own,sma_minus_point,0.024719250623431277,0.03267735993962954,5,0.25545550102601633,0.027381317527734775,5,-0.14631532956479626,0.052883226723844094,5,0.055829481379403134,0.07161873352920212,5,0.025412171327611126,0.00627638296058741,5,0.09040050511573178,0.02297748981983534,5,0.0034869308479343218,0.04328114131586747,5,1.1102230246251566e-17,2.4825341532472732e-17,5,0.25545550102601633,0.027381317527734775,5,0.10562875787449592,0.059313143946145085,5,-0.1333333333333333,0.0,5,0.3409551533926022,0.03623945706339521,5,-4.258806571028278,2.057309513391081,5,-0.1333333333333333,0.0,5,0.0,0.0,5,0.15185185185185185,0.014042361933428841,5,-0.0053357369522677445,0.029022206655304895,5,0.16296296296296295,0.03112543761846595,5
switch_d0,regime_conditional,observed,all,stable,common,sma_minus_ewma,-0.10636194526332358,0.026455018224460183,5,-0.1263897212450145,0.03426492610829242,5,-0.09131590061649701,0.026487675123919308,5,-0.1808523349706594,0.020769852625011697,5,0.006717508549383205,0.0032532078547879073,5,-0.0011272998972634758,0.006622589760358901,5,-0.059227785387890905,0.016604823911861518,5,0.0,0.0,5,-0.1263897212450145,0.03426492610829242,5,-0.1229151662636766,0.03728714947056065,5,0.0,0.0,5,0.1264666661066567,0.026484943208222908,5,-2.054824988514498,1.181113329095291,5,-0.05128205128205132,0.0,5,0.0,0.0,5,-0.15731528698714464,0.040215486890581936,5,-0.11958381350271315,0.033273998133179175,5,0.06602405751460257,0.046328572961924754,5
switch_d0,regime_conditional,observed,all,stable,common,sma_minus_point,0.0010108469561463163,0.022109425626721156,5,0.22012429563214098,0.020531376480536163,5,-0.16076239090654726,0.045498031673350224,5,0.028208837599671355,0.06576771026400974,5,0.02576993947051971,0.0064507421785532214,5,0.08783275976429403,0.019426847421614404,5,-0.026324125096423567,0.032739334616462605,5,0.0,0.0,5,0.22012429563214098,0.020531376480536163,5,0.07869460615934885,0.037185186766748986,5,0.0,0.0,5,0.352112555534523,0.031010784792734034,5,-4.461928083492345,2.367336523517789,5,-0.05128205128205132,0.0,5,0.0,0.0,5,0.18184982672746855,0.030495264996382176,5,-0.00957690281946132,0.023873578394824395,5,0.06602405751460257,0.046328572961924754,5
switch_d0,regime_conditional,observed,all,stable,own,sma_minus_ewma,-0.10815258944409778,0.027562422950059732,5,-0.11659713706349147,0.03523681871800042,5,-0.09767962636553551,0.03193718658041554,5,-0.17790556701397742,0.01928869798970338,5,0.007409698669237066,0.0029729744680858407,5,-0.0006018219290313293,0.010536945831963962,5,-0.06114943689618111,0.01476925670372997,5,-3.3306690738754695e-17,4.965068306494546e-17,5,-0.11659713706349147,0.03523681871800042,5,-0.1143695552584926,0.045678697808070434,5,-0.05128205128205132,0.0,5,0.12351715975436126,0.02988810268343465,5,-1.875652645145636,1.2451831887731124,5,-0.05128205128205132,0.0,5,0.0,0.0,5,-0.15731528698714464,0.040215486890581936,5,-0.11958381350271315,0.033273998133179175,5,0.06602405751460257,0.046328572961924754,5
switch_d0,regime_conditional,observed,all,stable,own,sma_minus_point,0.001854321239154033,0.020335558880181372,5,0.2225679766511217,0.01757938371271373,5,-0.16283155561458734,0.046887199781884895,5,0.028456464574100525,0.06123578002240446,5,0.025752598073872496,0.006389917367020809,5,0.08637518635498473,0.01889092165436254,5,-0.024702952346248308,0.029514646403413735,5,-3.3306690738754695e-17,4.965068306494546e-17,5,0.2225679766511217,0.01757938371271373,5,0.08522488750057755,0.04483132500075587,5,-0.05128205128205132,0.0,5,0.3522425551260234,0.030910150918160947,5,-4.454055703389837,2.185157250677155,5,-0.05128205128205132,0.0,5,0.0,0.0,5,0.18184982672746855,0.030495264996382176,5,-0.00957690281946132,0.023873578394824395,5,0.06602405751460257,0.046328572961924754,5
switch_d0,regime_conditional,observed,all,transition,common,sma_minus_ewma,-0.012656558998022427,0.02830092628081477,5,0.0,0.0,3,-0.013241379310344826,0.029608624253790315,5,-0.056919832522902704,0.10759263644365645,3,0.009148550724637683,0.011991885498204572,5,-0.020833333333333332,0.09081039465709735,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.013888888888888914,0.22948210613692085,3,0.0,0.0,5,0.22083333333333335,0.12112034878123862,5,7.870082815734989,5.910972518338002,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.5897619047619047,0.15970050626306814,5,-0.3959999183601803,0.10354439210904265,5,0.8395238095238096,0.14703802707427663,5
switch_d0,regime_conditional,observed,all,transition,common,sma_minus_point,0.2540656519347148,0.24662226539540097,5,0.7222222222222222,0.12729376930432895,3,0.15339432556449048,0.16442957836315072,5,0.5064512977851366,0.19066965187239246,3,0.01697895100069013,0.018958696531711956,5,0.19444444444444442,0.17347216662217774,3,0.27777777777777773,0.1272937693043289,3,0.0,0.0,3,0.7222222222222222,0.12729376930432895,3,0.3194444444444445,0.2774303382699747,3,0.0,0.0,5,0.19166666666666668,0.15756392000990865,5,-3.612836438923396,11.14343517105298,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.11007936507936508,0.18448062303978674,5,-0.08158720117008858,0.19114225852192587,5,0.8395238095238096,0.14703802707427663,5
switch_d0,regime_conditional,observed,all,transition,own,sma_minus_ewma,-0.187595434525658,0.28365192958064983,5,0.2496031746031746,0.05270910916496763,3,-0.20977403079453727,0.1821191375002933,5,0.11703914205908435,0.08313683645895428,3,0.016362600745129526,0.009987755149056629,5,0.11190476190476191,0.07203856598143894,3,0.03888888888888886,0.04194352464039301,3,-3.700743415417188e-17,6.409875621278547e-17,3,0.2496031746031746,0.05270910916496763,3,0.018849206349206376,0.17308878342149758,3,-0.6666666666666667,0.0,5,0.2338888888888889,0.13676712658230503,5,8.29095161837582,5.29086442091142,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.5897619047619047,0.15970050626306814,5,-0.3959999183601803,0.10354439210904265,5,0.8395238095238096,0.14703802707427663,5
switch_d0,regime_conditional,observed,all,transition,own,sma_minus_point,0.12681728266443373,0.39130633467506465,5,0.7527777777777778,0.07469072033193748,3,-0.023102022833385916,0.2839454334048608,5,0.5129323807674925,0.21733381343753852,3,0.021445144746886035,0.01888390628651638,5,0.20654761904761906,0.16847130972229807,3,0.3123015873015873,0.11063318415434864,3,-3.700743415417188e-17,6.409875621278547e-17,3,0.7527777777777778,0.07469072033193748,3,0.3192460317460318,0.3341880693888462,3,-0.6666666666666667,0.0,5,0.2452777777777778,0.16305579216337177,5,0.8466309040994616,7.07235677755679,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.11007936507936508,0.18448062303978674,5,-0.08158720117008858,0.19114225852192587,5,0.8395238095238096,0.14703802707427663,5
switch_d0,regime_conditional,observed,transit_rough,all,common,sma_minus_ewma,-0.1317786592711069,0.0673138546384556,5,-0.147859649122807,0.08908786785778398,5,-0.12104354727848596,0.06771261231394114,5,-0.18055301182973196,0.03705512863401903,5,0.00796832820481554,0.0036974495757371583,5,0.0026140350877192865,0.031884510934778586,5,-0.05708187134502927,0.04815336919549953,5,0.0,0.0,5,-0.147859649122807,0.08908786785778398,5,-0.14164327485380115,0.09088450357071796,5,0.0,0.0,5,0.12643248128749368,0.0219083251257449,5,-0.7685351725829944,1.1503696613298036,5,-0.1333333333333333,0.0,5,0.0,0.0,5,-0.1830409356725146,0.08466540763878257,5,-0.13579480935527644,0.05229583107769429,5,0.1408576998050682,0.09363196267805586,5
switch_d0,regime_conditional,observed,transit_rough,all,common,sma_minus_point,0.0668724337713091,0.17337608186893513,5,0.25732748538011696,0.07108488306132808,5,-0.0654618875576679,0.2674020350435953,5,0.08301446360034584,0.23449821936327106,5,0.02568134305579973,0.029530026053287042,5,0.1148157894736842,0.0738294725202562,5,-0.030333333333333344,0.12980968975987714,5,0.0,0.0,5,0.25732748538011696,0.07108488306132808,5,0.05603508771929826,0.1462172350988445,5,0.0,0.0,5,0.2470810932948464,0.1501822141088514,5,-4.338815256696461,6.600993943068923,5,-0.1333333333333333,0.0,5,0.0,0.0,5,0.19005847953216376,0.05439893261736567,5,0.054638097811949504,0.14957052854422662,5,0.1408576998050682,0.09363196267805586,5
switch_d0,regime_conditional,observed,transit_rough,all,own,sma_minus_ewma,-0.11294551963283686,0.0421812419970802,5,-0.09971734892787525,0.057418187214548895,5,-0.10905401373240849,0.03813589014692292,5,-0.1510573496068241,0.028111163685569845,5,0.009614642993558348,0.0062197166113190415,5,0.0025701754385964878,0.024649565908624067,5,-0.013076023391812863,0.0823811881981613,5,4.4408920985006264e-17,7.23776861244768e-17,5,-0.09971734892787525,0.057418187214548895,5,-0.11033723196881093,0.054219079578110604,5,-0.1333333333333333,0.0,5,0.1380032453934691,0.016899024755143266,5,-0.6681366667433066,1.1734372462040195,5,-0.1333333333333333,0.0,5,0.0,0.0,5,-0.1830409356725146,0.08466540763878257,5,-0.13579480935527644,0.05229583107769429,5,0.1408576998050682,0.09363196267805586,5
switch_d0,regime_conditional,observed,transit_rough,all,own,sma_minus_point,0.07748738753438908,0.15204931253911091,5,0.2733820662768031,0.05413840054173527,5,-0.06955285768371672,0.261661346066094,5,0.1092662790021363,0.206171627496868,5,0.026135666718407714,0.029901363538846093,5,0.10988986354775827,0.06954749318824704,5,0.010218323586744637,0.08208372666642673,5,4.4408920985006264e-17,7.23776861244768e-17,5,0.2733820662768031,0.05413840054173527,5,0.07755750487329435,0.11254503493960835,5,-0.1333333333333333,0.0,5,0.24909451523473894,0.1516263208988347,5,-3.753942786994479,6.7517106238143905,5,-0.1333333333333333,0.0,5,0.0,0.0,5,0.19005847953216376,0.05439893261736567,5,0.054638097811949504,0.14957052854422662,5,0.1408576998050682,0.09363196267805586,5
switch_d0,regime_conditional,observed,transit_rough,stable,common,sma_minus_ewma,-0.1275218775330657,0.05681697181481906,5,-0.1494444444444444,0.08793761818106076,5,-0.11166663974011323,0.044564543845630585,5,-0.1814292562460333,0.032884704828754587,5,0.00747764133868162,0.00409993426908667,5,-0.00020833333333333676,0.031044462961300458,5,-0.05833333333333335,0.048511803323813836,5,0.0,0.0,5,-0.1494444444444444,0.08793761818106076,5,-0.1375,0.09720237892734826,5,0.0,0.0,5,0.12504172156346072,0.0281243668501167,5,-1.3995321948958708,0.9831370967983944,5,-0.05128205128205132,0.0,5,0.0,0.0,5,-0.14111111111111105,0.07736497596569679,5,-0.12180817926322543,0.05440457377915111,5,0.03333333333333333,0.07453559924999298,5
switch_d0,regime_conditional,observed,transit_rough,stable,common,sma_minus_point,0.06973103615152268,0.185556546684027,5,0.2544444444444445,0.07423997625318905,5,-0.06948228202893512,0.29542517914759847,5,0.07099101942861893,0.24411286012264444,5,0.025571887910890732,0.030546107108526427,5,0.11152777777777778,0.0726410133532542,5,-0.032916666666666664,0.13067333635188677,5,0.0,0.0,5,0.2544444444444445,0.07423997625318905,5,0.060416666666666674,0.14332667135680724,5,0.0,0.0,5,0.2659934751239099,0.13950094265347787,5,-4.466307071853658,6.805722659464101,5,-0.05128205128205132,0.0,5,0.0,0.0,5,0.24277777777777781,0.0839697917463532,5,0.07198408718728963,0.18601890528536028,5,0.03333333333333333,0.07453559924999298,5
switch_d0,regime_conditional,observed,transit_rough,stable,own,sma_minus_ewma,-0.11839966724544189,0.05315933432566876,5,-0.12194444444444441,0.0678312630496704,5,-0.10756993965657105,0.04524644164908406,5,-0.16811302964336267,0.027086518463819063,5,0.008321811104892968,0.004552336043842879,5,0.00020833333333332844,0.030211925073829162,5,-0.03583333333333334,0.033684492897005244,5,0.0,0.0,5,-0.12194444444444441,0.0678312630496704,5,-0.12583333333333332,0.10932417249336039,5,-0.05128205128205132,0.0,5,0.12504172156346072,0.0281243668501167,5,-1.2426670073632455,0.8142388394406467,5,-0.05128205128205132,0.0,5,0.0,0.0,5,-0.14111111111111105,0.07736497596569679,5,-0.12180817926322543,0.05440457377915111,5,0.03333333333333333,0.07453559924999298,5
switch_d0,regime_conditional,observed,transit_rough,stable,own,sma_minus_point,0.07539259920507316,0.18330384246720235,5,0.2619444444444444,0.07239296057449744,5,-0.06793899666212036,0.2983210177724837,5,0.0803026985535775,0.23544750252464378,5,0.02591341863349942,0.030631214893984526,5,0.11027777777777778,0.07104305825725135,5,-0.01958333333333333,0.10752502938592688,5,0.0,0.0,5,0.2619444444444444,0.07239296057449744,5,0.07125000000000001,0.13468069233891283,5,-0.05128205128205132,0.0,5,0.2659934751239099,0.13950094265347787,5,-4.142274408150546,6.842687708822962,5,-0.05128205128205132,0.0,5,0.0,0.0,5,0.24277777777777781,0.0839697917463532,5,0.07198408718728963,0.18601890528536028,5,0.03333333333333333,0.07453559924999298,5
switch_d0,regime_conditional,observed,transit_rough,transition,common,sma_minus_ewma,-0.04444444444444443,0.04145078855720392,3,0.0,0.0,2,-0.04545454545454545,0.04134016551450731,3,0.0,0.0,2,0.016938405797101447,0.015817769603319314,5,0.125,0.3535533905932738,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,-0.25,0.7071067811865476,2,0.0,0.0,5,0.175,0.2436698586202241,5,10.778985507246377,13.313984957259565,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.5138888888888888,0.23733343736993143,4,-0.35739581372521484,0.08464415664898159,4,0.8888888888888888,0.12830005981991682,4
switch_d0,regime_conditional,observed,transit_rough,transition,common,sma_minus_point,0.020512820512820523,0.07900321373190658,4,0.375,0.1767766952966369,2,-0.03131313131313131,0.08405108712207969,4,0.44761904761904764,0.11448395504925053,2,0.0276268115942029,0.022957534305320382,5,0.3125,0.08838834764831845,2,0.125,0.1767766952966369,2,0.0,0.0,2,0.375,0.1767766952966369,2,-0.25,0.0,2,0.0,0.0,5,0.0,0.46770717334674267,5,-1.9927536231884058,8.87842894168725,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.18055555555555555,0.18907942459872346,4,-0.16721681894095686,0.16203386079825793,4,0.8888888888888888,0.12830005981991682,4
switch_d0,regime_conditional,observed,transit_rough,transition,own,sma_minus_ewma,-0.21325591786118103,0.18364566152983636,4,0.3333333333333333,0.15713484026367722,2,-0.2454317612212349,0.05662563256401601,4,0.26402087422473247,0.10782881965345312,2,0.025820999074930618,0.019582174491240344,5,0.2361111111111111,0.03928371006591931,2,0.16666666666666669,0.23570226039551587,2,5.551115123125783e-17,0.0,2,0.3333333333333333,0.15713484026367722,2,-0.2222222222222222,0.039283710065919325,2,-0.6666666666666667,0.0,5,0.18,0.24899799195977468,5,9.945566519340803,14.228162784828424,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.5138888888888888,0.23733343736993143,4,-0.35739581372521484,0.08464415664898159,4,0.8888888888888888,0.12830005981991682,4
switch_d0,regime_conditional,observed,transit_rough,transition,own,sma_minus_point,-0.023076923076923064,0.31073362402931815,4,0.75,0.11785113019775793,2,-0.17496392496392493,0.14007957101877067,4,0.640726944955115,0.05330161336113638,2,0.03521520711275568,0.02815038621933746,5,0.3333333333333333,0.019641855032959663,2,0.38888888888888884,0.0,2,5.551115123125783e-17,0.0,2,0.75,0.11785113019775793,2,0.05555555555555555,0.11785113019775793,2,-0.6666666666666667,0.0,5,0.08888888888888888,0.3880944265905107,5,5.580909308938911,12.042866344878362,5,-0.6666666666666667,0.0,5,0.0,0.0,5,-0.18055555555555555,0.18907942459872346,4,-0.16721681894095686,0.16203386079825793,4,0.8888888888888888,0.12830005981991682,4
switch_d0,regime_conditional,observed,transit_smooth,all,common,sma_minus_ewma,-0.11017835018949138,0.02003927156325648,5,-0.13575301891091368,0.05073355413371156,5,-0.09488406495559268,0.036212350178260876,5,-0.2108594717811607,0.05818615064719853,5,0.007086145047241947,0.006802891355305214,5,-0.01003417634996582,0.008489353048688615,5,-0.04167008430166326,0.049538593012152264,5,0.0,0.0,5,-0.13575301891091368,0.05073355413371156,5,-0.12380496696286172,0.06538950201367257,5,0.0,0.0,5,0.1334945652173913,0.05678648152241564,5,-1.4223557870007417,1.5745680004157308,5,-0.1333333333333333,0.0,5,0.0,0.0,5,-0.25432900432900435,0.11033507173996256,5,-0.16853906043343436,0.022716111959138783,5,0.1998057498057498,0.13692541734123392,5
switch_d0,regime_conditional,observed,transit_smooth,all,common,sma_minus_point,0.01623656887729864,0.060695016748551704,5,0.23325131009341535,0.1114888116760211,5,-0.13828428723583816,0.09730801969708987,5,0.039426749703741736,0.07096922204829269,5,0.023078682633466716,0.011775616621006249,5,0.049546593757120075,0.0448641763009762,5,0.04784916837548416,0.05844470973140057,5,0.0,0.0,5,0.23325131009341535,0.1114888116760211,5,0.14799270904534062,0.1312623702920888,5,0.0,0.0,5,0.33753260869565216,0.07085301303770886,5,-5.014553766978617,6.021325128723925,5,-0.1333333333333333,0.0,5,0.0,0.0,5,0.1135253635253635,0.09665588818147396,5,-0.024728341629598936,0.05837733906843304,5,0.1998057498057498,0.13692541734123392,5
switch_d0,regime_conditional,observed,transit_smooth,all,own,sma_minus_ewma,-0.13333685724299038,0.018900260514351917,5,-0.12646940778519727,0.07629765598571225,5,-0.12614879968695686,0.02760890029406309,5,-0.21539957255703465,0.07492107914622756,5,0.008307150816854316,0.009029434176241063,5,-0.02012142827932302,0.025618514065635284,5,-0.051557506820664734,0.044956121718862485,5,0.0,1.1102230246251565e-16,5,-0.12646940778519727,0.07629765598571225,5,-0.08709725946568053,0.06283434382404741,5,-0.1333333333333333,0.0,5,0.1571656552810645,0.07354508653606039,5,-0.8849047455421056,2.141245974153222,5,-0.1333333333333333,0.0,5,0.0,0.0,5,-0.25432900432900435,0.11033507173996256,5,-0.16853906043343436,0.022716111959138783,5,0.1998057498057498,0.13692541734123392,5
switch_d0,regime_conditional,observed,transit_smooth,all,own,sma_minus_point,0.010473861560845043,0.06266933593499466,5,0.24138496006917057,0.11391848578437433,5,-0.1613401250288134,0.08928847492550589,5,0.02811347397451004,0.0781992793563649,5,0.023432143431616724,0.011709564286408642,5,0.04650916335126862,0.04625694059523464,5,0.06801458775142985,0.09542868459231998,5,0.0,1.1102230246251565e-16,5,0.24138496006917057,0.11391848578437433,5,0.15770793533951427,0.13320681280952468,5,-0.1333333333333333,0.0,5,0.33694865822583214,0.06913539005063371,5,-4.67601928082478,5.695373575628735,5,-0.1333333333333333,0.0,5,0.0,0.0,5,0.1135253635253635,0.09665588818147396,5,-0.024728341629598936,0.05837733906843304,5,0.1998057498057498,0.13692541734123392,5
