seed,scenario,method,temporal,view,regime,window,n_cells,positive_cells,tp,fp,fn,tn,precision,recall,f1,clean_channel_fpr,average_precision,top1_localization,localization_rows,bystander_fpr,bystander_cells,clean_row_alarm_rate,score_coverage,common_complete_row_fraction,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,selected_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,post_event_cells,post_event_fpr,false_onsets_per_1000_clean_cells
42,switch_before6,regime_marginal,carry,observed,all,stable,5616,144,10,35,134,5437,0.2222222222222222,0.06944444444444445,0.10582010582010581,0.006396198830409356,0.08053844174775765,0.5833333333333334,144,0.024305555555555556,288,0.015046296296296295,1.0,1.0,0.3333333333333333,0.06944444444444445,0.041666666666666664,5616,1.0,1.0,0.06944444444444445,0.10582010582010581,0.0,144,0.020833333333333332,3.289473684210526
42,switch_before6,regime_marginal,carry,observed,all,record_transition,864,144,33,29,111,691,0.532258064516129,0.22916666666666666,0.32038834951456313,0.04027777777777778,0.4130542973326785,0.7708333333333334,144,0.03125,288,0.13194444444444445,1.0,1.0,0.3333333333333333,0.22916666666666666,0.2152777777777778,864,1.0,1.0,0.22916666666666666,0.32038834951456313,0.0,144,0.10416666666666667,8.333333333333334
42,switch_before6,regime_marginal,carry,observed,all,record_stable,5616,144,10,35,134,5437,0.2222222222222222,0.06944444444444445,0.10582010582010581,0.006396198830409356,0.08053844174775765,0.5833333333333334,144,0.024305555555555556,288,0.015046296296296295,1.0,1.0,0.3333333333333333,0.06944444444444445,0.041666666666666664,5616,1.0,1.0,0.06944444444444445,0.10582010582010581,0.0,144,0.020833333333333332,3.289473684210526
42,switch_before6,regime_marginal,carry,observed,warehouse,all,2160,96,15,37,81,2027,0.28846153846153844,0.15625,0.20270270270270271,0.017926356589147287,0.1869317521017526,0.6354166666666666,96,0.07291666666666667,192,0.035256410256410256,1.0,1.0,0.3333333333333333,0.15625,0.11458333333333333,2160,1.0,1.0,0.15625,0.20270270270270271,0.0,96,0.020833333333333332,7.751937984496124
42,switch_before6,regime_marginal,carry,observed,warehouse,transition,288,48,9,12,39,228,0.42857142857142855,0.1875,0.2608695652173913,0.05,0.3899997136614174,0.5625,48,0.07291666666666667,96,0.10416666666666667,1.0,1.0,0.3333333333333333,0.1875,0.1875,288,1.0,1.0,0.1875,0.2608695652173913,0.0,48,0.041666666666666664,12.5
42,switch_before6,regime_marginal,carry,observed,warehouse,stable,1872,48,6,25,42,1799,0.1935483870967742,0.125,0.1518987341772152,0.013706140350877192,0.10771645798817833,0.7083333333333334,48,0.07291666666666667,96,0.029513888888888888,1.0,1.0,0.3333333333333333,0.125,0.041666666666666664,1872,1.0,1.0,0.125,0.1518987341772152,0.0,48,0.0,7.12719298245614
42,switch_before6,regime_marginal,carry,observed,warehouse,record_transition,288,48,9,12,39,228,0.42857142857142855,0.1875,0.2608695652173913,0.05,0.3899997136614174,0.5625,48,0.07291666666666667,96,0.10416666666666667,1.0,1.0,0.3333333333333333,0.1875,0.1875,288,1.0,1.0,0.1875,0.2608695652173913,0.0,48,0.041666666666666664,12.5
42,switch_before6,regime_marginal,carry,observed,warehouse,record_stable,1872,48,6,25,42,1799,0.1935483870967742,0.125,0.1518987341772152,0.013706140350877192,0.10771645798817833,0.7083333333333334,48,0.07291666666666667,96,0.029513888888888888,1.0,1.0,0.3333333333333333,0.125,0.041666666666666664,1872,1.0,1.0,0.125,0.1518987341772152,0.0,48,0.0,7.12719298245614
42,switch_before6,regime_marginal,carry,observed,transit_smooth,all,2160,96,13,9,83,2055,0.5909090909090909,0.13541666666666666,0.22033898305084745,0.00436046511627907,0.23486338034543533,0.7291666666666666,96,0.0,192,0.014423076923076924,1.0,1.0,0.3333333333333333,0.13541666666666666,0.13541666666666666,2160,1.0,1.0,0.13541666666666666,0.22033898305084745,0.0,96,0.052083333333333336,0.9689922480620154
42,switch_before6,regime_marginal,carry,observed,transit_smooth,transition,288,48,10,5,38,235,0.6666666666666666,0.20833333333333334,0.31746031746031744,0.020833333333333332,0.479120691386733,0.9166666666666666,48,0.0,96,0.10416666666666667,1.0,1.0,0.3333333333333333,0.20833333333333334,0.20833333333333334,288,1.0,1.0,0.20833333333333334,0.31746031746031744,0.0,48,0.10416666666666667,0.0
42,switch_before6,regime_marginal,carry,observed,transit_smooth,stable,1872,48,3,4,45,1820,0.42857142857142855,0.0625,0.10909090909090909,0.0021929824561403508,0.11374767029745901,0.5416666666666666,48,0.0,96,0.006944444444444444,1.0,1.0,0.3333333333333333,0.0625,0.0625,1872,1.0,1.0,0.0625,0.10909090909090909,0.0,48,0.0,1.0964912280701755
42,switch_before6,regime_marginal,carry,observed,transit_smooth,record_transition,288,48,10,5,38,235,0.6666666666666666,0.20833333333333334,0.31746031746031744,0.020833333333333332,0.479120691386733,0.9166666666666666,48,0.0,96,0.10416666666666667,1.0,1.0,0.3333333333333333,0.20833333333333334,0.20833333333333334,288,1.0,1.0,0.20833333333333334,0.31746031746031744,0.0,48,0.10416666666666667,0.0
42,switch_before6,regime_marginal,carry,observed,transit_smooth,record_stable,1872,48,3,4,45,1820,0.42857142857142855,0.0625,0.10909090909090909,0.0021929824561403508,0.11374767029745901,0.5416666666666666,48,0.0,96,0.006944444444444444,1.0,1.0,0.3333333333333333,0.0625,0.0625,1872,1.0,1.0,0.0625,0.10909090909090909,0.0,48,0.0,1.0964912280701755
42,switch_before6,regime_marginal,carry,observed,transit_rough,all,2160,96,15,18,81,2046,0.45454545454545453,0.15625,0.23255813953488372,0.00872093023255814,0.19957392431374588,0.6666666666666666,96,0.010416666666666666,192,0.022435897435897436,1.0,1.0,0.3333333333333333,0.15625,0.13541666666666666,2160,1.0,1.0,0.15625,0.23255813953488372,0.0,96,0.11458333333333333,2.9069767441860463
42,switch_before6,regime_marginal,carry,observed,transit_rough,transition,288,48,14,12,34,228,0.5384615384615384,0.2916666666666667,0.3783783783783784,0.05,0.4001372749185197,0.8333333333333334,48,0.020833333333333332,96,0.1875,1.0,1.0,0.3333333333333333,0.2916666666666667,0.25,288,1.0,1.0,0.2916666666666667,0.3783783783783784,0.0,48,0.16666666666666666,12.5
42,switch_before6,regime_marginal,carry,observed,transit_rough,stable,1872,48,1,6,47,1818,0.14285714285714285,0.020833333333333332,0.03636363636363636,0.003289473684210526,0.05729336306713769,0.5,48,0.0,96,0.008680555555555556,1.0,1.0,0.3333333333333333,0.020833333333333332,0.020833333333333332,1872,1.0,1.0,0.020833333333333332,0.03636363636363636,0.0,48,0.0625,1.644736842105263
42,switch_before6,regime_marginal,carry,observed,transit_rough,record_transition,288,48,14,12,34,228,0.5384615384615384,0.2916666666666667,0.3783783783783784,0.05,0.4001372749185197,0.8333333333333334,48,0.020833333333333332,96,0.1875,1.0,1.0,0.3333333333333333,0.2916666666666667,0.25,288,1.0,1.0,0.2916666666666667,0.3783783783783784,0.0,48,0.16666666666666666,12.5
42,switch_before6,regime_marginal,carry,observed,transit_rough,record_stable,1872,48,1,6,47,1818,0.14285714285714285,0.020833333333333332,0.03636363636363636,0.003289473684210526,0.05729336306713769,0.5,48,0.0,96,0.008680555555555556,1.0,1.0,0.3333333333333333,0.020833333333333332,0.020833333333333332,1872,1.0,1.0,0.020833333333333332,0.03636363636363636,0.0,48,0.0625,1.644736842105263
42,switch_before6,regime_conditional,point,observed,all,all,6480,288,26,79,262,6113,0.24761904761904763,0.09027777777777778,0.13231552162849872,0.012758397932816537,0.10630244974168344,0.4722222222222222,288,0.017361111111111112,576,0.03579059829059829,1.0,1.0,0.3333333333333333,0.09027777777777778,0.08680555555555555,6480,1.0,1.0,0.09027777777777778,0.13231552162849872,0.0,288,0.010416666666666666,12.435400516795866
42,switch_before6,regime_conditional,point,observed,all,transition,864,144,14,9,130,711,0.6086956521739131,0.09722222222222222,0.16766467065868262,0.0125,0.2835847752062127,0.4791666666666667,144,0.017361111111111112,288,0.027777777777777776,1.0,1.0,0.3333333333333333,0.09722222222222222,0.09027777777777778,864,1.0,1.0,0.09722222222222222,0.16766467065868262,0.0,144,0.013888888888888888,12.5
42,switch_before6,regime_conditional,point,observed,all,stable,5616,144,12,70,132,5402,0.14634146341463414,0.08333333333333333,0.10619469026548672,0.012792397660818713,0.07647356203940496,0.4652777777777778,144,0.017361111111111112,288,0.036458333333333336,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,5616,1.0,1.0,0.08333333333333333,0.10619469026548672,0.0,144,0.006944444444444444,12.426900584795321
42,switch_before6,regime_conditional,point,observed,all,record_transition,864,144,14,9,130,711,0.6086956521739131,0.09722222222222222,0.16766467065868262,0.0125,0.2835847752062127,0.4791666666666667,144,0.017361111111111112,288,0.027777777777777776,1.0,1.0,0.3333333333333333,0.09722222222222222,0.09027777777777778,864,1.0,1.0,0.09722222222222222,0.16766467065868262,0.0,144,0.013888888888888888,12.5
42,switch_before6,regime_conditional,point,observed,all,record_stable,5616,144,12,70,132,5402,0.14634146341463414,0.08333333333333333,0.10619469026548672,0.012792397660818713,0.07647356203940496,0.4652777777777778,144,0.017361111111111112,288,0.036458333333333336,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,5616,1.0,1.0,0.08333333333333333,0.10619469026548672,0.0,144,0.006944444444444444,12.426900584795321
42,switch_before6,regime_conditional,point,observed,warehouse,all,2160,96,8,27,88,2037,0.22857142857142856,0.08333333333333333,0.12213740458015267,0.01308139534883721,0.09984514077448277,0.46875,96,0.015625,192,0.03685897435897436,1.0,1.0,0.3333333333333333,0.08333333333333333,0.07291666666666667,2160,1.0,1.0,0.08333333333333333,0.12213740458015267,0.0,96,0.0,12.5968992248062
42,switch_before6,regime_conditional,point,observed,warehouse,transition,288,48,3,3,45,237,0.5,0.0625,0.1111111111111111,0.0125,0.21545838213966545,0.4375,48,0.03125,96,0.0,1.0,1.0,0.3333333333333333,0.0625,0.041666666666666664,288,1.0,1.0,0.0625,0.1111111111111111,0.0,48,0.0,12.5
42,switch_before6,regime_conditional,point,observed,warehouse,stable,1872,48,5,24,43,1800,0.1724137931034483,0.10416666666666667,0.12987012987012986,0.013157894736842105,0.09591882271162969,0.5,48,0.0,96,0.03993055555555555,1.0,1.0,0.3333333333333333,0.10416666666666667,0.10416666666666667,1872,1.0,1.0,0.10416666666666667,0.12987012987012986,0.0,48,0.0,12.609649122807017
42,switch_before6,regime_conditional,point,observed,warehouse,record_transition,288,48,3,3,45,237,0.5,0.0625,0.1111111111111111,0.0125,0.21545838213966545,0.4375,48,0.03125,96,0.0,1.0,1.0,0.3333333333333333,0.0625,0.041666666666666664,288,1.0,1.0,0.0625,0.1111111111111111,0.0,48,0.0,12.5
42,switch_before6,regime_conditional,point,observed,warehouse,record_stable,1872,48,5,24,43,1800,0.1724137931034483,0.10416666666666667,0.12987012987012986,0.013157894736842105,0.09591882271162969,0.5,48,0.0,96,0.03993055555555555,1.0,1.0,0.3333333333333333,0.10416666666666667,0.10416666666666667,1872,1.0,1.0,0.10416666666666667,0.12987012987012986,0.0,48,0.0,12.609649122807017
42,switch_before6,regime_conditional,point,observed,transit_smooth,all,2160,96,9,21,87,2043,0.3,0.09375,0.14285714285714285,0.010174418604651164,0.14598256341738045,0.5,96,0.020833333333333332,192,0.027243589743589744,1.0,1.0,0.3333333333333333,0.09375,0.09375,2160,1.0,1.0,0.09375,0.14285714285714285,0.0,96,0.010416666666666666,10.174418604651162
42,switch_before6,regime_conditional,point,observed,transit_smooth,transition,288,48,4,2,44,238,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.008333333333333333,0.38037815243330086,0.5,48,0.010416666666666666,96,0.020833333333333332,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,288,1.0,1.0,0.08333333333333333,0.14814814814814814,0.0,48,0.020833333333333332,8.333333333333334
42,switch_before6,regime_conditional,point,observed,transit_smooth,stable,1872,48,5,19,43,1805,0.20833333333333334,0.10416666666666667,0.1388888888888889,0.010416666666666666,0.12153497184257815,0.5,48,0.03125,96,0.027777777777777776,1.0,1.0,0.3333333333333333,0.10416666666666667,0.10416666666666667,1872,1.0,1.0,0.10416666666666667,0.1388888888888889,0.0,48,0.0,10.416666666666666
42,switch_before6,regime_conditional,point,observed,transit_smooth,record_transition,288,48,4,2,44,238,0.6666666666666666,0.08333333333333333,0.14814814814814814,0.008333333333333333,0.38037815243330086,0.5,48,0.010416666666666666,96,0.020833333333333332,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,288,1.0,1.0,0.08333333333333333,0.14814814814814814,0.0,48,0.020833333333333332,8.333333333333334
42,switch_before6,regime_conditional,point,observed,transit_smooth,record_stable,1872,48,5,19,43,1805,0.20833333333333334,0.10416666666666667,0.1388888888888889,0.010416666666666666,0.12153497184257815,0.5,48,0.03125,96,0.027777777777777776,1.0,1.0,0.3333333333333333,0.10416666666666667,0.10416666666666667,1872,1.0,1.0,0.10416666666666667,0.1388888888888889,0.0,48,0.0,10.416666666666666
42,switch_before6,regime_conditional,point,observed,transit_rough,all,2160,96,9,31,87,2033,0.225,0.09375,0.1323529411764706,0.015019379844961241,0.10625519930943861,0.4479166666666667,96,0.015625,192,0.04326923076923077,1.0,1.0,0.3333333333333333,0.09375,0.09375,2160,1.0,1.0,0.09375,0.1323529411764706,0.0,96,0.020833333333333332,14.534883720930232
42,switch_before6,regime_conditional,point,observed,transit_rough,transition,288,48,7,4,41,236,0.6363636363636364,0.14583333333333334,0.23728813559322035,0.016666666666666666,0.32881421920367504,0.5,48,0.010416666666666666,96,0.0625,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,288,1.0,1.0,0.14583333333333334,0.23728813559322035,0.0,48,0.020833333333333332,16.666666666666668
42,switch_before6,regime_conditional,point,observed,transit_rough,stable,1872,48,2,27,46,1797,0.06896551724137931,0.041666666666666664,0.05194805194805195,0.014802631578947368,0.0553081039863922,0.3958333333333333,48,0.020833333333333332,96,0.041666666666666664,1.0,1.0,0.3333333333333333,0.041666666666666664,0.041666666666666664,1872,1.0,1.0,0.041666666666666664,0.05194805194805195,0.0,48,0.020833333333333332,14.25438596491228
42,switch_before6,regime_conditional,point,observed,transit_rough,record_transition,288,48,7,4,41,236,0.6363636363636364,0.14583333333333334,0.23728813559322035,0.016666666666666666,0.32881421920367504,0.5,48,0.010416666666666666,96,0.0625,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,288,1.0,1.0,0.14583333333333334,0.23728813559322035,0.0,48,0.020833333333333332,16.666666666666668
42,switch_before6,regime_conditional,point,observed,transit_rough,record_stable,1872,48,2,27,46,1797,0.06896551724137931,0.041666666666666664,0.05194805194805195,0.014802631578947368,0.0553081039863922,0.3958333333333333,48,0.020833333333333332,96,0.041666666666666664,1.0,1.0,0.3333333333333333,0.041666666666666664,0.041666666666666664,1872,1.0,1.0,0.041666666666666664,0.05194805194805195,0.0,48,0.020833333333333332,14.25438596491228
42,switch_before6,regime_conditional,ewma,observed,all,all,6480,288,42,93,246,6099,0.3111111111111111,0.14583333333333334,0.19858156028368795,0.015019379844961241,0.1967627958941836,0.6458333333333334,288,0.012152777777777778,576,0.04433760683760684,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,6480,1.0,1.0,0.14583333333333334,0.19858156028368795,0.0,288,0.0763888888888889,8.720930232558139
42,switch_before6,regime_conditional,ewma,observed,all,transition,864,144,21,24,123,696,0.4666666666666667,0.14583333333333334,0.2222222222222222,0.03333333333333333,0.3334562899805969,0.6736111111111112,144,0.003472222222222222,288,0.1527777777777778,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,864,1.0,1.0,0.14583333333333334,0.2222222222222222,0.0,144,0.1111111111111111,16.666666666666668
42,switch_before6,regime_conditional,ewma,observed,all,stable,5616,144,21,69,123,5403,0.23333333333333334,0.14583333333333334,0.1794871794871795,0.012609649122807017,0.19253507340249953,0.6180555555555556,144,0.020833333333333332,288,0.03530092592592592,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,5616,1.0,1.0,0.14583333333333334,0.1794871794871795,0.0,144,0.041666666666666664,7.675438596491228
42,switch_before6,regime_conditional,ewma,observed,all,record_transition,864,144,21,24,123,696,0.4666666666666667,0.14583333333333334,0.2222222222222222,0.03333333333333333,0.3334562899805969,0.6736111111111112,144,0.003472222222222222,288,0.1527777777777778,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,864,1.0,1.0,0.14583333333333334,0.2222222222222222,0.0,144,0.1111111111111111,16.666666666666668
42,switch_before6,regime_conditional,ewma,observed,all,record_stable,5616,144,21,69,123,5403,0.23333333333333334,0.14583333333333334,0.1794871794871795,0.012609649122807017,0.19253507340249953,0.6180555555555556,144,0.020833333333333332,288,0.03530092592592592,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,5616,1.0,1.0,0.14583333333333334,0.1794871794871795,0.0,144,0.041666666666666664,7.675438596491228
42,switch_before6,regime_conditional,ewma,observed,warehouse,all,2160,96,9,35,87,2029,0.20454545454545456,0.09375,0.12857142857142856,0.01695736434108527,0.15853508518986323,0.6354166666666666,96,0.010416666666666666,192,0.05128205128205128,1.0,1.0,0.3333333333333333,0.09375,0.09375,2160,1.0,1.0,0.09375,0.12857142857142856,0.0,96,0.041666666666666664,10.174418604651162
42,switch_before6,regime_conditional,ewma,observed,warehouse,transition,288,48,5,8,43,232,0.38461538461538464,0.10416666666666667,0.16393442622950818,0.03333333333333333,0.3027250600798428,0.6041666666666666,48,0.010416666666666666,96,0.125,1.0,1.0,0.3333333333333333,0.10416666666666667,0.10416666666666667,288,1.0,1.0,0.10416666666666667,0.16393442622950818,0.0,48,0.041666666666666664,20.833333333333332
42,switch_before6,regime_conditional,ewma,observed,warehouse,stable,1872,48,4,27,44,1797,0.12903225806451613,0.08333333333333333,0.10126582278481013,0.014802631578947368,0.14077374536920298,0.6666666666666666,48,0.010416666666666666,96,0.04513888888888889,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,1872,1.0,1.0,0.08333333333333333,0.10126582278481013,0.0,48,0.041666666666666664,8.771929824561404
42,switch_before6,regime_conditional,ewma,observed,warehouse,record_transition,288,48,5,8,43,232,0.38461538461538464,0.10416666666666667,0.16393442622950818,0.03333333333333333,0.3027250600798428,0.6041666666666666,48,0.010416666666666666,96,0.125,1.0,1.0,0.3333333333333333,0.10416666666666667,0.10416666666666667,288,1.0,1.0,0.10416666666666667,0.16393442622950818,0.0,48,0.041666666666666664,20.833333333333332
42,switch_before6,regime_conditional,ewma,observed,warehouse,record_stable,1872,48,4,27,44,1797,0.12903225806451613,0.08333333333333333,0.10126582278481013,0.014802631578947368,0.14077374536920298,0.6666666666666666,48,0.010416666666666666,96,0.04513888888888889,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,1872,1.0,1.0,0.08333333333333333,0.10126582278481013,0.0,48,0.041666666666666664,8.771929824561404
42,switch_before6,regime_conditional,ewma,observed,transit_smooth,all,2160,96,16,26,80,2038,0.38095238095238093,0.16666666666666666,0.2318840579710145,0.012596899224806201,0.23677435101345154,0.6666666666666666,96,0.015625,192,0.035256410256410256,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,2160,1.0,1.0,0.16666666666666666,0.2318840579710145,0.0,96,0.0625,7.267441860465116
42,switch_before6,regime_conditional,ewma,observed,transit_smooth,transition,288,48,7,7,41,233,0.5,0.14583333333333334,0.22580645161290322,0.029166666666666667,0.37099292213672425,0.6875,48,0.0,96,0.14583333333333334,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,288,1.0,1.0,0.14583333333333334,0.22580645161290322,0.0,48,0.125,16.666666666666668
42,switch_before6,regime_conditional,ewma,observed,transit_smooth,stable,1872,48,9,19,39,1805,0.32142857142857145,0.1875,0.23684210526315788,0.010416666666666666,0.24468856964664412,0.6458333333333334,48,0.03125,96,0.026041666666666668,1.0,1.0,0.3333333333333333,0.1875,0.1875,1872,1.0,1.0,0.1875,0.23684210526315788,0.0,48,0.0,6.030701754385965
42,switch_before6,regime_conditional,ewma,observed,transit_smooth,record_transition,288,48,7,7,41,233,0.5,0.14583333333333334,0.22580645161290322,0.029166666666666667,0.37099292213672425,0.6875,48,0.0,96,0.14583333333333334,1.0,1.0,0.3333333333333333,0.14583333333333334,0.14583333333333334,288,1.0,1.0,0.14583333333333334,0.22580645161290322,0.0,48,0.125,16.666666666666668
42,switch_before6,regime_conditional,ewma,observed,transit_smooth,record_stable,1872,48,9,19,39,1805,0.32142857142857145,0.1875,0.23684210526315788,0.010416666666666666,0.24468856964664412,0.6458333333333334,48,0.03125,96,0.026041666666666668,1.0,1.0,0.3333333333333333,0.1875,0.1875,1872,1.0,1.0,0.1875,0.23684210526315788,0.0,48,0.0,6.030701754385965
42,switch_before6,regime_conditional,ewma,observed,transit_rough,all,2160,96,17,32,79,2032,0.3469387755102041,0.17708333333333334,0.23448275862068965,0.015503875968992248,0.21766364172685188,0.6354166666666666,96,0.010416666666666666,192,0.046474358974358976,1.0,1.0,0.3333333333333333,0.17708333333333334,0.17708333333333334,2160,1.0,1.0,0.17708333333333334,0.23448275862068965,0.0,96,0.125,8.720930232558139
42,switch_before6,regime_conditional,ewma,observed,transit_rough,transition,288,48,9,9,39,231,0.5,0.1875,0.2727272727272727,0.0375,0.3791250552738108,0.7291666666666666,48,0.0,96,0.1875,1.0,1.0,0.3333333333333333,0.1875,0.1875,288,1.0,1.0,0.1875,0.2727272727272727,0.0,48,0.16666666666666666,12.5
42,switch_before6,regime_conditional,ewma,observed,transit_rough,stable,1872,48,8,23,40,1801,0.25806451612903225,0.16666666666666666,0.20253164556962025,0.012609649122807017,0.19203704087075452,0.5416666666666666,48,0.020833333333333332,96,0.034722222222222224,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1872,1.0,1.0,0.16666666666666666,0.20253164556962025,0.0,48,0.08333333333333333,8.223684210526315
42,switch_before6,regime_conditional,ewma,observed,transit_rough,record_transition,288,48,9,9,39,231,0.5,0.1875,0.2727272727272727,0.0375,0.3791250552738108,0.7291666666666666,48,0.0,96,0.1875,1.0,1.0,0.3333333333333333,0.1875,0.1875,288,1.0,1.0,0.1875,0.2727272727272727,0.0,48,0.16666666666666666,12.5
42,switch_before6,regime_conditional,ewma,observed,transit_rough,record_stable,1872,48,8,23,40,1801,0.25806451612903225,0.16666666666666666,0.20253164556962025,0.012609649122807017,0.19203704087075452,0.5416666666666666,48,0.020833333333333332,96,0.034722222222222224,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1872,1.0,1.0,0.16666666666666666,0.20253164556962025,0.0,48,0.08333333333333333,8.223684210526315
42,switch_before6,regime_conditional,cusum,observed,all,all,6480,288,20,58,268,6134,0.2564102564102564,0.06944444444444445,0.1092896174863388,0.009366925064599484,0.12095603011424994,0.5972222222222222,288,0.006944444444444444,576,0.028846153846153848,1.0,1.0,0.3333333333333333,0.06944444444444445,0.06944444444444445,6480,1.0,1.0,0.06944444444444445,0.1092896174863388,0.0,288,0.125,3.0684754521963824
42,switch_before6,regime_conditional,cusum,observed,all,transition,864,144,11,24,133,696,0.3142857142857143,0.0763888888888889,0.12290502793296089,0.03333333333333333,0.24295802045351203,0.5902777777777778,144,0.003472222222222222,288,0.1597222222222222,1.0,1.0,0.3333333333333333,0.0763888888888889,0.0763888888888889,864,1.0,1.0,0.0763888888888889,0.12290502793296089,0.0,144,0.1527777777777778,8.333333333333334
42,switch_before6,regime_conditional,cusum,observed,all,stable,5616,144,9,34,135,5438,0.20930232558139536,0.0625,0.0962566844919786,0.0062134502923976605,0.11692153212007184,0.6041666666666666,144,0.010416666666666666,288,0.017939814814814815,1.0,1.0,0.3333333333333333,0.0625,0.0625,5616,1.0,1.0,0.0625,0.0962566844919786,0.0,144,0.09722222222222222,2.375730994152047
42,switch_before6,regime_conditional,cusum,observed,all,record_transition,864,144,11,24,133,696,0.3142857142857143,0.0763888888888889,0.12290502793296089,0.03333333333333333,0.24295802045351203,0.5902777777777778,144,0.003472222222222222,288,0.1597222222222222,1.0,1.0,0.3333333333333333,0.0763888888888889,0.0763888888888889,864,1.0,1.0,0.0763888888888889,0.12290502793296089,0.0,144,0.1527777777777778,8.333333333333334
42,switch_before6,regime_conditional,cusum,observed,all,record_stable,5616,144,9,34,135,5438,0.20930232558139536,0.0625,0.0962566844919786,0.0062134502923976605,0.11692153212007184,0.6041666666666666,144,0.010416666666666666,288,0.017939814814814815,1.0,1.0,0.3333333333333333,0.0625,0.0625,5616,1.0,1.0,0.0625,0.0962566844919786,0.0,144,0.09722222222222222,2.375730994152047
42,switch_before6,regime_conditional,cusum,observed,warehouse,all,2160,96,4,9,92,2055,0.3076923076923077,0.041666666666666664,0.07339449541284404,0.00436046511627907,0.09429488967299723,0.53125,96,0.010416666666666666,192,0.011217948717948718,1.0,1.0,0.3333333333333333,0.041666666666666664,0.041666666666666664,2160,1.0,1.0,0.041666666666666664,0.07339449541284404,0.0,96,0.010416666666666666,2.9069767441860463
42,switch_before6,regime_conditional,cusum,observed,warehouse,transition,288,48,3,3,45,237,0.5,0.0625,0.1111111111111111,0.0125,0.2690470072598711,0.5833333333333334,48,0.010416666666666666,96,0.041666666666666664,1.0,1.0,0.3333333333333333,0.0625,0.0625,288,1.0,1.0,0.0625,0.1111111111111111,0.0,48,0.020833333333333332,12.5
42,switch_before6,regime_conditional,cusum,observed,warehouse,stable,1872,48,1,6,47,1818,0.14285714285714285,0.020833333333333332,0.03636363636363636,0.003289473684210526,0.06659153373605539,0.4791666666666667,48,0.010416666666666666,96,0.008680555555555556,1.0,1.0,0.3333333333333333,0.020833333333333332,0.020833333333333332,1872,1.0,1.0,0.020833333333333332,0.03636363636363636,0.0,48,0.0,1.644736842105263
42,switch_before6,regime_conditional,cusum,observed,warehouse,record_transition,288,48,3,3,45,237,0.5,0.0625,0.1111111111111111,0.0125,0.2690470072598711,0.5833333333333334,48,0.010416666666666666,96,0.041666666666666664,1.0,1.0,0.3333333333333333,0.0625,0.0625,288,1.0,1.0,0.0625,0.1111111111111111,0.0,48,0.020833333333333332,12.5
42,switch_before6,regime_conditional,cusum,observed,warehouse,record_stable,1872,48,1,6,47,1818,0.14285714285714285,0.020833333333333332,0.03636363636363636,0.003289473684210526,0.06659153373605539,0.4791666666666667,48,0.010416666666666666,96,0.008680555555555556,1.0,1.0,0.3333333333333333,0.020833333333333332,0.020833333333333332,1872,1.0,1.0,0.020833333333333332,0.03636363636363636,0.0,48,0.0,1.644736842105263
42,switch_before6,regime_conditional,cusum,observed,transit_smooth,all,2160,96,8,12,88,2052,0.4,0.08333333333333333,0.13793103448275862,0.005813953488372093,0.16962912218475745,0.5833333333333334,96,0.0,192,0.019230769230769232,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,2160,1.0,1.0,0.08333333333333333,0.13793103448275862,0.0,96,0.09375,1.4534883720930232
42,switch_before6,regime_conditional,cusum,observed,transit_smooth,transition,288,48,4,7,44,233,0.36363636363636365,0.08333333333333333,0.13559322033898305,0.029166666666666667,0.23857698604396615,0.5,48,0.0,96,0.14583333333333334,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,288,1.0,1.0,0.08333333333333333,0.13559322033898305,0.0,48,0.14583333333333334,4.166666666666667
42,switch_before6,regime_conditional,cusum,observed,transit_smooth,stable,1872,48,4,5,44,1819,0.4444444444444444,0.08333333333333333,0.14035087719298245,0.0027412280701754384,0.1982989333067882,0.6666666666666666,48,0.0,96,0.008680555555555556,1.0,1.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,1872,1.0,1.0,0.08333333333333333,0.14035087719298245,0.0,48,0.041666666666666664,1.0964912280701755
