seed,scenario,method,temporal,view,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
46,steady_d12_n2_m1,regime_conditional,cusum,clean,16,8,2,113,125,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,17,8,1,60,72,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,clean,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,0,0,0,128,140,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,1,0,1,84,96,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,2,1,1,74,86,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,3,1,1,129,141,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,4,2,1,50,62,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,5,2,0,14,26,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,carry,clean,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,7,3,1,52,64,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
46,steady_d12_n2_m1,regime_conditional,carry,clean,8,4,2,110,122,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,10,5,2,137,149,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,12,6,2,70,82,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,13,6,0,108,120,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,14,7,1,32,44,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_conditional,carry,clean,15,7,2,119,131,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,16,8,2,113,125,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,17,8,1,60,72,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,clean,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,0,0,0,128,140,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_marginal,point,observed,1,0,1,84,96,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,2,1,1,74,86,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_marginal,point,observed,3,1,1,129,141,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
46,steady_d12_n2_m1,regime_marginal,point,observed,4,2,1,50,62,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,7,3,1,52,64,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_marginal,point,observed,8,4,2,110,122,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,10,5,2,137,149,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,12,6,2,70,82,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,13,6,0,108,120,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_marginal,point,observed,14,7,1,32,44,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,15,7,2,119,131,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_marginal,point,observed,16,8,2,113,125,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,point,observed,17,8,1,60,72,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
46,steady_d12_n2_m1,regime_marginal,point,observed,18,9,0,89,101,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_marginal,point,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,point,observed,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,0,0,0,128,140,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_marginal,ewma,observed,1,0,1,84,96,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,2,1,1,74,86,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_marginal,ewma,observed,3,1,1,129,141,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,ewma,observed,4,2,1,50,62,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,7,3,1,52,64,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,8,4,2,110,122,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_marginal,ewma,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,10,5,2,137,149,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_marginal,ewma,observed,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,12,6,2,70,82,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,ewma,observed,13,6,0,108,120,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_marginal,ewma,observed,14,7,1,32,44,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,ewma,observed,15,7,2,119,131,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_marginal,ewma,observed,16,8,2,113,125,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,17,8,1,60,72,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
46,steady_d12_n2_m1,regime_marginal,ewma,observed,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,ewma,observed,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,0,0,0,128,140,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,1,0,1,84,96,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,2,1,1,74,86,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
46,steady_d12_n2_m1,regime_marginal,cusum,observed,3,1,1,129,141,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,4,2,1,50,62,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,7,3,1,52,64,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,8,4,2,110,122,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
46,steady_d12_n2_m1,regime_marginal,cusum,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,10,5,2,137,149,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_marginal,cusum,observed,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,12,6,2,70,82,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
46,steady_d12_n2_m1,regime_marginal,cusum,observed,13,6,0,108,120,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,14,7,1,32,44,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,15,7,2,119,131,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_marginal,cusum,observed,16,8,2,113,125,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,17,8,1,60,72,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,cusum,observed,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,0,0,0,128,140,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_marginal,carry,observed,1,0,1,84,96,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,2,1,1,74,86,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_marginal,carry,observed,3,1,1,129,141,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,carry,observed,4,2,1,50,62,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,7,3,1,52,64,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,8,4,2,110,122,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_marginal,carry,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,10,5,2,137,149,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_marginal,carry,observed,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,12,6,2,70,82,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,carry,observed,13,6,0,108,120,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_marginal,carry,observed,14,7,1,32,44,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_marginal,carry,observed,15,7,2,119,131,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_marginal,carry,observed,16,8,2,113,125,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,17,8,1,60,72,12,True,True,False,11.0,11,1.0,False,0.9166666666666666
46,steady_d12_n2_m1,regime_marginal,carry,observed,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_marginal,carry,observed,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,0,0,0,128,140,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,point,observed,1,0,1,84,96,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,2,1,1,74,86,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_conditional,point,observed,3,1,1,129,141,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
46,steady_d12_n2_m1,regime_conditional,point,observed,4,2,1,50,62,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,point,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,6,3,0,4,16,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
46,steady_d12_n2_m1,regime_conditional,point,observed,7,3,1,52,64,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_conditional,point,observed,8,4,2,110,122,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,10,5,2,137,149,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,12,6,2,70,82,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,point,observed,13,6,0,108,120,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_conditional,point,observed,14,7,1,32,44,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,point,observed,15,7,2,119,131,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,point,observed,16,8,2,113,125,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
46,steady_d12_n2_m1,regime_conditional,point,observed,17,8,1,60,72,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,18,9,0,89,101,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,point,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,20,10,1,7,19,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,21,10,0,117,129,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,point,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,point,observed,23,11,1,58,70,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,0,0,0,128,140,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,ewma,observed,1,0,1,84,96,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,ewma,observed,2,1,1,74,86,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,3,1,1,129,141,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,ewma,observed,4,2,1,50,62,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,ewma,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,7,3,1,52,64,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,ewma,observed,8,4,2,110,122,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,ewma,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,10,5,2,137,149,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,ewma,observed,11,5,0,45,57,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,ewma,observed,12,6,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,ewma,observed,13,6,0,108,120,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
46,steady_d12_n2_m1,regime_conditional,ewma,observed,14,7,1,32,44,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
46,steady_d12_n2_m1,regime_conditional,ewma,observed,15,7,2,119,131,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
46,steady_d12_n2_m1,regime_conditional,ewma,observed,16,8,2,113,125,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,ewma,observed,17,8,1,60,72,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,ewma,observed,18,9,0,89,101,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,ewma,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,20,10,1,7,19,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,ewma,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,ewma,observed,23,11,1,58,70,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,cusum,observed,0,0,0,128,140,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,1,0,1,84,96,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,cusum,observed,2,1,1,74,86,12,True,False,True,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,3,1,1,129,141,12,True,True,True,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,cusum,observed,4,2,1,50,62,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,cusum,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,7,3,1,52,64,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,cusum,observed,8,4,2,110,122,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,cusum,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,10,5,2,137,149,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,cusum,observed,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,12,6,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,cusum,observed,13,6,0,108,120,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,cusum,observed,14,7,1,32,44,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,cusum,observed,15,7,2,119,131,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
46,steady_d12_n2_m1,regime_conditional,cusum,observed,16,8,2,113,125,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,cusum,observed,17,8,1,60,72,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,cusum,observed,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,20,10,1,7,19,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_conditional,cusum,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,23,11,1,58,70,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,carry,observed,0,0,0,128,140,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,carry,observed,1,0,1,84,96,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,carry,observed,2,1,1,74,86,12,True,True,False,0.0,0,1.0,False,0.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,3,1,1,129,141,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,carry,observed,4,2,1,50,62,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,carry,observed,5,2,0,14,26,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,6,3,0,4,16,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,7,3,1,52,64,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,carry,observed,8,4,2,110,122,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,carry,observed,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,10,5,2,137,149,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,carry,observed,11,5,0,45,57,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,carry,observed,12,6,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,carry,observed,13,6,0,108,120,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
46,steady_d12_n2_m1,regime_conditional,carry,observed,14,7,1,32,44,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
46,steady_d12_n2_m1,regime_conditional,carry,observed,15,7,2,119,131,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
46,steady_d12_n2_m1,regime_conditional,carry,observed,16,8,2,113,125,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,carry,observed,17,8,1,60,72,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,carry,observed,18,9,0,89,101,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,carry,observed,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,20,10,1,7,19,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
46,steady_d12_n2_m1,regime_conditional,carry,observed,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,carry,observed,23,11,1,58,70,12,True,True,False,6.0,6,1.0,False,0.5
46,duration4,regime_marginal,point,clean,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
