scenario,method,temporal,view,regime,window,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
magnitude4,regime_marginal,point,observed,transit_rough,stable,0.883091142908466,0.03753226929841197,5,0.95625,0.04061164310337065,5,0.8215166387651653,0.049381711510459066,5,0.9656178783721383,0.03078414200028708,5,0.009786821705426357,0.003165951405562896,5,0.009375,0.0077252067573913155,5,0.9895833333333334,0.010416666666666676,5,0.3333333333333333,0.0,5,0.95625,0.04061164310337065,5,0.9416666666666668,0.035016117320774205,5,1.0,0.0,5,0.010416666666666666,0.010416666666666666,5,8.624031007751938,2.204324256991729,5,1.0,0.0,5,1.0,0.0,5,0.95625,0.04061164310337065,5,0.883091142908466,0.03753226929841197,5,0.0,0.0,5
magnitude4,regime_marginal,point,observed,transit_smooth,all,0.8805260937166789,0.01942235808897573,5,0.9416666666666667,0.01743041721945989,5,0.8276403799501144,0.03611883507427653,5,0.9660526252445647,0.012842393533458125,5,0.009205426356589146,0.0022202401622848063,5,0.007291666666666666,0.008715208609729953,5,0.9875,0.008715208609729966,5,0.3333333333333333,0.0,5,0.9416666666666667,0.01743041721945989,5,0.9270833333333334,0.024429248749080392,5,1.0,0.0,5,0.00625,0.00570544330734548,5,9.011627906976745,2.128476999659767,5,1.0,0.0,5,1.0,0.0,5,0.9416666666666667,0.01743041721945989,5,0.8805260937166789,0.01942235808897573,5,0.0,0.0,5
magnitude4,regime_marginal,point,observed,transit_smooth,record_stable,0.8805260937166789,0.01942235808897573,5,0.9416666666666667,0.01743041721945989,5,0.8276403799501144,0.03611883507427653,5,0.9660526252445647,0.012842393533458125,5,0.009205426356589146,0.0022202401622848063,5,0.007291666666666666,0.008715208609729953,5,0.9875,0.008715208609729966,5,0.3333333333333333,0.0,5,0.9416666666666667,0.01743041721945989,5,0.9270833333333334,0.024429248749080392,5,1.0,0.0,5,0.00625,0.00570544330734548,5,9.011627906976745,2.128476999659767,5,1.0,0.0,5,1.0,0.0,5,0.9416666666666667,0.01743041721945989,5,0.8805260937166789,0.01942235808897573,5,0.0,0.0,5
magnitude4,regime_marginal,point,observed,transit_smooth,stable,0.8805260937166789,0.01942235808897573,5,0.9416666666666667,0.01743041721945989,5,0.8276403799501144,0.03611883507427653,5,0.9660526252445647,0.012842393533458125,5,0.009205426356589146,0.0022202401622848063,5,0.007291666666666666,0.008715208609729953,5,0.9875,0.008715208609729966,5,0.3333333333333333,0.0,5,0.9416666666666667,0.01743041721945989,5,0.9270833333333334,0.024429248749080392,5,1.0,0.0,5,0.00625,0.00570544330734548,5,9.011627906976745,2.128476999659767,5,1.0,0.0,5,1.0,0.0,5,0.9416666666666667,0.01743041721945989,5,0.8805260937166789,0.01942235808897573,5,0.0,0.0,5
magnitude4,regime_marginal,point,observed,warehouse,all,0.8376695057611508,0.04504400410477742,5,0.89375,0.0406116431033707,5,0.7891322684403332,0.05620739921530184,5,0.9337615387552021,0.038810702482533675,5,0.01124031007751938,0.0035171882583103758,5,0.017708333333333333,0.012543327686241975,5,0.98125,0.015450413514782612,5,0.3333333333333333,0.0,5,0.89375,0.0406116431033707,5,0.8625,0.042568368211880314,5,1.0,0.0,5,0.016666666666666666,0.01892281471310932,5,10.562015503875969,3.6321055841068435,5,1.0,0.0,5,1.0,0.0,5,0.89375,0.0406116431033707,5,0.8376695057611508,0.04504400410477742,5,0.0,0.0,5
magnitude4,regime_marginal,point,observed,warehouse,record_stable,0.8376695057611508,0.04504400410477742,5,0.89375,0.0406116431033707,5,0.7891322684403332,0.05620739921530184,5,0.9337615387552021,0.038810702482533675,5,0.01124031007751938,0.0035171882583103758,5,0.017708333333333333,0.012543327686241975,5,0.98125,0.015450413514782612,5,0.3333333333333333,0.0,5,0.89375,0.0406116431033707,5,0.8625,0.042568368211880314,5,1.0,0.0,5,0.016666666666666666,0.01892281471310932,5,10.562015503875969,3.6321055841068435,5,1.0,0.0,5,1.0,0.0,5,0.89375,0.0406116431033707,5,0.8376695057611508,0.04504400410477742,5,0.0,0.0,5
magnitude4,regime_marginal,point,observed,warehouse,stable,0.8376695057611508,0.04504400410477742,5,0.89375,0.0406116431033707,5,0.7891322684403332,0.05620739921530184,5,0.9337615387552021,0.038810702482533675,5,0.01124031007751938,0.0035171882583103758,5,0.017708333333333333,0.012543327686241975,5,0.98125,0.015450413514782612,5,0.3333333333333333,0.0,5,0.89375,0.0406116431033707,5,0.8625,0.042568368211880314,5,1.0,0.0,5,0.016666666666666666,0.01892281471310932,5,10.562015503875969,3.6321055841068435,5,1.0,0.0,5,1.0,0.0,5,0.89375,0.0406116431033707,5,0.8376695057611508,0.04504400410477742,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01271604938271605,0.00416895227663925,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666666,0.006495932963149204,5,7.098765432098766,1.56238092062628,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,all,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01271604938271605,0.00416895227663925,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666666,0.006495932963149204,5,7.098765432098766,1.56238092062628,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.01271604938271605,0.00416895227663925,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666666,0.006495932963149204,5,7.098765432098766,1.56238092062628,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010648148148148148,0.007486556309627884,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.013581671677505519,5,5.833333333333334,1.7507102223323183,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,transit_rough,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010648148148148148,0.007486556309627884,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.013581671677505519,5,5.833333333333334,1.7507102223323183,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.010648148148148148,0.007486556309627884,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.013581671677505519,5,5.833333333333334,1.7507102223323183,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012407407407407407,0.006869971037610943,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.685185185185185,3.797989685554386,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,transit_smooth,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012407407407407407,0.006869971037610943,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.685185185185185,3.797989685554386,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.012407407407407407,0.006869971037610943,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.685185185185185,3.797989685554386,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592591,0.006094604531023712,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.777777777777777,2.9716308399780025,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,warehouse,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592591,0.006094604531023712,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.777777777777777,2.9716308399780025,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.015092592592592591,0.006094604531023712,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.00625,0.013975424859373685,5,7.777777777777777,2.9716308399780025,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,carry,observed,all,all,0.39556690519896753,0.07051009304225361,5,0.35138888888888886,0.06193806020912451,5,0.45370319636457257,0.08538856190357832,5,0.3653712750395923,0.0744293747420199,5,0.01986434108527132,0.004163097142974884,5,0.04131944444444444,0.01680534033379175,5,0.6756944444444445,0.08067220959682815,5,0.3333333333333333,0.0,5,0.35138888888888886,0.06193806020912451,5,0.3284722222222222,0.058442771020613835,5,1.0,0.0,5,0.10694444444444444,0.03838337112620966,5,8.301033591731265,1.956735301144827,5,1.0,0.0,5,1.0,0.0,5,0.35138888888888886,0.06193806020912451,5,0.39556690519896753,0.07051009304225361,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,all,record_stable,0.39556690519896753,0.07051009304225361,5,0.35138888888888886,0.06193806020912451,5,0.45370319636457257,0.08538856190357832,5,0.3653712750395923,0.0744293747420199,5,0.01986434108527132,0.004163097142974884,5,0.04131944444444444,0.01680534033379175,5,0.6756944444444445,0.08067220959682815,5,0.3333333333333333,0.0,5,0.35138888888888886,0.06193806020912451,5,0.3284722222222222,0.058442771020613835,5,1.0,0.0,5,0.10694444444444444,0.03838337112620966,5,8.301033591731265,1.956735301144827,5,1.0,0.0,5,1.0,0.0,5,0.35138888888888886,0.06193806020912451,5,0.39556690519896753,0.07051009304225361,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,all,stable,0.39556690519896753,0.07051009304225361,5,0.35138888888888886,0.06193806020912451,5,0.45370319636457257,0.08538856190357832,5,0.3653712750395923,0.0744293747420199,5,0.01986434108527132,0.004163097142974884,5,0.04131944444444444,0.01680534033379175,5,0.6756944444444445,0.08067220959682815,5,0.3333333333333333,0.0,5,0.35138888888888886,0.06193806020912451,5,0.3284722222222222,0.058442771020613835,5,1.0,0.0,5,0.10694444444444444,0.03838337112620966,5,8.301033591731265,1.956735301144827,5,1.0,0.0,5,1.0,0.0,5,0.35138888888888886,0.06193806020912451,5,0.39556690519896753,0.07051009304225361,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,transit_rough,all,0.40144619872880744,0.18061493479524746,5,0.34791666666666665,0.14705588742984,5,0.4773015510357522,0.23119520781075342,5,0.37642717668549613,0.2019392974115372,5,0.019089147286821706,0.010456589262224,5,0.0375,0.04678811391974105,5,0.6916666666666667,0.16496527412357628,5,0.3333333333333333,0.0,5,0.34791666666666665,0.14705588742984,5,0.33541666666666664,0.15138251770487454,5,1.0,0.0,5,0.11666666666666667,0.07561954755367306,5,7.364341085271318,3.3810748686759498,5,1.0,0.0,5,1.0,0.0,5,0.34791666666666665,0.14705588742984,5,0.40144619872880744,0.18061493479524746,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,transit_rough,record_stable,0.40144619872880744,0.18061493479524746,5,0.34791666666666665,0.14705588742984,5,0.4773015510357522,0.23119520781075342,5,0.37642717668549613,0.2019392974115372,5,0.019089147286821706,0.010456589262224,5,0.0375,0.04678811391974105,5,0.6916666666666667,0.16496527412357628,5,0.3333333333333333,0.0,5,0.34791666666666665,0.14705588742984,5,0.33541666666666664,0.15138251770487454,5,1.0,0.0,5,0.11666666666666667,0.07561954755367306,5,7.364341085271318,3.3810748686759498,5,1.0,0.0,5,1.0,0.0,5,0.34791666666666665,0.14705588742984,5,0.40144619872880744,0.18061493479524746,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,transit_rough,stable,0.40144619872880744,0.18061493479524746,5,0.34791666666666665,0.14705588742984,5,0.4773015510357522,0.23119520781075342,5,0.37642717668549613,0.2019392974115372,5,0.019089147286821706,0.010456589262224,5,0.0375,0.04678811391974105,5,0.6916666666666667,0.16496527412357628,5,0.3333333333333333,0.0,5,0.34791666666666665,0.14705588742984,5,0.33541666666666664,0.15138251770487454,5,1.0,0.0,5,0.11666666666666667,0.07561954755367306,5,7.364341085271318,3.3810748686759498,5,1.0,0.0,5,1.0,0.0,5,0.34791666666666665,0.14705588742984,5,0.40144619872880744,0.18061493479524746,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,transit_smooth,all,0.43409806816783564,0.09705058104709109,5,0.39166666666666666,0.09843612212439541,5,0.4910267340862676,0.10017578730570059,5,0.4085760920960772,0.10638108990154618,5,0.018798449612403102,0.004458943939861838,5,0.03229166666666667,0.016634082731949284,5,0.70625,0.15701203067847308,5,0.3333333333333333,0.0,5,0.39166666666666666,0.09843612212439541,5,0.36666666666666664,0.0975502897370263,5,1.0,0.0,5,0.12291666666666665,0.04061164310337068,5,8.914728682170542,3.6514425739179788,5,1.0,0.0,5,1.0,0.0,5,0.39166666666666666,0.09843612212439541,5,0.43409806816783564,0.09705058104709109,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,transit_smooth,record_stable,0.43409806816783564,0.09705058104709109,5,0.39166666666666666,0.09843612212439541,5,0.4910267340862676,0.10017578730570059,5,0.4085760920960772,0.10638108990154618,5,0.018798449612403102,0.004458943939861838,5,0.03229166666666667,0.016634082731949284,5,0.70625,0.15701203067847308,5,0.3333333333333333,0.0,5,0.39166666666666666,0.09843612212439541,5,0.36666666666666664,0.0975502897370263,5,1.0,0.0,5,0.12291666666666665,0.04061164310337068,5,8.914728682170542,3.6514425739179788,5,1.0,0.0,5,1.0,0.0,5,0.39166666666666666,0.09843612212439541,5,0.43409806816783564,0.09705058104709109,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,transit_smooth,stable,0.43409806816783564,0.09705058104709109,5,0.39166666666666666,0.09843612212439541,5,0.4910267340862676,0.10017578730570059,5,0.4085760920960772,0.10638108990154618,5,0.018798449612403102,0.004458943939861838,5,0.03229166666666667,0.016634082731949284,5,0.70625,0.15701203067847308,5,0.3333333333333333,0.0,5,0.39166666666666666,0.09843612212439541,5,0.36666666666666664,0.0975502897370263,5,1.0,0.0,5,0.12291666666666665,0.04061164310337068,5,8.914728682170542,3.6514425739179788,5,1.0,0.0,5,1.0,0.0,5,0.39166666666666666,0.09843612212439541,5,0.43409806816783564,0.09705058104709109,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,warehouse,all,0.3516170670773323,0.12752508661162915,5,0.3145833333333333,0.13122519606894606,5,0.4091913811420055,0.14620257267719303,5,0.33407951788177226,0.14881481800364266,5,0.021705426356589147,0.007941894987459064,5,0.05416666666666666,0.02102773878977745,5,0.6291666666666667,0.10142217870531736,5,0.3333333333333333,0.0,5,0.3145833333333333,0.13122519606894606,5,0.2833333333333333,0.11655500608916138,5,1.0,0.0,5,0.08125,0.0528074660651524,5,8.624031007751938,3.257313239141785,5,1.0,0.0,5,1.0,0.0,5,0.3145833333333333,0.13122519606894606,5,0.3516170670773323,0.12752508661162915,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,warehouse,record_stable,0.3516170670773323,0.12752508661162915,5,0.3145833333333333,0.13122519606894606,5,0.4091913811420055,0.14620257267719303,5,0.33407951788177226,0.14881481800364266,5,0.021705426356589147,0.007941894987459064,5,0.05416666666666666,0.02102773878977745,5,0.6291666666666667,0.10142217870531736,5,0.3333333333333333,0.0,5,0.3145833333333333,0.13122519606894606,5,0.2833333333333333,0.11655500608916138,5,1.0,0.0,5,0.08125,0.0528074660651524,5,8.624031007751938,3.257313239141785,5,1.0,0.0,5,1.0,0.0,5,0.3145833333333333,0.13122519606894606,5,0.3516170670773323,0.12752508661162915,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,carry,observed,warehouse,stable,0.3516170670773323,0.12752508661162915,5,0.3145833333333333,0.13122519606894606,5,0.4091913811420055,0.14620257267719303,5,0.33407951788177226,0.14881481800364266,5,0.021705426356589147,0.007941894987459064,5,0.05416666666666666,0.02102773878977745,5,0.6291666666666667,0.10142217870531736,5,0.3333333333333333,0.0,5,0.3145833333333333,0.13122519606894606,5,0.2833333333333333,0.11655500608916138,5,1.0,0.0,5,0.08125,0.0528074660651524,5,8.624031007751938,3.257313239141785,5,1.0,0.0,5,1.0,0.0,5,0.3145833333333333,0.13122519606894606,5,0.3516170670773323,0.12752508661162915,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,clean,all,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.020895061728395063,0.013852232147461086,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666668,0.010123180372995314,5,4.969135802469135,1.5175333048073483,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,all,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.020895061728395063,0.013852232147461086,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666668,0.010123180372995314,5,4.969135802469135,1.5175333048073483,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,all,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.020895061728395063,0.013852232147461086,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.010416666666666668,0.010123180372995314,5,4.969135802469135,1.5175333048073483,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,transit_rough,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.02574074074074074,0.02911996555097527,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0125,0.022582795196540415,5,5.185185185185185,4.433338748101523,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,transit_rough,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.02574074074074074,0.02911996555097527,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0125,0.022582795196540415,5,5.185185185185185,4.433338748101523,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,transit_rough,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.02574074074074074,0.02911996555097527,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0125,0.022582795196540415,5,5.185185185185185,4.433338748101523,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,transit_smooth,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018518518518518517,0.015260231225786583,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.031595314350214794,5,4.444444444444445,2.8084723866857595,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,transit_smooth,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018518518518518517,0.015260231225786583,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.031595314350214794,5,4.444444444444445,2.8084723866857595,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,transit_smooth,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018518518518518517,0.015260231225786583,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.01875,0.031595314350214794,5,4.444444444444445,2.8084723866857595,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,warehouse,all,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018425925925925925,0.014970965269393744,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,5.277777777777779,2.8651386012529265,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,warehouse,record_stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018425925925925925,0.014970965269393744,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,5.277777777777779,2.8651386012529265,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,clean,warehouse,stable,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.018425925925925925,0.014970965269393744,5,,,0,,,0,,,0,,,0,,,0,1.0,0.0,5,0.0,0.0,5,5.277777777777779,2.8651386012529265,5,1.0,0.0,5,1.0,0.0,5,,,0,0.0,0.0,5,,,0
steady_d12_n2_m1,regime_conditional,cusum,observed,all,all,0.24638545867248185,0.04825043736894711,5,0.31180555555555556,0.05087723893213965,5,0.20607767450560752,0.04930436524446571,5,0.1625010155711375,0.040269700163401416,5,0.05813953488372092,0.014770290773278814,5,0.04895833333333333,0.03199818094993742,5,0.6597222222222222,0.09294276954391786,5,0.3333333333333333,0.0,5,0.31180555555555556,0.05087723893213965,5,0.2875,0.01827457967630661,5,1.0,0.0,5,0.44722222222222224,0.06703277655532443,5,5.8785529715762275,1.1567186420846245,5,1.0,0.0,5,1.0,0.0,5,0.31180555555555556,0.05087723893213965,5,0.24638545867248185,0.04825043736894711,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,observed,all,record_stable,0.24638545867248185,0.04825043736894711,5,0.31180555555555556,0.05087723893213965,5,0.20607767450560752,0.04930436524446571,5,0.1625010155711375,0.040269700163401416,5,0.05813953488372092,0.014770290773278814,5,0.04895833333333333,0.03199818094993742,5,0.6597222222222222,0.09294276954391786,5,0.3333333333333333,0.0,5,0.31180555555555556,0.05087723893213965,5,0.2875,0.01827457967630661,5,1.0,0.0,5,0.44722222222222224,0.06703277655532443,5,5.8785529715762275,1.1567186420846245,5,1.0,0.0,5,1.0,0.0,5,0.31180555555555556,0.05087723893213965,5,0.24638545867248185,0.04825043736894711,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,observed,all,stable,0.24638545867248185,0.04825043736894711,5,0.31180555555555556,0.05087723893213965,5,0.20607767450560752,0.04930436524446571,5,0.1625010155711375,0.040269700163401416,5,0.05813953488372092,0.014770290773278814,5,0.04895833333333333,0.03199818094993742,5,0.6597222222222222,0.09294276954391786,5,0.3333333333333333,0.0,5,0.31180555555555556,0.05087723893213965,5,0.2875,0.01827457967630661,5,1.0,0.0,5,0.44722222222222224,0.06703277655532443,5,5.8785529715762275,1.1567186420846245,5,1.0,0.0,5,1.0,0.0,5,0.31180555555555556,0.05087723893213965,5,0.24638545867248185,0.04825043736894711,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,observed,transit_rough,all,0.2487879763703547,0.11557309455219661,5,0.32291666666666663,0.10494500874796814,5,0.20834173380039714,0.11149682065494568,5,0.17085353045060553,0.0935735212797826,5,0.06831395348837209,0.035258537594302815,5,0.058333333333333334,0.07154589508956238,5,0.6854166666666667,0.1782133065707746,5,0.3333333333333333,0.0,5,0.32291666666666663,0.10494500874796814,5,0.29791666666666666,0.09478594305064438,5,1.0,0.0,5,0.4854166666666667,0.12876280950302038,5,5.717054263565891,3.5338338234128814,5,1.0,0.0,5,1.0,0.0,5,0.32291666666666663,0.10494500874796814,5,0.2487879763703547,0.11557309455219661,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,observed,transit_rough,record_stable,0.2487879763703547,0.11557309455219661,5,0.32291666666666663,0.10494500874796814,5,0.20834173380039714,0.11149682065494568,5,0.17085353045060553,0.0935735212797826,5,0.06831395348837209,0.035258537594302815,5,0.058333333333333334,0.07154589508956238,5,0.6854166666666667,0.1782133065707746,5,0.3333333333333333,0.0,5,0.32291666666666663,0.10494500874796814,5,0.29791666666666666,0.09478594305064438,5,1.0,0.0,5,0.4854166666666667,0.12876280950302038,5,5.717054263565891,3.5338338234128814,5,1.0,0.0,5,1.0,0.0,5,0.32291666666666663,0.10494500874796814,5,0.2487879763703547,0.11557309455219661,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,observed,transit_rough,stable,0.2487879763703547,0.11557309455219661,5,0.32291666666666663,0.10494500874796814,5,0.20834173380039714,0.11149682065494568,5,0.17085353045060553,0.0935735212797826,5,0.06831395348837209,0.035258537594302815,5,0.058333333333333334,0.07154589508956238,5,0.6854166666666667,0.1782133065707746,5,0.3333333333333333,0.0,5,0.32291666666666663,0.10494500874796814,5,0.29791666666666666,0.09478594305064438,5,1.0,0.0,5,0.4854166666666667,0.12876280950302038,5,5.717054263565891,3.5338338234128814,5,1.0,0.0,5,1.0,0.0,5,0.32291666666666663,0.10494500874796814,5,0.2487879763703547,0.11557309455219661,5,0.0,0.0,5
steady_d12_n2_m1,regime_conditional,cusum,observed,transit_smooth,all,0.2283618463536007,0.07661973436287162,5,0.2791666666666667,0.09614983966011939,5,0.19954966846934274,0.08033531432947602,5,0.1680237171408853,0.05412970986395842,5,0.05591085271317829,0.01707324745029159,5,0.034375,0.035630482034348064,5,0.6416666666666666,0.17625418631750125,5,0.3333333333333333,0.0,5,0.2791666666666667,0.09614983966011939,5,0.26875,0.09810487231642585,5,1.0,0.0,5,0.4729166666666667,0.15495995226365925,5,6.201550387596899,3.3109204579980402,5,1.0,0.0,5,1.0,0.0,5,0.2791666666666667,0.09614983966011939,5,0.2283618463536007,0.07661973436287162,5,0.0,0.0,5
