seed,scenario,method,view,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped,comparison
44,magnitude4,regime_marginal,observed,-0.08333333333333337,-0.125,0.041666666666666664,5.101190476190476,5.958333333333333,0.0,0.0,0.4965277777777778,cusum_minus_point
44,steady_d12_n2_m1,regime_conditional,clean,-0.125,-0.125,0.0,-1.5,0.375,0.0,0.0,0.03125,cusum_minus_point
44,steady_d12_n2_m1,regime_conditional,observed,0.0,0.0,0.0,0.5384615384615383,0.2916666666666661,0.0,0.0,0.02430555555555547,cusum_minus_point
44,steady_d12_n2_m1,regime_marginal,clean,-0.08333333333333334,-0.125,0.041666666666666664,,0.8333333333333339,0.0,0.0,0.06944444444444453,cusum_minus_point
44,steady_d12_n2_m1,regime_marginal,observed,-0.3333333333333333,-0.375,0.041666666666666664,,2.041666666666666,0.0,0.0,0.17013888888888884,cusum_minus_point
44,switch_after6,regime_conditional,clean,-0.041666666666666664,-0.041666666666666664,0.0,,0.25,0.0,0.0,0.02083333333333337,cusum_minus_point
44,switch_after6,regime_conditional,observed,0.0,0.0,0.0,0.6666666666666661,0.41666666666666696,0.0,0.0,0.03472222222222232,cusum_minus_point
44,switch_after6,regime_marginal,clean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,cusum_minus_point
44,switch_after6,regime_marginal,observed,-0.2916666666666667,-0.2916666666666667,0.0,,2.916666666666666,0.0,0.0,0.24305555555555547,cusum_minus_point
44,switch_at,regime_conditional,clean,-0.08333333333333333,-0.08333333333333333,0.0,,0.7916666666666661,0.0,0.0,0.06597222222222221,cusum_minus_point
44,switch_at,regime_conditional,observed,0.12499999999999994,0.12499999999999994,0.0,2.5307692307692307,0.45833333333333215,0.0,0.0,0.03819444444444442,cusum_minus_point
44,switch_at,regime_marginal,clean,-0.041666666666666664,-0.041666666666666664,0.08333333333333333,,0.3333333333333339,0.0,0.0,0.02777777777777779,cusum_minus_point
44,switch_at,regime_marginal,observed,-0.2916666666666667,-0.2916666666666667,0.08333333333333333,,2.083333333333334,0.0,0.0,0.17361111111111116,cusum_minus_point
44,switch_before6,regime_conditional,clean,-0.125,-0.125,0.0,,0.7083333333333339,0.0,0.0,0.05902777777777779,cusum_minus_point
44,switch_before6,regime_conditional,observed,-0.125,-0.125,0.0,-0.22727272727272707,0.9583333333333321,0.0,0.0,0.07986111111111105,cusum_minus_point
44,switch_before6,regime_marginal,clean,0.041666666666666664,0.0,0.041666666666666664,-6.0,-0.25,0.0,0.0,-0.02083333333333326,cusum_minus_point
