method,temporal,view,comparison,f1_mean,f1_std,f1_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,average_precision_mean,average_precision_std,average_precision_count,clean_channel_fpr_mean,clean_channel_fpr_std,clean_channel_fpr_count,bystander_fpr_mean,bystander_fpr_std,bystander_fpr_count,top1_localization_mean,top1_localization_std,top1_localization_count,top1_random_baseline_mean,top1_random_baseline_std,top1_random_baseline_count,all_faults_row_recall_mean,all_faults_row_recall_std,all_faults_row_recall_count,exact_fault_set_rate_mean,exact_fault_set_rate_std,exact_fault_set_rate_count,score_coverage_mean,score_coverage_std,score_coverage_count,post_event_fpr_mean,post_event_fpr_std,post_event_fpr_count,false_onsets_per_1000_clean_cells_mean,false_onsets_per_1000_clean_cells_std,false_onsets_per_1000_clean_cells_count,native_score_coverage_mean,native_score_coverage_std,native_score_coverage_count,common_row_fraction_mean,common_row_fraction_std,common_row_fraction_count,all_timeline_recall_mean,all_timeline_recall_std,all_timeline_recall_count,all_timeline_f1_mean,all_timeline_f1_std,all_timeline_f1_count,unavailable_positive_fraction_mean,unavailable_positive_fraction_std,unavailable_positive_fraction_count
regime_conditional,ewma,observed,switch_delay12_minus_switch_random,-0.14273897712177414,0.0478459810444376,5,0.08819444444444445,0.04242652053918314,5,-0.277415664445365,0.05669765733324238,5,-0.22827186567903346,0.05506036247666765,5,0.07994186046511628,0.0036915792799297386,5,0.10833333333333335,0.026432256032178133,5,-0.057638888888888906,0.053881013170196716,5,0.0,0.0,5,0.08819444444444445,0.04242652053918314,5,-0.05694444444444444,0.023753654689565376,5,0.0,0.0,5,0.050694444444444445,0.03695919191870881,5,8.430232558139535,1.5716073159822828,5,0.0,0.0,5,0.0,0.0,5,0.08819444444444445,0.04242652053918314,5,-0.14273897712177414,0.0478459810444376,5,0.0,0.0,5
regime_conditional,ewma,observed,switch_random_minus_steady_d12_n2_m1,-0.016206188989152548,0.017381320907336545,5,-0.01875000000000001,0.011927475025915034,5,-0.011655635920164675,0.02966919970687046,5,-0.00410975195891391,0.02182425870239577,5,-0.00035529715762273943,0.0023525655987894248,5,-0.003819444444444442,0.01141088661469096,5,0.006944444444444464,0.030665836341416144,5,0.0,0.0,5,-0.01875000000000001,0.011927475025915034,5,-0.017361111111111105,0.010416666666666666,5,0.0,0.0,5,-0.004166666666666668,0.006678952799191433,5,0.12919896640826867,0.8948252698446428,5,0.0,0.0,5,0.0,0.0,5,-0.01875000000000001,0.011927475025915034,5,-0.016206188989152548,0.017381320907336545,5,0.0,0.0,5
regime_conditional,point,clean,count1_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.000694444444444444,0.0038036288715636536,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,count3_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0002314814814814811,0.0012678762905212184,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,duration24_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0013888888888888887,0.01141088661469096,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,duration4_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.00486111111111111,0.009697388919283987,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,magnitude2_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,magnitude4_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,switch_after6_minus_switch_at,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0013888888888888892,0.006307604904369774,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,switch_at_minus_switch_random,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0020833333333333337,0.009381427837573817,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,switch_before6_minus_switch_at,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0013888888888888892,0.005265885725035799,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,switch_delay12_minus_switch_random,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.06614197530864198,0.0012374580368351507,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.061111111111111116,0.04382434159992215,5,11.75925925925926,0.8048398031114382,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,clean,switch_random_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-3.4694469519536144e-19,0.0005456070842488794,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0013888888888888887,0.003105649968749708,5,-0.030864197530864244,0.5711961581272152,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_conditional,point,observed,count1_minus_steady_d12_n2_m1,-0.02681042681734011,0.02742039119978964,5,-0.002777777777777779,0.02103490448730689,5,-0.11752389188004571,0.04156106591627737,5,-0.05669183554568673,0.02250092171911809,5,-0.00012406037115339461,0.00019686280212306747,5,0.0038194444444444448,0.004817512821358197,5,-0.02083333333333336,0.039513217627573066,5,0.0,0.0,5,-0.002777777777777779,0.02103490448730689,5,-0.006249999999999997,0.018601521161081765,5,0.0,0.0,5,0.000694444444444444,0.0038036288715636536,5,-0.11671952078928775,0.19975005543477375,5,0.0,0.0,5,0.0,0.0,5,-0.002777777777777779,0.02103490448730689,5,-0.02681042681734011,0.02742039119978964,5,0.0,0.0,5
regime_conditional,point,observed,count3_minus_steady_d12_n2_m1,0.002469668780764811,0.01366905312040148,5,-0.005555555555555555,0.009936192607099424,5,0.07983965168576138,0.021089241399849322,5,0.04181880069988183,0.012746470653840667,5,-0.00013458225667528078,0.000337820667860697,5,0.0031249999999999997,0.0034382987910909595,5,-0.015277777777777769,0.029273485319137607,5,0.0,0.0,5,-0.005555555555555555,0.009936192607099424,5,-0.007175925925925924,0.006915448725134102,5,0.0,0.0,5,0.0002314814814814811,0.0012678762905212184,5,-0.07613510520487274,0.2210810307939168,5,0.0,0.0,5,0.0,0.0,5,-0.005555555555555555,0.009936192607099424,5,0.002469668780764811,0.01366905312040148,5,0.0,0.0,5
regime_conditional,point,observed,duration24_minus_steady_d12_n2_m1,0.013109750146547004,0.00891423888649935,5,-0.0013888888888888922,0.006307604904369769,5,0.14692028963794276,0.019190277000301494,5,0.08712635775605479,0.015463691107231897,5,0.0007744059998739522,0.0005756026450958712,5,0.0006944444444444444,0.003212978389465581,5,0.005902777777777757,0.02085502343117395,5,0.0,0.0,5,-0.0013888888888888922,0.006307604904369769,5,-0.0017361111111111078,0.0075675328880914425,5,0.0,0.0,5,-0.0013888888888888887,0.01141088661469096,5,0.6908993508539734,0.5661992272458636,5,0.0,0.0,5,0.0,0.0,5,-0.0013888888888888922,0.006307604904369769,5,0.013109750146547004,0.00891423888649935,5,0.0,0.0,5
regime_conditional,point,observed,duration4_minus_steady_d12_n2_m1,-0.057193312831554155,0.03770955487157264,5,-0.015972222222222224,0.032162600491415026,5,-0.17695408741572163,0.0565368661205147,5,-0.08482357165388356,0.021348936040730418,5,-0.00015372734160983942,0.0003745865317197378,5,-0.004861111111111112,0.003763799199423403,5,0.045833333333333316,0.037670010708654215,5,0.0,0.0,5,-0.015972222222222224,0.032162600491415026,5,-0.014583333333333332,0.03475692710067277,5,0.0,0.0,5,0.00486111111111111,0.009697388919283987,5,-0.14401313360921683,0.3725182266193807,5,0.0,0.0,5,0.0,0.0,5,-0.015972222222222224,0.032162600491415026,5,-0.057193312831554155,0.03770955487157264,5,0.0,0.0,5
regime_conditional,point,observed,magnitude2_minus_steady_d12_n2_m1,0.34348156701120536,0.028309703987654197,5,0.3236111111111111,0.03195576490234316,5,0.30867760714906084,0.03488801571357067,5,0.3708501921556702,0.025393784454540644,5,0.001970284237726098,0.0007347747523305763,5,0.021180555555555557,0.0078988285875537,5,0.2861111111111111,0.02992966936043052,5,0.0,0.0,5,0.3236111111111111,0.03195576490234316,5,0.2791666666666667,0.026962873136551643,5,0.0,0.0,5,0.0,0.0,5,1.7118863049095605,0.8438210902850863,5,0.0,0.0,5,0.0,0.0,5,0.3236111111111111,0.03195576490234316,5,0.34348156701120536,0.028309703987654197,5,0.0,0.0,5
regime_conditional,point,observed,magnitude4_minus_steady_d12_n2_m1,0.6389021933687239,0.02783607419249696,5,0.8777777777777779,0.021319557545845497,5,0.3850809953070597,0.0487613225503235,5,0.8300555942249019,0.016786753264799736,5,0.011821705426356589,0.001648552991624656,5,0.12708333333333333,0.017721944659965065,5,0.45902777777777787,0.04226993831537002,5,0.0,0.0,5,0.8777777777777779,0.021319557545845497,5,0.6104166666666667,0.03758991278534546,5,0.0,0.0,5,0.0,0.0,5,8.462532299741602,1.0565521468860557,5,0.0,0.0,5,0.0,0.0,5,0.8777777777777779,0.021319557545845497,5,0.6389021933687239,0.02783607419249696,5,0.0,0.0,5
regime_conditional,point,observed,switch_after6_minus_switch_at,0.011707343843582848,0.025749465812376,5,0.009027777777777779,0.01863389981249825,5,0.014153131153131155,0.04030136220242488,5,0.011985929252117536,0.006708593616223541,5,0.0003229974160206723,0.0004977724485601563,5,-0.0006944444444444439,0.005001687601002756,5,0.03611111111111113,0.013130326667492372,5,0.0,0.0,5,0.009027777777777779,0.01863389981249825,5,0.01111111111111111,0.016724436914989295,5,0.0,0.0,5,0.0013888888888888892,0.006307604904369774,5,0.32299741602067195,0.49777244856015684,5,0.0,0.0,5,0.0,0.0,5,0.009027777777777779,0.01863389981249825,5,0.011707343843582848,0.025749465812376,5,0.0,0.0,5
regime_conditional,point,observed,switch_at_minus_switch_random,-0.015725150989543822,0.017779532873916357,5,-0.01111111111111111,0.013084335889872753,5,-0.026345432620470944,0.026256159711489372,5,-0.017429365707790898,0.004073994126697353,5,9.689922480620103e-05,0.00027023902665829333,5,-0.0003472222222222227,0.007705673965684774,5,-0.01875,0.05094828002645741,5,0.0,0.0,5,-0.01111111111111111,0.013084335889872753,5,-0.013888888888888885,0.013670152559048286,5,0.0,0.0,5,-0.0020833333333333337,0.009381427837573817,5,0.09689922480620154,0.2702390266582927,5,0.0,0.0,5,0.0,0.0,5,-0.01111111111111111,0.013084335889872753,5,-0.015725150989543822,0.017779532873916357,5,0.0,0.0,5
regime_conditional,point,observed,switch_before6_minus_switch_at,-0.0009717928671092585,0.0065806368059132545,5,-0.000694444444444442,0.005150137838260877,5,-0.0015090572418299975,0.010172423216891515,5,-0.002881125473169527,0.0073997975073627565,5,6.459948320413494e-05,0.0006520229082101535,5,0.0034722222222222238,0.00715816948891955,5,-0.02430555555555557,0.019641855032959638,5,0.0,0.0,5,-0.000694444444444442,0.005150137838260877,5,-1.3877787807814458e-18,0.004252586358998568,5,0.0,0.0,5,0.0013888888888888892,0.005265885725035799,5,0.0322997416020673,0.5977634212959216,5,0.0,0.0,5,0.0,0.0,5,-0.000694444444444442,0.005150137838260877,5,-0.0009717928671092585,0.0065806368059132545,5,0.0,0.0,5
regime_conditional,point,observed,switch_delay12_minus_switch_random,0.004576273703587988,0.03329999638884804,5,0.11111111111111112,0.04064131913444314,5,-0.15141925765684594,0.043224193426746466,5,-0.03775892506235849,0.023183802541248407,5,0.06411498708010335,0.002114954918234626,5,0.08611111111111111,0.028701020073174075,5,-0.015277777777777779,0.04895710203337382,5,0.0,0.0,5,0.11111111111111112,0.04064131913444314,5,0.026388888888888885,0.029319210878589647,5,0.0,0.0,5,0.061111111111111116,0.04382434159992215,5,11.854005167958656,1.1955268425918435,5,0.0,0.0,5,0.0,0.0,5,0.11111111111111112,0.04064131913444314,5,0.004576273703587988,0.03329999638884804,5,0.0,0.0,5
regime_conditional,point,observed,switch_random_minus_steady_d12_n2_m1,-0.0020468221102639293,0.014573974516358149,5,-0.0013888888888888922,0.010300275676521748,5,-0.003909427351121897,0.02466993352092559,5,0.0040094516010846706,0.009096265744982731,5,6.459948320413425e-05,0.0003717979468094741,5,0.0006944444444444448,0.0015528249843748546,5,0.008333333333333326,0.015254085164228312,5,0.0,0.0,5,-0.0013888888888888922,0.010300275676521748,5,-0.0006944444444444448,0.008987624378850539,5,0.0,0.0,5,-0.0013888888888888887,0.003105649968749708,5,0.0322997416020673,0.385572880694875,5,0.0,0.0,5,0.0,0.0,5,-0.0013888888888888922,0.010300275676521748,5,-0.0020468221102639293,0.014573974516358149,5,0.0,0.0,5
regime_marginal,cusum,clean,count1_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.031056499687497078,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,count3_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.005092592592592592,0.016236738811805724,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,duration24_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0041666666666666675,0.023854950051830092,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,duration4_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.008333333333333333,0.01167203910692473,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,magnitude2_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,magnitude4_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,switch_after6_minus_switch_at,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0027777777777777775,0.006211299937499415,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,switch_at_minus_switch_random,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0076388888888888895,0.010241584169272658,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,switch_before6_minus_switch_at,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0027777777777777775,0.006211299937499415,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,switch_delay12_minus_switch_random,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.05302469135802469,0.005266846668568283,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.027083333333333338,0.026602751818580492,5,5.771604938271605,0.9612599692837928,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,clean,switch_random_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,-0.014938271604938274,0.013660850859754953,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.011805555555555555,0.02033548675603656,5,-0.49382716049382724,0.9723446914829238,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,cusum,observed,count1_minus_steady_d12_n2_m1,-0.02960710178690461,0.03145278433197485,5,-0.01111111111111111,0.046932834691953376,5,-0.04169616874958204,0.030508203880641457,5,-0.03342917346846091,0.02267420610377496,5,-0.007812867042518205,0.00801111586151164,5,0.0013888888888888896,0.025260267515787235,5,-0.006250000000000022,0.07850601533923655,5,0.0,0.0,5,-0.01111111111111111,0.046932834691953376,5,-0.01666666666666667,0.034670099767685036,5,0.0,0.0,5,0.011805555555555547,0.10813059733603118,5,-0.1519556025369979,0.15230274385957634,5,0.0,0.0,5,0.0,0.0,5,-0.01111111111111111,0.046932834691953376,5,-0.02960710178690461,0.03145278433197485,5,0.0,0.0,5
regime_marginal,cusum,observed,count3_minus_steady_d12_n2_m1,0.009228194349258732,0.005279725029923003,5,-0.0018518518518518532,0.0037145385499725045,5,0.023310598230617777,0.007976401941970976,5,0.025365117798445618,0.0034443226416540716,5,0.003191522086870926,0.00764379634895209,5,0.0009259259259259252,0.00906368984904593,5,-0.01643518518518521,0.03495676954913575,5,0.0,0.0,5,-0.0018518518518518532,0.0037145385499725045,5,-0.006018518518518519,0.00973186250443422,5,0.0,0.0,5,-0.0034722222222222142,0.023032116599690282,5,0.25839793281653767,0.3086530465819089,5,0.0,0.0,5,0.0,0.0,5,-0.0018518518518518532,0.0037145385499725045,5,0.009228194349258732,0.005279725029923003,5,0.0,0.0,5
regime_marginal,cusum,observed,duration24_minus_steady_d12_n2_m1,0.13883158052020544,0.033559589052291824,5,0.1329861111111111,0.03917999305397943,5,0.14775781013587633,0.03983429647174027,5,0.12331831103099151,0.031203847280804324,5,0.026050923299930674,0.010356910310357114,5,0.020833333333333332,0.013573347023534623,5,0.07569444444444444,0.03982852302235139,5,0.0,0.0,5,0.1329861111111111,0.03917999305397943,5,0.11631944444444445,0.023899131767250354,5,0.0,0.0,5,0.22916666666666666,0.057001580414520844,5,0.25839793281653767,0.37862102776680495,5,0.0,0.0,5,0.0,0.0,5,0.1329861111111111,0.03917999305397943,5,0.13883158052020544,0.033559589052291824,5,0.0,0.0,5
regime_marginal,cusum,observed,duration4_minus_steady_d12_n2_m1,-0.05774547586645039,0.024233180564410848,5,-0.04861111111111112,0.03056739038482467,5,-0.06360397621784476,0.026284389564888065,5,-0.05774591182994808,0.013463385294275305,5,-0.014213100580909637,0.007271951491563284,5,-0.00625,0.010167743378018282,5,-0.11180555555555557,0.056277856613962535,5,0.0,0.0,5,-0.04861111111111112,0.03056739038482467,5,-0.04583333333333334,0.029401337680578538,5,0.0,0.0,5,-0.10416666666666667,0.07111701093147238,5,0.2061840648131958,0.36029678598582604,5,0.0,0.0,5,0.0,0.0,5,-0.04861111111111112,0.03056739038482467,5,-0.05774547586645039,0.024233180564410848,5,0.0,0.0,5
regime_marginal,cusum,observed,magnitude2_minus_steady_d12_n2_m1,0.09869600155993408,0.037509931150632864,5,0.21319444444444446,0.06811222130688459,5,0.04667688295190293,0.018380012525591776,5,0.04331303071243199,0.014142171190541147,5,0.04712532299741602,0.014593264894199862,5,0.020833333333333336,0.014473378472684956,5,0.15624999999999997,0.06345717667533701,5,0.0,0.0,5,0.21319444444444446,0.06811222130688459,5,0.19166666666666668,0.062180898356089795,5,0.0,0.0,5,0.3875,0.12233363766487529,5,0.2906976744186048,0.41802904087676945,5,0.0,0.0,5,0.0,0.0,5,0.21319444444444446,0.06811222130688459,5,0.09869600155993408,0.037509931150632864,5,0.0,0.0,5
regime_marginal,cusum,observed,magnitude4_minus_steady_d12_n2_m1,0.13566501626313726,0.02283958394429898,5,0.586111111111111,0.06516316770941946,5,0.045996486319688536,0.026029221285722645,5,0.0459490502652893,0.015858660950456193,5,0.1638888888888889,0.03260142541914306,5,0.08784722222222222,0.0331365356689859,5,0.21666666666666662,0.12287448271747242,5,0.0,0.0,5,0.586111111111111,0.06516316770941946,5,0.4569444444444445,0.07323014625813369,5,0.0,0.0,5,0.8006944444444445,0.07310656489158074,5,0.2583979328165376,0.5428855398569641,5,0.0,0.0,5,0.0,0.0,5,0.586111111111111,0.06516316770941946,5,0.13566501626313726,0.02283958394429898,5,0.0,0.0,5
regime_marginal,cusum,observed,switch_after6_minus_switch_at,0.027439997078216604,0.0387690195341022,5,0.024305555555555552,0.03086178617123467,5,0.027585562081664183,0.048613620396761495,5,0.02594418552174358,0.025004557181569045,5,0.003423772609819122,0.0017220639874116694,5,0.0020833333333333337,0.004658474953124563,5,0.009027777777777768,0.046945677169876576,5,0.0,0.0,5,0.024305555555555552,0.03086178617123467,5,0.02222222222222222,0.02462586559235714,5,0.0,0.0,5,0.03958333333333333,0.03262780544675974,5,0.3229974160206717,0.3229974160206719,5,0.0,0.0,5,0.0,0.0,5,0.024305555555555552,0.03086178617123467,5,0.027439997078216604,0.0387690195341022,5,0.0,0.0,5
regime_marginal,cusum,observed,switch_at_minus_switch_random,-0.01025985924384881,0.0273247811185933,5,-0.01111111111111111,0.02423103655884431,5,-0.0019768045460102773,0.036462609178986395,5,-0.012305660654411077,0.011568972645266965,5,-0.004586563307493541,0.006951576771222018,5,-0.010069444444444445,0.007802848977168136,5,0.02777777777777777,0.07098975104257244,5,0.0,0.0,5,-0.01111111111111111,0.02423103655884431,5,-0.005555555555555555,0.02244893038228419,5,0.0,0.0,5,-0.05625,0.042624975109510854,5,0.22609819121447025,0.5307389123112075,5,0.0,0.0,5,0.0,0.0,5,-0.01111111111111111,0.02423103655884431,5,-0.01025985924384881,0.0273247811185933,5,0.0,0.0,5
regime_marginal,cusum,observed,switch_before6_minus_switch_at,-0.027625250363883726,0.04037394969886392,5,-0.02222222222222222,0.030130407152661996,5,-0.0342925241584538,0.06869462706486952,5,-0.01000602524063794,0.010131187115781676,5,-0.006136950904392764,0.004163097142974884,5,0.014930555555555555,0.011089388487966189,5,-0.07847222222222221,0.033896430171849415,5,0.0,0.0,5,-0.02222222222222222,0.030130407152661996,5,-0.03194444444444444,0.024106326330152472,5,0.0,0.0,5,-0.04652777777777778,0.03494718788912815,5,-0.4198966408268735,0.33489084872945285,5,0.0,0.0,5,0.0,0.0,5,-0.02222222222222222,0.030130407152661996,5,-0.027625250363883726,0.04037394969886392,5,0.0,0.0,5
regime_marginal,cusum,observed,switch_delay12_minus_switch_random,0.04070844147137933,0.04371921069841836,5,0.09027777777777778,0.04159426580107965,5,-0.0008676122284387855,0.05662908388167859,5,0.0017891290863779898,0.02874906944312347,5,0.046705426356589155,0.004270411855565477,5,0.06909722222222223,0.022381697735393502,5,-0.04027777777777779,0.05802871854457864,5,0.0,0.0,5,0.09027777777777778,0.04159426580107965,5,0.04097222222222222,0.049495915781126276,5,0.0,0.0,5,-0.00486111111111111,0.026625402100945567,5,5.620155038759689,1.1442499731213402,5,0.0,0.0,5,0.0,0.0,5,0.09027777777777778,0.04159426580107965,5,0.04070844147137933,0.04371921069841836,5,0.0,0.0,5
regime_marginal,cusum,observed,switch_random_minus_steady_d12_n2_m1,-0.018184897408190504,0.027970250109287522,5,-0.03125,0.02551551815399144,5,-0.0008243964263386055,0.04446886758670096,5,0.0038695435162680453,0.009997850560401004,5,-0.01960594315245478,0.014708179522715819,5,-0.015277777777777779,0.01793327987307879,5,0.033333333333333326,0.0253496003450611,5,0.0,0.0,5,-0.03125,0.02551551815399144,5,-0.02638888888888889,0.021063542900143194,5,0.0,0.0,5,-0.013194444444444443,0.06621847316475671,5,-0.2583979328165373,0.9595252440253842,5,0.0,0.0,5,0.0,0.0,5,-0.03125,0.02551551815399144,5,-0.018184897408190504,0.027970250109287522,5,0.0,0.0,5
regime_marginal,ewma,clean,count1_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0027777777777777775,0.006211299937499416,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,count3_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0009259259259259259,0.009345661684345532,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,duration24_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.003472222222222223,0.013447858840997974,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,duration4_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.004861111111111112,0.010300275676521755,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,magnitude2_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,magnitude4_minus_steady_d12_n2_m1,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,switch_after6_minus_switch_at,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,-0.0034722222222222216,0.00814308291636012,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
regime_marginal,ewma,clean,switch_at_minus_switch_random,0.0,0.0,5,,,0,0.0,0.0,5,,,0,0.0,0.0,5,,,0,,,0,,,0,,,0,,,0,0.0,0.0,5,0.004166666666666666,0.0167244369149893,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,,,0,0.0,0.0,5,,,0
