seed,method,temporal,view,f1,recall,precision,average_precision,clean_channel_fpr,bystander_fpr,top1_localization,top1_random_baseline,all_faults_row_recall,exact_fault_set_rate,score_coverage,post_event_fpr,false_onsets_per_1000_clean_cells,native_score_coverage,common_row_fraction,all_timeline_recall,all_timeline_f1,unavailable_positive_fraction,comparison
43,regime_marginal,point,observed,-0.006352721304781428,-0.012152777777777776,0.1336655592469546,0.07023260276225696,0.0002954244658725652,-0.005208333333333336,0.015625,0.0,-0.012152777777777776,-0.008680555555555552,0.0,0.006944444444444444,0.27966849435936325,0.0,0.0,-0.012152777777777776,-0.006352721304781428,0.0,duration24_minus_steady_d12_n2_m1
44,regime_conditional,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.01388888888888889,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
44,regime_conditional,cusum,observed,0.1326446597613558,0.1996527777777778,0.09927478072349255,0.111696315728008,0.06862907291863615,0.0685763888888889,0.08159722222222221,0.0,0.1996527777777778,0.09375,0.0,0.3993055555555556,0.8783954118610948,0.0,0.0,0.1996527777777778,0.1326446597613558,0.0,duration24_minus_steady_d12_n2_m1
44,regime_conditional,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
44,regime_conditional,ewma,observed,0.1808923679060665,0.16666666666666669,0.19639986462475673,0.22493060022652062,0.010686487678830275,0.019965277777777776,0.12326388888888895,0.0,0.16666666666666669,0.12152777777777779,0.0,0.10069444444444445,1.4889393079977324,0.0,0.0,0.16666666666666669,0.1808923679060665,0.0,duration24_minus_steady_d12_n2_m1
44,regime_conditional,point,clean,0.0,,0.0,,0.0,,,,,,0.0,-0.010416666666666668,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
44,regime_conditional,point,observed,0.017839022309807787,0.00347222222222221,0.148,0.08793694349733264,0.0007838595827818744,0.005208333333333332,0.027777777777777735,0.0,0.00347222222222221,0.005208333333333329,0.0,-0.010416666666666668,0.614482889014937,0.0,0.0,0.00347222222222221,0.017839022309807787,0.0,duration24_minus_steady_d12_n2_m1
44,regime_marginal,cusum,clean,0.0,,0.0,,0.0,,,,,,0.0,0.013888888888888888,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
44,regime_marginal,cusum,observed,0.079698050951504,0.07118055555555555,0.08532428644240571,0.07363951714650213,0.018076038318522725,0.005208333333333336,0.03125,0.0,0.07118055555555555,0.07465277777777778,0.0,0.24305555555555555,0.48055713115270704,0.0,0.0,0.07118055555555555,0.079698050951504,0.0,duration24_minus_steady_d12_n2_m1
44,regime_marginal,ewma,clean,0.0,,0.0,,0.0,,,,,,0.0,0.017361111111111112,0.0,0.0,0.0,,0.0,,duration24_minus_steady_d12_n2_m1
44,regime_marginal,ewma,observed,0.06197487870437679,0.034722222222222224,0.18484338526681504,0.1610761825320579,0.0032024012100586134,0.015625,0.11284722222222221,0.0,0.034722222222222224,0.01736111111111112,0.0,0.06944444444444445,0.20482762967164536,0.0,0.0,0.034722222222222224,0.06197487870437679,0.0,duration24_minus_steady_d12_n2_m1
