seed,scenario,method,temporal,view,onset_phase,offset_from_nearest_transition,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
44,switch_before6,regime_marginal,point,clean,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,8,4,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,12,6,2,54,66,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
44,switch_before6,regime_marginal,point,clean,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,clean,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,8,4,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,clean,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,8,4,0,54,66,12,True,False,True,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,12,6,2,54,66,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,clean,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,0,0,0,54,66,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
44,switch_before6,regime_conditional,point,clean,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,3,1,0,114,126,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
44,switch_before6,regime_conditional,point,clean,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,8,4,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,12,6,2,54,66,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
44,switch_before6,regime_conditional,point,clean,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,clean,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,8,4,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,ewma,clean,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,8,4,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,cusum,clean,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,3,1,0,114,126,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
44,switch_before6,regime_marginal,point,observed,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,7,3,0,114,126,12,True,True,False,4.0,4,1.0,False,0.3333333333333333
44,switch_before6,regime_marginal,point,observed,before,-6.0,8,4,0,54,66,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
44,switch_before6,regime_marginal,point,observed,before,-6.0,9,4,1,114,126,12,True,True,False,9.0,9,1.0,False,0.75
44,switch_before6,regime_marginal,point,observed,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,13,6,0,114,126,12,True,True,False,3.0,3,1.0,False,0.25
44,switch_before6,regime_marginal,point,observed,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,20,10,0,54,66,12,True,True,False,0.0,0,1.0,False,0.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,point,observed,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,8,4,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,9,4,1,114,126,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,20,10,0,54,66,12,True,True,False,1.0,1,1.0,False,0.08333333333333333
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,ewma,observed,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,2,1,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,3,1,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,6,3,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,7,3,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,8,4,0,54,66,12,True,False,True,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,9,4,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,11,5,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,13,6,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,14,7,2,54,66,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,16,8,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,17,8,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,18,9,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,19,9,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,20,10,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,21,10,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,22,11,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_marginal,cusum,observed,before,-6.0,23,11,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,0,0,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,1,0,2,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,2,1,1,54,66,12,True,True,False,0.0,0,1.0,False,0.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,3,1,0,114,126,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
44,switch_before6,regime_conditional,point,observed,before,-6.0,4,2,1,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,5,2,1,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,6,3,2,54,66,12,True,True,False,8.0,8,1.0,False,0.6666666666666666
44,switch_before6,regime_conditional,point,observed,before,-6.0,7,3,0,114,126,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
44,switch_before6,regime_conditional,point,observed,before,-6.0,8,4,0,54,66,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
44,switch_before6,regime_conditional,point,observed,before,-6.0,9,4,1,114,126,12,True,True,False,3.0,3,1.0,False,0.25
44,switch_before6,regime_conditional,point,observed,before,-6.0,10,5,0,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,11,5,0,114,126,12,True,True,False,0.0,0,1.0,False,0.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,12,6,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,13,6,0,114,126,12,True,True,False,3.0,3,1.0,False,0.25
44,switch_before6,regime_conditional,point,observed,before,-6.0,14,7,2,54,66,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,15,7,0,114,126,12,False,False,False,,12,1.0,False,1.0
44,switch_before6,regime_conditional,point,observed,before,-6.0,16,8,1,54,66,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
